Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
12378,P527279.3.1,X,tu-⸢a⸣-[ru,,,,X,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-⸢a⸣-[ru],"['complete', 'damaged', 'missing']",0.5,,,P527279,3,1,exclusion of litigation
12379,P527279.3.2,X,de-nu,,,,X,"['𒁲', '𒉡']",𒁲𒉡,[de-nu],"['missing', 'missing']",1.0,,,P527279,3,2,exclusion of litigation
12380,P527279.3.3,X,DUG₄.DUG₄],,,,X,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,,P527279,3,3,exclusion of litigation
12381,P527279.4.1,X,la-aš₂-šu₂,,,,X,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,,,P527279,4,1,exclusion of litigation
12382,P527279.4.2,X,[man-nu,,,,X,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man-nu],"['missing', 'missing']",1.0,,,P527279,4,2,penalties for litigation: contravention
12383,P527279.4.3,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,,P527279,4,3,penalties for litigation: contravention
12384,P527279.4.4,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527279,4,4,penalties for litigation: contravention
12385,P527279.4.5,X,ur-keš],,,,X,"['𒌨', '𒆧']",𒌨𒆧,[ur-keš],"['missing', 'missing']",1.0,,,P527279,4,5,penalties for litigation: contravention
12386,P527279.5.1,X,im-(ma)-te-⸢ma⸣,,,,X,"['𒅎', '𒈠', '𒋼', '𒈠']",𒅎𒈠𒋼𒈠,im-ma-te-⸢ma⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,,P527279,5,1,penalties for litigation: contravention
12387,P527279.5.2,X,[i-za-qi-pu-ni],,,,X,"['𒄿', '𒍝', '𒆥', '𒁍', '𒉌']",𒄿𒍝𒆥𒁍𒉌,[i-za-qi-pu-ni],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,,,P527279,5,2,penalties for litigation: contravention
12388,P527279.7.1,X,GIL-u-ni,,,,X,"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,GIL-u-ni,"['complete', 'complete', 'complete']",0.0,,,P527279,7,1,penalties for litigation: contravention
12389,P527279.7.2,X,[lu-u,,,,X,"['𒇻', '𒌋']",𒇻𒌋,[lu-u],"['missing', 'missing']",1.0,,,P527279,7,2,penalties for litigation: contravention
12390,P527279.7.3,x[1]PN,{m}x-x-x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527279,7,3,penalties for litigation: contravention
12391,P527279.8.1,X,⸢lu⸣-u,,,,X,"['𒇻', '𒌋']",𒇻𒌋,⸢lu⸣-u,"['damaged', 'complete']",0.25,,,P527279,8,1,penalties for litigation: contravention
12392,P527279.8.2,marʾēšu[son]N,DUMU.⸢MEŠ⸣-[šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.⸢MEŠ⸣-[šu₂],"['complete', 'damaged', 'missing']",0.5,,,P527279,8,2,penalties for litigation: contravention
12393,P527279.8.3,X,u₃,,,,X,['𒅇'],𒅇,[u₃],['missing'],1.0,,,P527279,8,3,penalties for litigation: contravention
12394,P527279.8.4,mār[son]N,DUMU-DUMU.MEŠ-šu₂],mār,māru,son,N,"['𒌉', '𒌉', '𒈨𒌍', '𒋙']",𒌉𒌉𒈨𒌍𒋙,[DUMU-DUMU].[MEŠ-šu₂],"['missing', 'missing', 'missing', 'missing']",1.0,,,P527279,8,4,penalties for litigation: contravention
12395,P527279.9.1,ša[who]REL,[ša],ša,ša,who,REL,['𒊭'],𒊭,[ša],['missing'],1.0,,,P527279,9,1,penalties for litigation: contravention
12396,P527279.9.2,X,TA,,,,X,['𒋫'],𒋫,TA,['complete'],0.0,,,P527279,9,2,penalties for litigation: contravention
12397,P527279.9.3,x[1]PN,{m}[x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{m}[x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527279,9,3,penalties for litigation: contravention
12398,P527279.11.1,X,u₃,,,,X,['𒅇'],𒅇,u₃,['complete'],0.0,,,P527279,11,1,penalties for litigation: contravention
12399,P527279.11.2,marʾēšu[son]N,DUMU.⸢MEŠ⸣-[šu₂,marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU.⸢MEŠ⸣-[šu₂],"['complete', 'damaged', 'missing']",0.5,,,P527279,11,2,penalties for litigation: contravention
