Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
29324,P335512.4.1,[a-na],ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,ana,ana,to,,,P335512,4,1,penalties for litigation: penalty
29325,P335512.4.2,EN-MEŠ-šu₂,bēlēšu[owner]N,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,bēlēšu,bēlu,owner,,,P335512,4,2,penalties for litigation: penalty
29326,P335512.4.3,⸢GUR⸣-[ra],+târu[turn//return]V'V$utâra,V,"['𒄥', '𒊏']",𒄥𒊏,⸢GUR⸣-[ra],"['damaged', 'missing']",0.75,utâra,târu,return,,,P335512,4,3,penalties for litigation: penalty
29327,P335512.5.1,[ina],ina[in]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P335512,5,1,penalties for litigation: penalty
29328,P335512.5.2,⸢la⸣,lā[not]MOD,MOD,['𒆷'],𒆷,⸢la⸣,['damaged'],0.5,lā,lā,not,,,P335512,5,2,penalties for litigation: penalty
29329,P335512.5.3,de-ni-šu₂,dēnīšu[lawsuit]N,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,dēnīšu,dīnu,lawsuit,,,P335512,5,3,penalties for litigation: penalty
29330,P335512.5.4,DUG₄.[DUG₄-ma],idabbubma[contest]V,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,DUG₄.[DUG₄-ma],"['complete', 'missing', 'missing']",0.67,idabbubma,dabābu,contest,,,P335512,5,4,penalties for litigation: penalty
29331,P335512.5.5,⸢NU,lā[not]MOD,MOD,['𒉡'],𒉡,⸢NU⸣,['damaged'],0.5,lā,lā,not,,,P335512,5,5,penalties for litigation: penalty
29332,P335512.5.6,TI⸣,ilaqqi[succeed]V,V,['𒋾'],𒋾,⸢TI⸣,['damaged'],0.5,ilaqqi,leqû,succeed,,,P335512,5,6,penalties for litigation: penalty
29333,P335512.7.1,⸢IGI⸣,šību[witness]N,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,šību,šību,witness,,,P335512,7,1,witness
29334,P335512.7.2,{1}har-si-su,Hursisu[1]PN$,PN,"['𒁹', '𒄯', '𒋛', '𒋢']",𒁹𒄯𒋛𒋢,{1}har-si-su,"['complete', 'complete', 'complete', 'complete']",0.0,Hursisu,Hursisu,1,PN,,P335512,7,2,witness
29335,P335512.7.3,⸢x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P335512,7,3,witness
29336,P335512.7.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335512,7,4,witness
29337,P335512.7.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335512,7,5,witness
29338,P335512.7.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335512,7,6,witness
29339,P335512.7.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335512,7,7,witness
29340,P335512.8.1,⸢IGI⸣,šību[witness]N,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,šību,šību,witness,,,P335512,8,1,witness
29341,P335512.8.2,{1}ta-a-ka-⸢in⸣,Takaʾin[1]PN$,PN,"['𒁹', '𒋫', '𒀀', '𒅗', '𒅔']",𒁹𒋫𒀀𒅗𒅔,{1}ta-a-ka-⸢in⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,Takaʾin,Takaʾin,1,PN,,P335512,8,2,witness
29342,P335512.8.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335512,8,3,witness
29343,P335512.8.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335512,8,4,witness
29344,P335512.8.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335512,8,5,witness
29345,P335512.8.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335512,8,6,witness
29346,P335512.9.1,⸢IGI⸣,šību[witness]N,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,šību,šību,witness,,,P335512,9,1,witness
29347,P335512.9.2,{1}in-ba-a,Inba[1]PN$,PN,"['𒁹', '𒅔', '𒁀', '𒀀']",𒁹𒅔𒁀𒀀,{1}in-ba-a,"['complete', 'complete', 'complete', 'complete']",0.0,Inba,Inba,1,PN,,P335512,9,2,witness
29348,P335512.10.1,⸢IGI⸣,šību[witness]N,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,šību,šību,witness,,,P335512,10,1,witness
29349,P335512.10.2,{1}man-nu—ki—ni-nu-[a],Mannu-ki-Ninua[1]PN$,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒉌', '𒉡', '𒀀']",𒁹𒌋𒌋𒉡𒆠𒉌𒉡𒀀,{1}man-nu-ki-ni-nu-[a],"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'missing']",0.14,Mannu-ki-Ninua,Mannu-ki-Ninua,1,PN,,P335512,10,2,witness
29350,P335512.11.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335512,11,1,witness
29351,P335512.11.2,{1}man-nu—ki—arba-il₃,Mannu-ki-Arbail[1]PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒇹', '𒀭']",𒁹𒌋𒌋𒉡𒆠𒇹𒀭,{[1]}man-nu-ki-arba-il₃,"['missing', 'complete', 'complete', 'complete', 'complete', 'complete']",0.17,Mannu-ki-Arbail,Mannu-ki-Arbail,1,PN,,P335512,11,2,witness
29352,P335512.12.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335512,12,1,witness
29353,P335512.12.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335512,12,2,witness
29354,P335512.12.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335512,12,3,witness
29355,P335512.12.4,(x)]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335512,12,4,witness
29356,P335512.12.5,x,u,u,['x'],x,x,['complete'],0.0,,,,,,P335512,12,5,witness
