Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
1739,P337067.3.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337067,3,1,,none
1740,P337067.3.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,3,2,,none
1741,P337067.3.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,3,3,,none
1742,P337067.3.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,3,4,,none
1743,P337067.3.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,3,5,,none
1744,P337067.3.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,3,6,,none
1745,P337067.3.7,%akk-x-neoass:x-a-ni=,x]-a-ni,"['X', '𒀀', '𒉌']",X𒀀𒉌,[x]-a-ni,"['missing', 'complete', 'complete']",0.33,,P337067,3,7,,none
1746,P337067.4.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337067,4,1,,none
1747,P337067.4.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,4,2,,none
1748,P337067.4.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,4,3,,none
1749,P337067.4.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,4,4,,none
1750,P337067.4.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,4,5,,none
1751,P337067.4.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,4,6,,none
1752,P337067.4.7,%akk-x-neoass:x-u₂=,x]-u₂,"['X', '𒌑']",X𒌑,[x]-u₂,"['missing', 'complete']",0.5,,P337067,4,7,,none
1753,P337067.5.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337067,5,1,,none
1754,P337067.5.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,5,2,,none
1755,P337067.5.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,5,3,,none
1756,P337067.5.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,5,4,,none
1757,P337067.5.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,5,5,,none
1758,P337067.5.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,5,6,,none
1759,P337067.5.7,%akk-x-neoass:x-x=,x]-⸢x⸣,"['X', 'X']",XX,[x]-⸢x⸣,"['missing', 'damaged']",0.75,,P337067,5,7,,none
1760,P337067.6.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337067,6,1,,none
1761,P337067.6.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,6,2,,none
1762,P337067.6.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,6,3,,none
1763,P337067.6.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,6,4,,none
1764,P337067.6.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,6,5,,none
1765,P337067.6.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337067,6,6,,none
1766,P337067.6.7,%akk-x-neoass:x-u₂=,x]-u₂,"['X', '𒌑']",X𒌑,[x]-u₂,"['missing', 'complete']",0.5,,P337067,6,7,,none
1767,P337067.6.8,%akk-x-neoass:{LU₂}x=,{lu₂}[x,"['𒇽', 'X']",𒇽X,{LU₂}[x],"['complete', 'missing']",0.5,,P337067,6,8,,none
1768,P337067.6.9,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337067,6,9,,none
1769,P337067.7.1,%akk-x-neoass:ina=,[ina,['𒀸'],𒀸,[ina],['missing'],1.0,,P337067,7,1,,price
1770,P337067.7.2,%akk-x-neoass:ŠA₃-bi=,ŠA₃-bi,"['𒊮', '𒁉']",𒊮𒁉,[ŠA₃-bi],"['missing', 'missing']",1.0,,P337067,7,2,,price
1771,P337067.7.3,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337067,7,3,,price
1772,P337067.7.4,%akk-x-neoass:MA.NA=,⸢MA⸣.NA,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.NA,"['damaged', 'complete']",0.25,,P337067,7,4,,price
1773,P337067.7.5,%akk-x-neoass:URUDU-MEŠ=,URUDU-MEŠ,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,,P337067,7,5,,price
1774,P337067.8.1,%akk-x-neoass:TA=,[TA,['𒋫'],𒋫,[TA],['missing'],1.0,,P337067,8,1,,completion of transaction
1775,P337067.8.2,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P337067,8,2,,completion of transaction
1776,P337067.8.3,%akk-x-neoass:{1}x-aš-šur=,{1}x-aš]-šur,"['𒁹', 'X', '𒀸', '𒋩']",𒁹X𒀸𒋩,{[1]}[x-aš]-šur,"['missing', 'missing', 'missing', 'complete']",0.75,,P337067,8,3,,completion of transaction
1777,P337067.8.4,%akk-x-neoass:{LU₂}NU.GIŠ.SAR=,{lu₂}NU.GIŠ.SAR,"['𒇽', '𒉡', '𒄑', '𒊬']",𒇽𒉡𒄑𒊬,{LU₂}NU.GIŠ.SAR,"['complete', 'complete', 'complete', 'complete']",0.0,,P337067,8,4,,completion of transaction
1778,P337067.8.5,%akk-x-neoass:i-si-qi=,i-[si-qi],"['𒄿', '𒋛', '𒆥']",𒄿𒋛𒆥,i-[si-qi],"['complete', 'missing', 'missing']",0.67,,P337067,8,5,,completion of transaction
1779,P337067.9.1,%akk-x-neoass:E₂=,[E₂,['𒂍'],𒂍,[E₂],['missing'],1.0,,P337067,9,1,,confirmation of transfer 2
1780,P337067.9.2,%akk-x-neoass:šu-a-tu₂=,šu-a]-tu₂,"['𒋗', '𒀀', '𒌓']",𒋗𒀀𒌓,[šu-a]-tu₂,"['missing', 'missing', 'complete']",0.67,,P337067,9,2,,confirmation of transfer 2
1781,P337067.9.3,%akk-x-neoass:la-qi=,la-qi,"['𒆷', '𒆥']",𒆷𒆥,la-qi,"['complete', 'complete']",0.0,,P337067,9,3,,confirmation of transfer 2
1782,P337067.9.4,%akk-x-neoass:za-rip=,za-⸢rip⸣,"['𒍝', '𒆗']",𒍝𒆗,za-⸢rip⸣,"['complete', 'damaged']",0.25,,P337067,9,4,,confirmation of transfer 2
