Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
7996,P336950.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P336950,2,1,,seal identification
7997,P336950.2.2,%akk-x-neoass:{1}qi₂-te-aš-šur=,{1}qi₂-te-[aš-šur],"['𒁹', '𒆠', '𒋼', '𒀸', '𒋩']",𒁹𒆠𒋼𒀸𒋩,{1}qi₂-te-[aš-šur],"['complete', 'complete', 'complete', 'missing', 'missing']",0.4,,P336950,2,2,,seal identification
7998,P336950.3.1,%akk-x-neoass:A=,A,['𒀀'],𒀀,A,['complete'],0.0,,P336950,3,1,,seal identification
7999,P336950.3.2,%akk-x-neoass:{1}ZU-aš-šur=,{1}ZU-aš-šur,"['𒁹', '𒍪', '𒀸', '𒋩']",𒁹𒍪𒀸𒋩,{1}ZU-aš-šur,"['complete', 'complete', 'complete', 'complete']",0.0,,P336950,3,2,,seal identification
8000,P336950.3.3,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336950,3,3,,seal identification
8001,P336950.3.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336950,3,4,,seal identification
8002,P336950.3.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336950,3,5,,seal identification
8003,P336950.4.1,%akk-x-neoass:EN=,EN,['𒂗'],𒂗,EN,['complete'],0.0,,P336950,4,1,,seal identification
8004,P336950.4.2,%akk-x-neoass:E₂=,⸢E₂⸣,['𒂍'],𒂍,⸢E₂⸣,['damaged'],0.5,,P336950,4,2,,seal identification
8005,P336950.4.3,%akk-x-neoass:SUM-ni=,SUM-ni,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,,P336950,4,3,,seal identification
8006,P336950.8.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336950,8,1,,object sold
8007,P336950.8.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336950,8,2,,object sold
8008,P336950.8.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336950,8,3,,object sold
8009,P336950.8.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336950,8,4,,object sold
8010,P336950.8.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336950,8,5,,object sold
8011,P336950.8.6,%akk-x-neoass:šal=,šal,['𒊩'],𒊩,šal,['complete'],0.0,,P336950,8,6,,object sold
