Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
616,P336920.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P336920,2,1,,seal identification
617,P336920.2.2,%akk-x-neoass:{1}mu-še-zib-aš-šur=,{1}mu-še-zib-aš-šur,"['𒁹', '𒈬', '𒊺', '𒍦', '𒀸', '𒋩']",𒁹𒈬𒊺𒍦𒀸𒋩,{1}mu-še-zib-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336920,2,2,,seal identification
618,P336920.3.1,%akk-x-neoass:A=,⸢A⸣,['𒀀'],𒀀,⸢A⸣,['damaged'],0.5,,P336920,3,1,,seal identification
619,P336920.3.2,%akk-x-neoass:{1}MAN-IGI.LAL-a-ni=,{1}MAN-IGI.LAL-a-ni,"['𒁹', '𒌋𒌋', '𒅆', '𒇲', '𒀀', '𒉌']",𒁹𒌋𒌋𒅆𒇲𒀀𒉌,{1}MAN-IGI.LAL-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336920,3,2,,seal identification
620,P336920.4.1,%akk-x-neoass:EN=,EN,['𒂗'],𒂗,EN,['complete'],0.0,,P336920,4,1,,seal identification
621,P336920.4.2,%akk-x-neoass:MI₂=,MI₂,['𒊩'],𒊩,MI₂,['complete'],0.0,,P336920,4,2,,seal identification
622,P336920.4.3,%akk-x-neoass:SUM-ni=,SUM-ni,"['𒋧', '𒉌']",𒋧𒉌,SUM-ni,"['complete', 'complete']",0.0,,P336920,4,3,,seal identification
623,P336920.10.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336920,10,1,,witness
624,P336920.10.2,%akk-x-neoass:{1}x=,{1}[x,"['𒁹', 'X']",𒁹X,{1}[x],"['complete', 'missing']",0.5,,P336920,10,2,,witness
625,P336920.10.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336920,10,3,,witness
626,P336920.10.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336920,10,4,,witness
627,P336920.10.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336920,10,5,,witness
628,P336920.11.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336920,11,1,,witness
629,P336920.11.2,%akk-x-neoass:{1}{d}x=,{1}{⸢d⸣}[x,"['𒁹', '𒀭', 'X']",𒁹𒀭X,{1}{⸢d⸣}[x],"['complete', 'damaged', 'missing']",0.5,,P336920,11,2,,witness
630,P336920.11.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336920,11,3,,witness
631,P336920.11.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336920,11,4,,witness
632,P336920.11.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336920,11,5,,witness
633,P336920.12.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336920,12,1,,witness
634,P336920.12.2,%akk-x-neoass:{1}SUM-a.a=,{1}SUM-a.a,"['𒁹', '𒋧', '𒀀', '𒀀']",𒁹𒋧𒀀𒀀,{1}SUM-a.a,"['complete', 'complete', 'complete', 'complete']",0.0,,P336920,12,2,,witness
635,P336920.13.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336920,13,1,,witness
636,P336920.13.2,%akk-x-neoass:{1}30-MAN-PAB=,{1}30-MAN-PAB,"['𒁹', '𒌍', '𒌋𒌋', '𒉽']",𒁹𒌍𒌋𒌋𒉽,{1}30-MAN-PAB,"['complete', 'complete', 'complete', 'complete']",0.0,,P336920,13,2,,witness
637,P336920.14.1,%akk-x-neoass:{ITI}AB=,{iti}AB,"['𒌗', '𒀊']",𒌗𒀊,{ITI}AB,"['complete', 'complete']",0.0,,P336920,14,1,,date
638,P336920.14.2,%akk-x-neoass:UD-01=,UD-01,"['𒌓', '01']",𒌓01,UD-⸢01⸣,"['complete', 'damaged']",0.25,,P336920,14,2,,date
639,P336920.15.1,%akk-x-neoass:lim-mu=,lim-mu,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P336920,15,1,,date
640,P336920.15.2,%akk-x-neoass:{1}EN-šu-nu=,{1}EN-šu-nu,"['𒁹', '𒂗', '𒋗', '𒉡']",𒁹𒂗𒋗𒉡,{1}EN-šu-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,P336920,15,2,,date
