Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
6917,P336869.9.2,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,[E₂],['missing'],1.0,,P336869,9,2,,object sold
6918,P336869.9.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336869,9,3,,object sold
6919,P336869.9.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336869,9,4,,object sold
6920,P336869.9.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336869,9,5,,object sold
6921,P336869.9.6,%akk-x-neoass:10-MEŠ=,10-MEŠ,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10-MEŠ,"['complete', 'complete']",0.0,,P336869,9,6,,object sold
6922,P336869.13.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336869,13,1,,witness
6923,P336869.13.2,%akk-x-neoass:{1}aš-šur-SAG.KAL=,{1}⸢aš⸣-šur-SAG.KAL,"['𒁹', '𒀸', '𒋩', '𒊕', '𒆗']",𒁹𒀸𒋩𒊕𒆗,{[1]}⸢aš⸣-šur-SAG.KAL,"['missing', 'damaged', 'complete', 'complete', 'complete']",0.3,,P336869,13,2,,witness
6924,P336869.13.3,%akk-x-neoass:{1}še-lu-bu=,{1}še-⸢lu⸣-[bu],"['𒁹', '𒊺', '𒇻', '𒁍']",𒁹𒊺𒇻𒁍,{1}še-⸢lu⸣-[bu],"['complete', 'complete', 'damaged', 'missing']",0.38,,P336869,13,3,,witness
6925,P336869.14.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336869,14,1,,witness
6926,P336869.14.2,%akk-x-neoass:{1}še-ʾi-aš-šur=,{1}⸢še⸣-ʾi-aš-šur,"['𒁹', '𒊺', '𒀪', '𒀸', '𒋩']",𒁹𒊺𒀪𒀸𒋩,{[1]}⸢še⸣-ʾi-aš-šur,"['missing', 'damaged', 'complete', 'complete', 'complete']",0.3,,P336869,14,2,,witness
6927,P336869.14.3,%akk-x-neoass:{1}{d}ŠU₂-A-x=,{1}{d}ŠU₂-[A-x],"['𒁹', '𒀭', '𒋙', '𒀀', 'X']",𒁹𒀭𒋙𒀀X,{1}{d}ŠU₂-[A-x],"['complete', 'complete', 'complete', 'missing', 'missing']",0.4,,P336869,14,3,,witness
6928,P336869.15.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336869,15,1,,witness
6929,P336869.15.2,%akk-x-neoass:{1}DINGIR-mu-šal-lim=,{1}DINGIR-mu-šal-lim,"['𒁹', '𒀭', '𒈬', '𒊩', '𒅆']",𒁹𒀭𒈬𒊩𒅆,{[1]}DINGIR-mu-šal-lim,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,,P336869,15,2,,witness
6930,P336869.15.3,%akk-x-neoass:{1}EN-mil-ki=,{1}⸢EN⸣-[mil-ki],"['𒁹', '𒂗', '𒅖', '𒆠']",𒁹𒂗𒅖𒆠,{1}⸢EN⸣-[mil-ki],"['complete', 'damaged', 'missing', 'missing']",0.62,,P336869,15,3,,witness
6931,P336869.16.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336869,16,1,,witness
6932,P336869.16.2,%akk-x-neoass:{1}ga-ia-a-PAB-MEŠ=,{1}⸢ga⸣-ia-a-PAB-MEŠ,"['𒁹', '𒂵', '𒅀', '𒀀', '𒉽', '𒈨𒌍']",𒁹𒂵𒅀𒀀𒉽𒈨𒌍,{[1]}⸢ga⸣-ia-a-PAB-MEŠ,"['missing', 'damaged', 'complete', 'complete', 'complete', 'complete']",0.25,,P336869,16,2,,witness
6933,P336869.16.3,%akk-x-neoass:{1}DA-BE=,{1}⸢DA⸣-[BE],"['𒁹', '𒁕', '𒁁']",𒁹𒁕𒁁,{1}⸢DA⸣-[BE],"['complete', 'damaged', 'missing']",0.5,,P336869,16,3,,witness
6934,P336869.17.1,%akk-x-neoass:IGI=,[IGI],['𒅆'],𒅆,[IGI],['missing'],1.0,,P336869,17,1,,witness
6935,P336869.17.2,%akk-x-neoass:{1}BE-a-zu-ni=,{1}BE-⸢a⸣-zu-ni,"['𒁹', '𒁁', '𒀀', '𒍪', '𒉌']",𒁹𒁁𒀀𒍪𒉌,{1}BE-⸢a⸣-zu-ni,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,,P336869,17,2,,witness
6936,P336869.17.3,%akk-x-neoass:{1}NU-PAB-MEŠ=,{1}NU-PAB-MEŠ],"['𒁹', '𒉡', '𒉽', '𒈨𒌍']",𒁹𒉡𒉽𒈨𒌍,{[1]}[NU-PAB-MEŠ],"['missing', 'missing', 'missing', 'missing']",1.0,,P336869,17,3,,witness
6937,P336869.18.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336869,18,1,,witness
6938,P336869.18.2,%akk-x-neoass:{1}ba-ni-i=,{1}⸢ba⸣-ni-⸢i⸣,"['𒁹', '𒁀', '𒉌', '𒄿']",𒁹𒁀𒉌𒄿,{[1]}⸢ba⸣-ni-⸢i⸣,"['missing', 'damaged', 'complete', 'damaged']",0.5,,P336869,18,2,,witness
6939,P336869.18.3,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336869,18,3,,witness
6940,P336869.18.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336869,18,4,,witness
6941,P336869.18.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336869,18,5,,witness
6942,P336869.19.1,%akk-x-neoass:{ITI}x=,{iti}⸢x⸣,"['𒌗', 'X']",𒌗X,{ITI}⸢x⸣,"['complete', 'damaged']",0.25,,P336869,19,1,,date
6943,P336869.19.2,%akk-x-neoass:UD-23-KAM₂=,UD-23-[KAM₂],"['𒌓', '𒌋𒌋𒐈', '𒆚']",𒌓𒌋𒌋𒐈𒆚,UD-⸢23⸣-[KAM₂],"['complete', 'damaged', 'missing']",0.5,,P336869,19,2,,date
6944,P336869.20.1,%akk-x-neoass:lim-mu=,[lim-mu],"['𒅆', '𒈬']",𒅆𒈬,[lim-mu],"['missing', 'missing']",1.0,,P336869,20,1,,date
6945,P336869.20.2,%akk-x-neoass:{1}EN-iq-bi=,{1}EN-⸢iq⸣-[bi],"['𒁹', '𒂗', '𒅅', '𒁉']",𒁹𒂗𒅅𒁉,{1}EN-⸢iq⸣-[bi],"['complete', 'complete', 'damaged', 'missing']",0.38,,P336869,20,2,,date
