Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
15163,P337042.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{[na₄}KIŠIB],"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,P337042,2,1,,seal identification
15164,P337042.2.2,%akk-x-neoass:{1}ka-x=,{1}ka-[x,"['𒁹', '𒅗', 'X']",𒁹𒅗X,{1}ka-[x],"['complete', 'complete', 'missing']",0.33,,P337042,2,2,,seal identification
15165,P337042.2.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337042,2,3,,seal identification
15166,P337042.2.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337042,2,4,,seal identification
15167,P337042.2.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337042,2,5,,seal identification
15168,P337042.2.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337042,2,6,,seal identification
15169,P337042.2.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337042,2,7,,seal identification
15170,P337042.2.8,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337042,2,8,,seal identification
15171,P337042.6.1,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,E₂,['complete'],0.0,,P337042,6,1,,object sold
15172,P337042.6.2,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337042,6,2,,object sold
15173,P337042.6.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337042,6,3,,object sold
15174,P337042.6.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337042,6,4,,object sold
15175,P337042.6.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337042,6,5,,object sold
15176,P337042.6.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337042,6,6,,object sold
15177,P337042.6.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337042,6,7,,object sold
