Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
12965,P336815.4.1,%akk-x-neoass:man-nu=,man-nu,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,P336815,4,1,,penalties for litigation: contravention
12966,P336815.4.2,%akk-x-neoass:ša=,[ša,['𒊭'],𒊭,[ša],['missing'],1.0,,P336815,4,2,,penalties for litigation: contravention
12967,P336815.4.3,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,[ina],['missing'],1.0,,P336815,4,3,,penalties for litigation: contravention
12968,P336815.4.4,%akk-x-neoass:ur-kiš=,ur-kiš,"['𒌨', '𒆧']",𒌨𒆧,[ur-kiš],"['missing', 'missing']",1.0,,P336815,4,4,,penalties for litigation: contravention
12969,P336815.4.5,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,[ina],['missing'],1.0,,P336815,4,5,,penalties for litigation: contravention
12970,P336815.4.6,%akk-x-neoass:ma-te-ma=,ma-te-ma],"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,[ma-te-ma],"['missing', 'missing', 'missing']",1.0,,P336815,4,6,,penalties for litigation: contravention
12971,P336815.5.1,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,lu,['complete'],0.0,,P336815,5,1,,penalties for litigation: contravention
12972,P336815.5.2,%akk-x-neoass:DUMU-MEŠ-šu=,⸢DUMU-MEŠ⸣-[šu,"['𒌉', '𒈨𒌍', '𒋗']",𒌉𒈨𒌍𒋗,⸢DUMU-MEŠ⸣-[šu],"['damaged', 'damaged', 'missing']",0.67,,P336815,5,2,,penalties for litigation: contravention
12973,P336815.5.3,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,[lu],['missing'],1.0,,P336815,5,3,,penalties for litigation: contravention
12974,P336815.5.4,%akk-x-neoass:ŠEŠ-MEŠ-šu=,ŠEŠ-MEŠ-šu],"['𒋀', '𒈨𒌍', '𒋗']",𒋀𒈨𒌍𒋗,[ŠEŠ-MEŠ-šu],"['missing', 'missing', 'missing']",1.0,,P336815,5,4,,penalties for litigation: contravention
12975,P336815.6.1,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,lu,['complete'],0.0,,P336815,6,1,,penalties for litigation: contravention
12976,P336815.6.2,%akk-x-neoass:qur-ub-šu=,qur-ub-šu,"['𒄥', '𒌒', '𒋗']",𒄥𒌒𒋗,qur-ub-šu,"['complete', 'complete', 'complete']",0.0,,P336815,6,2,,penalties for litigation: contravention
12977,P336815.6.3,%akk-x-neoass:lu=,[lu,['𒇻'],𒇻,[lu],['missing'],1.0,,P336815,6,3,,penalties for litigation: contravention
12978,P336815.6.4,%akk-x-neoass:mam-ma-nu-šu=,mam-ma-nu-šu],"['𒌋𒌋', '𒈠', '𒉡', '𒋗']",𒌋𒌋𒈠𒉡𒋗,[mam-ma-nu-šu],"['missing', 'missing', 'missing', 'missing']",1.0,,P336815,6,4,,penalties for litigation: contravention
12979,P336815.7.1,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336815,7,1,,penalties for litigation: contravention
12980,P336815.7.2,%akk-x-neoass:de-e-nu=,de-e-nu,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,P336815,7,2,,penalties for litigation: contravention
12981,P336815.7.3,%akk-x-neoass:DUG₄.DUG₄=,[DUG₄.DUG₄,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,P336815,7,3,,penalties for litigation: contravention
12982,P336815.7.4,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,[TA],['missing'],1.0,,P336815,7,4,,penalties for litigation: contravention
12983,P336815.7.5,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336815,7,5,,penalties for litigation: contravention
12984,P336815.7.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336815,7,6,,penalties for litigation: contravention
12985,P336815.7.7,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336815,7,7,,penalties for litigation: contravention
12986,P336815.8.1,%akk-x-neoass:DUMU-MEŠ-šu=,DUMU-⸢MEŠ⸣-šu,"['𒌉', '𒈨𒌍', '𒋗']",𒌉𒈨𒌍𒋗,DUMU-⸢MEŠ⸣-šu,"['complete', 'damaged', 'complete']",0.17,,P336815,8,1,,penalties for litigation: contravention
12987,P336815.8.2,%akk-x-neoass:ub-ta-ʾu-ni=,ub-⸢ta⸣-[ʾu]-⸢ni⸣,"['𒌒', '𒋫', '𒀪', '𒉌']",𒌒𒋫𒀪𒉌,ub-⸢ta⸣-[ʾu]-⸢ni⸣,"['complete', 'damaged', 'missing', 'damaged']",0.5,,P336815,8,2,,penalties for litigation: contravention
12988,P336815.10.1,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,,P336815,10,1,,penalties for litigation: penalty
12989,P336815.10.2,%akk-x-neoass:MA=,MA,['𒈠'],𒈠,MA,['complete'],0.0,,P336815,10,2,,penalties for litigation: penalty
12990,P336815.10.3,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P336815,10,3,,penalties for litigation: penalty
12991,P336815.10.4,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,,P336815,10,4,,penalties for litigation: penalty
12992,P336815.10.5,%akk-x-neoass:MA=,MA,['𒈠'],𒈠,MA,['complete'],0.0,,P336815,10,5,,penalties for litigation: penalty
12993,P336815.10.6,%akk-x-neoass:KU₃.GI=,KU₃.GI,"['𒆬', '𒄀']",𒆬𒄀,KU₃.GI,"['complete', 'complete']",0.0,,P336815,10,6,,penalties for litigation: penalty
12994,P336815.10.7,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336815,10,7,,penalties for litigation: penalty
12995,P336815.10.8,%akk-x-neoass:bur-ki=,bur-ki,"['𒁓', '𒆠']",𒁓𒆠,bur-ki,"['complete', 'complete']",0.0,,P336815,10,8,,penalties for litigation: penalty
12996,P336815.10.9,%akk-x-neoass:{d}NIN.LIL₂=,{d}NIN.LIL₂,"['𒀭', '𒊩𒌆', '𒆤']",𒀭𒊩𒌆𒆤,{d}NIN.LIL₂,"['complete', 'complete', 'complete']",0.0,,P336815,10,9,,penalties for litigation: penalty
12997,P336815.10.10,%akk-x-neoass:GAR-an=,GAR-⸢an⸣,"['𒃻', '𒀭']",𒃻𒀭,GAR-⸢an⸣,"['complete', 'damaged']",0.25,,P336815,10,10,,penalties for litigation: penalty
12998,P336815.11.1,%akk-x-neoass:02=,02,['0₂'],0₂,02,['complete'],0.0,,P336815,11,1,,penalties for litigation: penalty
