Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
11897,P336951.6.2,%akk-x-neoass:DUMU-MEŠ-šu₂=,DUMU]-MEŠ-šu₂,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,[DUMU]-MEŠ-šu₂,"['missing', 'complete', 'complete']",0.33,,P336951,6,2,,penalties for litigation: contravention
11898,P336951.6.3,%akk-x-neoass:DUMU-DUMU-MEŠ-šu₂=,DUMU-DUMU-MEŠ-šu₂,"['𒌉', '𒌉', '𒈨𒌍', '𒋙']",𒌉𒌉𒈨𒌍𒋙,DUMU-DUMU-MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,P336951,6,3,,penalties for litigation: contravention
11899,P336951.6.4,%akk-x-neoass:ub-ta-u-ni=,ub-ta-u-⸢ni⸣,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,ub-ta-u-⸢ni⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,P336951,6,4,,penalties for litigation: contravention
11900,P336951.7.1,%akk-x-neoass:ma-a=,[ma]-a,"['𒈠', '𒀀']",𒈠𒀀,[ma]-a,"['missing', 'complete']",0.5,,P336951,7,1,,penalties for litigation: contravention
11901,P336951.7.2,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,E₂,['complete'],0.0,,P336951,7,2,,penalties for litigation: contravention
11902,P336951.7.3,%akk-x-neoass:HA.LA=,HA.LA,"['𒄩', '𒆷']",𒄩𒆷,HA.LA,"['complete', 'complete']",0.0,,P336951,7,3,,penalties for litigation: contravention
11903,P336951.7.4,%akk-x-neoass:a-paṭ-ṭar=,a-⸢paṭ⸣-[ṭar],"['𒀀', '𒉻', '𒋻']",𒀀𒉻𒋻,a-⸢paṭ⸣-[ṭar],"['complete', 'damaged', 'missing']",0.5,,P336951,7,4,,penalties for litigation: contravention
11904,P336951.9.1,%akk-x-neoass:aš-šur=,[aš-šur,"['𒀸', '𒋩']",𒀸𒋩,[aš-šur],"['missing', 'missing']",1.0,,P336951,9,1,,penalties for litigation: penalty
11905,P336951.9.2,%akk-x-neoass:{d}EN=,{d]}EN,"['𒀭', '𒂗']",𒀭𒂗,{[d]}EN,"['missing', 'complete']",0.5,,P336951,9,2,,penalties for litigation: penalty
11906,P336951.9.3,%akk-x-neoass:{d}PA=,{d}⸢PA⸣,"['𒀭', '𒉺']",𒀭𒉺,{d}⸢PA⸣,"['complete', 'damaged']",0.25,,P336951,9,3,,penalties for litigation: penalty
11907,P336951.9.4,%akk-x-neoass:lu=,[lu,['𒇻'],𒇻,[lu],['missing'],1.0,,P336951,9,4,,penalties for litigation: penalty
11908,P336951.9.5,%akk-x-neoass:EN-de-ni-šu₂=,EN-de-ni-šu₂],"['𒂗', '𒁲', '𒉌', '𒋙']",𒂗𒁲𒉌𒋙,[EN-de-ni-šu₂],"['missing', 'missing', 'missing', 'missing']",1.0,,P336951,9,5,,penalties for litigation: penalty
