Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
8998,P336932.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}⸢KIŠIB⸣,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}⸢KIŠIB⸣,"['complete', 'damaged']",0.25,,P336932,2,1,,seal identification
8999,P336932.2.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336932,2,2,,seal identification
9000,P336932.2.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336932,2,3,,seal identification
9001,P336932.2.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336932,2,4,,seal identification
9002,P336932.2.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336932,2,5,,seal identification
9003,P336932.3.1,%akk-x-neoass:EN=,EN,['𒂗'],𒂗,EN,['complete'],0.0,,P336932,3,1,,seal identification
9004,P336932.3.2,%akk-x-neoass:LU₂=,⸢LU₂⸣,['𒇽'],𒇽,⸢LU₂⸣,['damaged'],0.5,,P336932,3,2,,seal identification
9005,P336932.3.3,%akk-x-neoass:SUM-a-ni=,[SUM-a-ni],"['𒋧', '𒀀', '𒉌']",𒋧𒀀𒉌,[SUM-a-ni],"['missing', 'missing', 'missing']",1.0,,P336932,3,3,,seal identification
9006,P336932.5.1,%akk-x-neoass:{1}ša-pa-x=,{1}ša-pa-[x,"['𒁹', '𒊭', '𒉺', 'X']",𒁹𒊭𒉺X,{1}ša-pa-[x],"['complete', 'complete', 'complete', 'missing']",0.25,,P336932,5,1,,object sold
9007,P336932.5.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336932,5,2,,object sold
9008,P336932.5.3,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336932,5,3,,object sold
9009,P336932.6.1,%akk-x-neoass:ARAD-šu₂=,ARAD-šu₂,"['𒀴', '𒋙']",𒀴𒋙,ARAD-šu₂,"['complete', 'complete']",0.0,,P336932,6,1,,object sold
9010,P336932.6.2,%akk-x-neoass:ša₂=,⸢ša₂⸣,['𒃻'],𒃻,⸢ša₂⸣,['damaged'],0.5,,P336932,6,2,,object sold
9011,P336932.6.3,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336932,6,3,,object sold
9012,P336932.6.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336932,6,4,,object sold
9013,P336932.6.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336932,6,5,,object sold
9014,P336932.10.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336932,10,1,,witness
9015,P336932.10.2,%akk-x-neoass:{1}{d}PA-x=,{1}{d}⸢PA⸣-[x,"['𒁹', '𒀭', '𒉺', 'X']",𒁹𒀭𒉺X,{1}{d}⸢PA⸣-[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,P336932,10,2,,witness
9016,P336932.10.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336932,10,3,,witness
9017,P336932.10.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336932,10,4,,witness
9018,P336932.11.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336932,11,1,,witness
9019,P336932.11.2,%akk-x-neoass:{1}hu-ra-x=,{1}hu-⸢ra⸣-[x,"['𒁹', '𒄷', '𒊏', 'X']",𒁹𒄷𒊏X,{1}hu-⸢ra⸣-[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,P336932,11,2,,witness
