Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
5965,P527318.3.1,X,⸢tu₂-a⸣-[ru,,,,X,"['𒌓', '𒀀', '𒊒']",𒌓𒀀𒊒,⸢tu₂-a⸣-[ru],"['damaged', 'damaged', 'missing']",0.67,,,P527318,3,1,exclusion of litigation
5966,P527318.3.2,X,de-nu,,,,X,"['𒁲', '𒉡']",𒁲𒉡,[de-nu],"['missing', 'missing']",1.0,,,P527318,3,2,exclusion of litigation
5967,P527318.3.3,X,DUG₄.DUG₄],,,,X,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,,P527318,3,3,exclusion of litigation
5968,P527318.4.1,X,la-aš₂-⸢šu₂⸣,,,,X,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-⸢šu₂⸣,"['complete', 'complete', 'damaged']",0.17,,,P527318,4,1,exclusion of litigation
5969,P527318.4.2,X,[man-nu,,,,X,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man-nu],"['missing', 'missing']",1.0,,,P527318,4,2,penalties for litigation: contravention
5970,P527318.4.3,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,[ša],['missing'],1.0,,,P527318,4,3,penalties for litigation: contravention
5971,P527318.4.4,X,GIL-u-ni],,,,X,"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,[GIL-u-ni],"['missing', 'missing', 'missing']",1.0,,,P527318,4,4,penalties for litigation: contravention
5972,P527318.5.1,X,kas-pi,,,,X,"['𒆜', '𒉿']",𒆜𒉿,kas-pi,"['complete', 'complete']",0.0,,,P527318,5,1,penalties for litigation: penalty
5973,P527318.5.2,ana[to]PRP,a-[na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-[na],"['complete', 'missing']",0.5,,,P527318,5,2,penalties for litigation: penalty
5974,P527318.5.3,n,03-te.MEŠ],,,,n,"['0₃', '𒋼', '𒈨𒌍']",0₃𒋼𒈨𒌍,[03-te].[MEŠ],"['missing', 'missing', 'missing']",1.0,NUMBER,,P527318,5,3,penalties for litigation: penalty
5975,P527318.6.1,ana[to]PRP,⸢a-na⸣,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,⸢a-na⸣,"['damaged', 'damaged']",0.5,,,P527318,6,1,penalties for litigation: penalty
5976,P527318.6.2,X,EN.[MEŠ-šu₂,,,,X,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN.[MEŠ-šu₂],"['complete', 'missing', 'missing']",0.67,,,P527318,6,2,penalties for litigation: penalty
5977,P527318.6.3,X,GUR-ra],,,,X,"['𒄥', '𒊏']",𒄥𒊏,[GUR-ra],"['missing', 'missing']",1.0,,,P527318,6,3,penalties for litigation: penalty
5978,P527318.7.1,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527318,7,1,penalties for litigation: penalty
5979,P527318.7.2,X,de-ni-šu₂,,,,X,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,,P527318,7,2,penalties for litigation: penalty
5980,P527318.7.3,X,⸢DUG₄⸣.[DUG₄-ma],,,,X,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,⸢DUG₄⸣.[DUG₄-ma],"['damaged', 'missing', 'missing']",0.83,,,P527318,7,3,penalties for litigation: penalty
5981,P527318.8.1,X,la,,,,X,['𒆷'],𒆷,la,['complete'],0.0,,,P527318,8,1,penalties for litigation: penalty
5982,P527318.8.2,X,i-le-qe,,,,X,"['𒄿', '𒇷', '𒆥']",𒄿𒇷𒆥,i-le-qe,"['complete', 'complete', 'complete']",0.0,,,P527318,8,2,penalties for litigation: penalty
5983,P527318.13.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,,P527318,13,1,witness
5984,P527318.13.2,+Ubru-Seʾ[]PN$Ubru-Siʾ,{m}SUHUŠ-si-i,Ubru-Siʾ,Ubru-Seʾ,1,PN,"['𒁹', '𒁼', '𒋛', '𒄿']",𒁹𒁼𒋛𒄿,{m}SUHUŠ-si-i,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527318,13,2,witness
5985,P527318.13.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527318,13,3,witness
5986,P527318.13.4,Saʾilu[1]PN,{m}sa-i-[lu],Saʾilu,Saʾilu,1,PN,"['𒁹', '𒊓', '𒄿', '𒇻']",𒁹𒊓𒄿𒇻,{m}sa-i-[lu],"['complete', 'complete', 'complete', 'missing']",0.25,PN,,P527318,13,4,witness
5987,P527318.14.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,,P527318,14,1,witness
5988,P527318.14.2,+Ah-iaʾa[]PN$,{m}a-hi-ʾa-⸢ia⸣,Ah-iaʾa,Ah-iaʾa,1,PN,"['𒁹', '𒀀', '𒄭', '𒀪', '𒅀']",𒁹𒀀𒄭𒀪𒅀,{m}a-hi-ʾa-⸢ia⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,PN,,P527318,14,2,witness
5989,P527318.14.3,mār[son]N,[A,mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P527318,14,3,witness
5990,P527318.14.4,x[1]PN,{m}x-x-x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527318,14,4,witness
5991,P527318.15.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527318,15,1,witness
