Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
1384,P336910.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{[na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,P336910,2,1,,seal identification
1385,P336910.2.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336910,2,2,,seal identification
1386,P336910.2.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336910,2,3,,seal identification
1387,P336910.2.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336910,2,4,,seal identification
1388,P336910.2.5,%akk-x-neoass:{LU₂}MU=,{lu₂]}MU,"['𒇽', '𒈬']",𒇽𒈬,{[LU₂]}MU,"['missing', 'complete']",0.5,,P336910,2,5,,seal identification
1389,P336910.2.6,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336910,2,6,,seal identification
1390,P336910.2.7,%akk-x-neoass:{d}INNIN=,{d}⸢INNIN⸣,"['𒀭', '𒈹']",𒀭𒈹,{d}⸢INNIN⸣,"['complete', 'damaged']",0.25,,P336910,2,7,,seal identification
1391,P336910.7.1,%akk-x-neoass:ina=,[ina,['𒀸'],𒀸,[ina],['missing'],1.0,,P336910,7,1,,penalties for litigation: penalty
1392,P336910.7.2,%akk-x-neoass:de-ni-šu₂=,de-ni-šu₂,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,[de-ni-šu₂],"['missing', 'missing', 'missing']",1.0,,P336910,7,2,,penalties for litigation: penalty
1393,P336910.7.3,%akk-x-neoass:i-da-bu-bu=,i-da]-bu-bu,"['𒄿', '𒁕', '𒁍', '𒁍']",𒄿𒁕𒁍𒁍,[i-da]-bu-bu,"['missing', 'missing', 'complete', 'complete']",0.5,,P336910,7,3,,penalties for litigation: penalty
1394,P336910.7.4,%akk-x-neoass:la=,[la,['𒆷'],𒆷,[la],['missing'],1.0,,P336910,7,4,,penalties for litigation: penalty
1395,P336910.7.5,%akk-x-neoass:TI=,TI],['𒋾'],𒋾,[TI],['missing'],1.0,,P336910,7,5,,penalties for litigation: penalty
1396,P336910.9.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336910,9,1,,witness
1397,P336910.9.2,%akk-x-neoass:{1}x-x-ru=,{1}x]-⸢x⸣-ru,"['𒁹', 'X', 'X', '𒊒']",𒁹XX𒊒,{[1]}[x]-⸢x⸣-ru,"['missing', 'missing', 'damaged', 'complete']",0.62,,P336910,9,2,,witness
1398,P336910.9.3,%akk-x-neoass:{LU₂}GAL-MU=,{lu₂}GAL-MU,"['𒇽', '𒃲', '𒈬']",𒇽𒃲𒈬,{LU₂}GAL-MU,"['complete', 'complete', 'complete']",0.0,,P336910,9,3,,witness
1399,P336910.9.4,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336910,9,4,,witness
1400,P336910.9.5,%akk-x-neoass:{d}INNIN=,{d}⸢INNIN⸣,"['𒀭', '𒈹']",𒀭𒈹,{d}⸢INNIN⸣,"['complete', 'damaged']",0.25,,P336910,9,5,,witness
