Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
18673,P527277.5.1,šību[witness]N,⸢IGI,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,,P527277,5,1,witness
18674,P527277.5.2,x[1]PN,{m⸣}[x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{⸢m⸣}[x-x-x-x],"['damaged', 'missing', 'missing', 'missing', 'missing']",0.9,PN,,P527277,5,2,witness
18675,P527277.6.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527277,6,1,witness
18676,P527277.6.2,x[1]PN,{m}[x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{m}[x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527277,6,2,witness
18677,P527277.7.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527277,7,1,witness
18678,P527277.7.2,Bariki[1]PN,{m}ba]-ri-ki,Bariki,Bariki,1,PN,"['𒁹', '𒁀', '𒊑', '𒆠']",𒁹𒁀𒊑𒆠,{[m]}[ba]-ri-ki,"['missing', 'missing', 'complete', 'complete']",0.5,PN,,P527277,7,2,witness
18679,P527277.8.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527277,8,1,witness
18680,P527277.8.2,+Adiri[]PN$,{⸢m⸣}a-di-ri,Adiri,Adiri,1,PN,"['𒁹', '𒀀', '𒁲', '𒊑']",𒁹𒀀𒁲𒊑,{⸢m⸣}a-di-ri,"['damaged', 'complete', 'complete', 'complete']",0.12,PN,,P527277,8,2,witness
18681,P527277.9.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527277,9,1,witness
18682,P527277.9.2,+Haya-il[]PN$,{m}ha-ia-DINGIR,Haya-il,Haya-il,1,PN,"['𒁹', '𒄩', '𒅀', '𒀭']",𒁹𒄩𒅀𒀭,{m}ha-ia-DINGIR,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527277,9,2,witness
18683,P527277.10.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527277,10,1,witness
18684,P527277.10.2,+Mediʾ[]PN$,{m}me-di-iʾ,Mediʾ,Mediʾ,1,PN,"['𒁹', '𒈨', '𒁲', '𒀪']",𒁹𒈨𒁲𒀪,{m}me-di-iʾ,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527277,10,2,witness
18685,P527277.11.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527277,11,1,witness
18686,P527277.11.2,+Irhu-balliṭ[]PN$,{m}ir-hu-bal-[liṭ],Irhu-balliṭ,Irhu-balliṭ,1,PN,"['𒁹', '𒅕', '𒄷', '𒁄', '𒀖']",𒁹𒅕𒄷𒁄𒀖,{m}ir-hu-bal-[liṭ],"['complete', 'complete', 'complete', 'complete', 'missing']",0.2,PN,,P527277,11,2,witness
18687,P527277.12.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527277,12,1,witness
18688,P527277.12.2,+Nabu-šarru-iddina[]PN$,{m}{d}PA-MAN-AŠ,Nabu-šarru-iddina,Nabu-šarru-iddina,1,PN,"['𒁹', '𒀭', '𒉺', '𒌋𒌋', '𒀸']",𒁹𒀭𒉺𒌋𒌋𒀸,{m}{d}PA-MAN-AŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527277,12,2,witness
18689,P527277.12.3,u,{lu₂}x-[x-(x)],,,,u,"['𒇽', 'X', 'X', 'X']",𒇽XXX,{LU₂}x-[x-x],"['complete', 'complete', 'missing', 'missing']",0.5,,,P527277,12,3,witness
18690,P527277.13.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527277,13,1,witness
18691,P527277.13.2,+Pan-Šamaš-lamur[]PN$,{m}IGI-{d}UTU-la-[mur],Pan-Šamaš-lamur,Pan-Šamaš-lamur,1,PN,"['𒁹', '𒅆', '𒀭', '𒌓', '𒆷', '𒄯']",𒁹𒅆𒀭𒌓𒆷𒄯,{m}IGI-{d}UTU-la-[mur],"['complete', 'complete', 'complete', 'complete', 'complete', 'missing']",0.17,PN,,P527277,13,2,witness
18692,P527277.14.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527277,14,1,witness
18693,P527277.14.2,+Zuappiku[]PN$,{m}zu-ap-pi-ku,Zuappiku,Zuappiku,1,PN,"['𒁹', '𒍪', '𒀊', '𒉿', '𒆪']",𒁹𒍪𒀊𒉿𒆪,{m}zu-ap-pi-ku,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527277,14,2,witness
18694,P527277.15.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527277,15,1,witness
18695,P527277.15.2,+Bel-ladi[]PN$,{m}EN-la-di,Bel-ladi,Bel-ladi,1,PN,"['𒁹', '𒂗', '𒆷', '𒁲']",𒁹𒂗𒆷𒁲,{m}EN-la-di,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527277,15,2,witness
18696,P527277.16.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527277,16,1,witness
18697,P527277.16.2,+Šulmu-mar-šarri[]PN$,{m}DI-mu-A-LUGAL,Šulmu-mar-šarri,Šulmu-mar-šarri,1,PN,"['𒁹', '𒁲', '𒈬', '𒀀', '𒈗']",𒁹𒁲𒈬𒀀𒈗,{m}DI-mu-A-LUGAL,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527277,16,2,witness
18698,P527277.17.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527277,17,1,witness
18699,P527277.17.2,+Salmanu-eriba[]PN$,{m}DI-man-SU,Salmanu-eriba,Salmanu-eriba,1,PN,"['𒁹', '𒁲', '𒌋𒌋', '𒋢']",𒁹𒁲𒌋𒌋𒋢,{m}DI-man-SU,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527277,17,2,witness
18700,P527277.17.3,u,{⸢lu₂⸣}[x-(x)],,,,u,"['𒇽', 'X', 'X']",𒇽XX,{⸢LU₂⸣}[x-x],"['damaged', 'missing', 'missing']",0.83,,,P527277,17,3,witness
18701,P527277.18.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527277,18,1,witness
18702,P527277.18.2,+Ereš-šarru[]PN$,{m}APIN-eš-⸢LUGAL⸣,Ereš-šarru,Ereš-šarru,1,PN,"['𒁹', '𒀳', '𒌍', '𒈗']",𒁹𒀳𒌍𒈗,{m}APIN-eš-⸢LUGAL⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,,P527277,18,2,witness
18703,P527277.19.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527277,19,1,witness
18704,P527277.19.2,Adad-abu-daʾʾin[1]PN,{m}10-AD-⸢KALAG⸣,Adad-abu-daʾʾin,Adad-abu-daʾʾin,1,PN,"['𒁹', '𒌋', '𒀜', '𒆗']",𒁹𒌋𒀜𒆗,{m}10-AD-⸢KALAG⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,,P527277,19,2,witness
