Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
16551,P335641.3.1,de-[nu,dēnu[lawsuit]N,N,"['𒁲', '𒉡']",𒁲𒉡,de-[nu],"['complete', 'missing']",0.5,dēnu,dīnu,lawsuit,,,P335641,3,1,penalties for litigation: contravention
16552,P335641.3.2,DUG₄.DUG₄,dabābu[litigation]'N,V,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,dabābu,dabābu,litigation,,,P335641,3,2,penalties for litigation: contravention
16553,P335641.3.3,ub-ta-u-ni],ubtaʾʾūni[seek]V,V,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,[ub-ta-u-ni],"['missing', 'missing', 'missing', 'missing']",1.0,ubtaʾʾūni,buʾʾû,seek,,,P335641,3,3,penalties for litigation: contravention
16554,P335641.4.1,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335641,4,1,penalties for litigation: penalty
16555,P335641.4.2,MA.NA,manû[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manû,manû,a unit of weight,,,P335641,4,2,penalties for litigation: penalty
16556,P335641.4.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,4,3,penalties for litigation: penalty
16557,P335641.4.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,4,4,penalties for litigation: penalty
16558,P335641.4.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,4,5,penalties for litigation: penalty
16559,P335641.4.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,4,6,penalties for litigation: penalty
16560,P335641.4.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,4,7,penalties for litigation: penalty
16561,P335641.4.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,4,8,penalties for litigation: penalty
16562,P335641.4.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,4,9,penalties for litigation: penalty
16563,P335641.4.10,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,4,10,penalties for litigation: penalty
16564,P335641.5.1,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335641,5,1,penalties for litigation: penalty
16565,P335641.5.2,bur-ki,burki[lap]N,N,"['𒁓', '𒆠']",𒁓𒆠,bur-ki,"['complete', 'complete']",0.0,burki,burku,lap,,,P335641,5,2,penalties for litigation: penalty
16566,P335641.5.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,5,3,penalties for litigation: penalty
16567,P335641.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,5,4,penalties for litigation: penalty
16568,P335641.5.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,5,5,penalties for litigation: penalty
16569,P335641.5.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,5,6,penalties for litigation: penalty
16570,P335641.5.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,5,7,penalties for litigation: penalty
16571,P335641.5.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,5,8,penalties for litigation: penalty
16572,P335641.5.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,5,9,penalties for litigation: penalty
16573,P335641.5.10,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,5,10,penalties for litigation: penalty
16574,P335641.6.1,i-⸢šak⸣-[kan,išakkan[place]V,V,"['𒄿', '𒊕', '𒃶']",𒄿𒊕𒃶,i-⸢šak⸣-[kan],"['complete', 'damaged', 'missing']",0.5,išakkan,šakānu,place,,,P335641,6,1,penalties for litigation: penalty
16575,P335641.6.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,6,2,penalties for litigation: penalty
16576,P335641.6.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,6,3,penalties for litigation: penalty
16577,P335641.6.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,6,4,penalties for litigation: penalty
16578,P335641.6.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,6,5,penalties for litigation: penalty
16579,P335641.6.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,6,6,penalties for litigation: penalty
16580,P335641.6.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,6,7,penalties for litigation: penalty
16581,P335641.6.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,6,8,penalties for litigation: penalty
16582,P335641.6.9,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,6,9,penalties for litigation: penalty
16583,P335641.7.1,a-na,ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,,P335641,7,1,penalties for litigation: penalty
16584,P335641.7.2,{d}[x,u,u,"['𒀭', 'x']",𒀭x,{d}[x],"['complete', 'missing']",0.5,,,,,,P335641,7,2,penalties for litigation: penalty
16585,P335641.7.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,7,3,penalties for litigation: penalty
16586,P335641.7.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,7,4,penalties for litigation: penalty
16587,P335641.7.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,7,5,penalties for litigation: penalty
16588,P335641.7.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,7,6,penalties for litigation: penalty
16589,P335641.7.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,7,7,penalties for litigation: penalty
16590,P335641.7.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,7,8,penalties for litigation: penalty
16591,P335641.7.9,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,7,9,penalties for litigation: penalty
16592,P335641.12.1,la,lā[not]MOD,MOD,['𒆷'],𒆷,la,['complete'],0.0,lā,lā,not,,,P335641,12,1,penalties for litigation: penalty
16593,P335641.12.2,[i-laq-qi],ilaqqi[succeed]V,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,[i-laq-qi],"['missing', 'missing', 'missing']",1.0,ilaqqi,leqû,succeed,,,P335641,12,2,penalties for litigation: penalty
16594,P335641.13.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335641,13,1,witness
16595,P335641.13.2,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,13,2,witness
16596,P335641.13.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,13,3,witness
16597,P335641.13.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,13,4,witness
16598,P335641.13.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,13,5,witness
16599,P335641.13.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,13,6,witness
16600,P335641.13.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,13,7,witness
16601,P335641.13.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,13,8,witness
16602,P335641.13.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,13,9,witness
16603,P335641.13.10,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,13,10,witness
16604,P335641.13.11,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335641,13,11,witness
