Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
10525,P224505.2.1,kunuk[seal]N,{[na₄]}⸢KIŠIB⸣,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}⸢KIŠIB⸣,"['missing', 'damaged']",0.75,kunuk,kunukku,seal,P224505,2,1,seal identification
10526,P224505.2.2,Aššur-aplu-uṣur[1]PN,{1}aš-šur-A-PAB,PN,PN,"['𒁹', '𒀸', '𒋩', '𒀀', '𒉽']",𒁹𒀸𒋩𒀀𒉽,{1}aš-šur-A-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Aššur-aplu-uṣur,Aššur-aplu-uṣur,1,P224505,2,2,seal identification
10527,P224505.2.3,mār[son]N,DUMU,,N,['𒌉'],𒌉,DUMU,['complete'],0.0,mār,māru,son,P224505,2,3,seal identification
10528,P224505.2.4,u,{1}⸢x-x⸣-ni,,u,"['𒁹', 'X', 'X', '𒉌']",𒁹XX𒉌,{1}⸢x-x⸣-ni,"['complete', 'damaged', 'damaged', 'complete']",0.25,,,,P224505,2,4,seal identification
10529,P224505.6.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,6,1,none
10530,P224505.6.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,6,2,none
10531,P224505.6.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,6,3,none
10532,P224505.6.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,6,4,none
10533,P224505.6.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,6,5,none
10534,P224505.6.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,6,6,none
10535,P224505.6.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,6,7,none
10536,P224505.6.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224505,6,8,none
10537,P224505.6.9,u,⸢ti⸣,,u,['𒋾'],𒋾,⸢ti⸣,['damaged'],0.5,,,,P224505,6,9,none
10538,P224505.6.10,u,a,,u,['𒀀'],𒀀,a,['complete'],0.0,,,,P224505,6,10,none
10539,P224505.6.11,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,6,11,none
10540,P224505.6.12,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224505,6,12,none
10541,P224505.6.13,u,⸢x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224505,6,13,none
10542,P224505.6.14,u,x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224505,6,14,none
10543,P224505.7.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,7,1,none
10544,P224505.7.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,7,2,none
10545,P224505.7.3,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224505,7,3,none
10546,P224505.7.4,u,⸢x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224505,7,4,none
10547,P224505.7.5,u,x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224505,7,5,none
10548,P224505.7.6,ša[of]DET,ša,,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,P224505,7,6,object sold
10549,P224505.7.7,pāhiti[governor]N,{lu₂}EN.NAM,,N,"['𒇽', '𒂗', '𒉆']",𒇽𒂗𒉆,{LU₂}EN.NAM,"['complete', 'complete', 'complete']",0.0,pāhiti,pīhātu,governor,P224505,7,7,object sold
10550,P224505.7.8,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,7,8,none
10551,P224505.7.9,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224505,7,9,none
10552,P224505.8.1,ūtappiš[contract]V,[u₂]-⸢tap⸣-piš,,V,"['𒌑', '𒋰', '𒄫']",𒌑𒋰𒄫,[u₂]-⸢tap⸣-piš,"['missing', 'damaged', 'complete']",0.5,ūtappiš,epēšu,contract,P224505,8,1,initiation of transaction
10553,P224505.8.2,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,8,2,initiation of transaction
10554,P224505.8.3,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224505,8,3,initiation of transaction
10555,P224505.8.4,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224505,8,4,price
10556,P224505.8.5,libbi[interior]N,ŠA₃-bi,,N,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,libbi,libbu,interior,P224505,8,5,price
10557,P224505.8.6,n,16,NUMBER,n,['𒌋𒐋'],𒌋𒐋,⸢16⸣,['damaged'],0.5,,,,P224505,8,6,price
10558,P224505.8.7,manā[a unit of weight]N,MA⸣.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.NA,"['damaged', 'complete']",0.25,manā,manû,a unit of weight,P224505,8,7,price
10559,P224505.8.8,ṣarpi[silver]N,⸢KUG.UD⸣,,N,"['𒆬', '𒌓']",𒆬𒌓,⸢KUG⸣.⸢UD⸣,"['damaged', 'damaged']",0.5,ṣarpi,ṣarpu,silver,P224505,8,8,price
10560,P224505.9.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,9,1,price
10561,P224505.9.2,u,x]+x,,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,P224505,9,2,price
10562,P224505.9.3,erî[copper]N,URUDU-MEŠ,,N,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,URUDU-MEŠ,"['complete', 'complete']",0.0,erî,erû,copper,P224505,9,3,price
10563,P224505.9.4,ilqi[purchase]V,il-qi,,V,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,ilqi,leqû,purchase,P224505,9,4,completion of transaction
10564,P224505.10.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,10,1,none
10565,P224505.10.2,u,x]+x,,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,P224505,10,2,none
10566,P224505.10.3,u,x+[x,,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,P224505,10,3,none
10567,P224505.10.4,tuāru[revocation]'N,tu]-a-ru,,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,[tu]-a-ru,"['missing', 'complete', 'complete']",0.33,tuāru,târu,revocation,P224505,10,4,exclusion of litigation
10568,P224505.10.5,dēnu[lawsuit]N,de-[e]-nu,,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-[e]-nu,"['complete', 'missing', 'complete']",0.33,dēnu,dīnu,lawsuit,P224505,10,5,exclusion of litigation
10569,P224505.11.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,11,1,none
10570,P224505.11.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,11,2,none
10571,P224505.11.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,11,3,none
10572,P224505.11.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,11,4,none
10573,P224505.11.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,11,5,none
10574,P224505.11.6,Aššur-aplu-uṣur[1]PN,{1}aš-šur-A-⸢PAB,PN,PN,"['𒁹', '𒀸', '𒋩', '𒀀', '𒉽']",𒁹𒀸𒋩𒀀𒉽,{[1]}aš-šur-A-⸢PAB⸣,"['missing', 'complete', 'complete', 'complete', 'damaged']",0.3,Aššur-aplu-uṣur,Aššur-aplu-uṣur,1,P224505,11,6,penalties for litigation: contravention
10575,P224505.11.7,lū[or]CNJ,lu⸣,,CNJ,['𒇻'],𒇻,⸢lu⸣,['damaged'],0.5,lū,lū,or,P224505,11,7,penalties for litigation: contravention
10576,P224505.11.8,marʾēšu[son]N,DUMU-⸢MEŠ⸣-šu₂,,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU-⸢MEŠ⸣-šu₂,"['complete', 'damaged', 'complete']",0.17,marʾēšu,māru,son,P224505,11,8,penalties for litigation: contravention
10577,P224505.12.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,12,1,penalties for litigation: contravention
10578,P224505.12.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,12,2,penalties for litigation: contravention
10579,P224505.12.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,12,3,penalties for litigation: contravention
10580,P224505.12.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,12,4,penalties for litigation: contravention
10581,P224505.12.5,u,x]-⸢šu₂⸣,,u,"['X', '𒋙']",X𒋙,[x]-⸢šu₂⸣,"['missing', 'damaged']",0.75,,,,P224505,12,5,penalties for litigation: contravention
10582,P224505.12.6,lū[or]CNJ,lu,,CNJ,['𒇻'],𒇻,lu,['complete'],0.0,lū,lū,or,P224505,12,6,penalties for litigation: contravention
10583,P224505.12.7,+qurbu[relative//relative]N'N$qurubšu,{⸢lu₂}qur-ub-šu₂⸣,,N,"['𒇽', '𒄥', '𒌒', '𒋙']",𒇽𒄥𒌒𒋙,{⸢LU₂⸣}⸢qur-ub-šu₂⸣,"['damaged', 'damaged', 'damaged', 'damaged']",0.5,qurubšu,qurbu,relative,P224505,12,7,penalties for litigation: contravention
10584,P224505.13.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,13,1,none
10585,P224505.13.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,13,2,none
10586,P224505.13.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,13,3,none
10587,P224505.13.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,13,4,none
10588,P224505.13.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,13,5,none
10589,P224505.13.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,13,6,none
10590,P224505.13.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,13,7,none
10591,P224505.13.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,13,8,none
10592,P224505.13.9,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,13,9,none
10593,P224505.13.10,u,x]-MEŠ-ni,,u,"['X', '𒈨𒌍', '𒉌']",X𒈨𒌍𒉌,[x]-MEŠ-ni,"['missing', 'complete', 'complete']",0.33,,,,P224505,13,10,none
10594,P224505.14.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,14,1,none
10595,P224505.14.2,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224505,14,2,none
10596,P224505.14.3,u,x+[x,,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,P224505,14,3,none
10597,P224505.14.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,14,4,none
10598,P224505.14.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,14,5,none
10599,P224505.14.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,14,6,none
10600,P224505.14.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,14,7,none
10601,P224505.14.8,u,x]+x-ni,,u,"['X', 'X', '𒉌']",XX𒉌,[x]+x-ni,"['missing', 'complete', 'complete']",0.33,,,,P224505,14,8,none
10602,P224505.15.1,u,[x],,u,['X'],X,[x],['missing'],1.0,,,,P224505,15,1,penalties for litigation: penalty
10603,P224505.15.2,manā[a unit of weight]N,MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,P224505,15,2,penalties for litigation: penalty
10604,P224505.15.3,ṣarpi[silver]N,⸢KUG⸣.[UD],,N,"['𒆬', '𒌓']",𒆬𒌓,⸢KUG⸣.[UD],"['damaged', 'missing']",0.75,ṣarpi,ṣarpu,silver,P224505,15,3,penalties for litigation: penalty
10605,P224505.15.4,u,⸢x,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224505,15,4,penalties for litigation: penalty
10606,P224505.15.5,u,x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224505,15,5,penalties for litigation: penalty
10607,P224505.15.6,u,[x],,u,['X'],X,[x],['missing'],1.0,,,,P224505,15,6,penalties for litigation: penalty
10608,P224505.15.7,išakkan[place]V,⸢GAR⸣-an,,V,"['𒃻', '𒀭']",𒃻𒀭,⸢GAR⸣-an,"['damaged', 'complete']",0.25,išakkan,šakānu,place,P224505,15,7,penalties for litigation: penalty
10609,P224505.16.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,16,1,none
10610,P224505.16.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,16,2,none
10611,P224505.16.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,16,3,none
10612,P224505.16.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,16,4,none
10613,P224505.16.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,16,5,none
10614,P224505.16.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,16,6,none
10615,P224505.16.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,16,7,none
10616,P224505.16.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,16,8,none
10617,P224505.16.9,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,16,9,none
10618,P224505.16.10,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224505,16,10,none
10619,P224505.18.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,18,1,none
10620,P224505.18.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,18,2,none
10621,P224505.18.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,18,3,none
10622,P224505.18.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,18,4,none
10623,P224505.18.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,18,5,none
10624,P224505.18.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,18,6,none
10625,P224505.18.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224505,18,7,none
