Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
7401,P337066.8.4,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P337066,8,4,,object sold
7402,P337066.8.5,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,E₂,['complete'],0.0,,P337066,8,5,,object sold
7403,P337066.8.6,%akk-x-neoass:A-MAN=,A-MAN,"['𒀀', '𒌋𒌋']",𒀀𒌋𒌋,A-MAN,"['complete', 'complete']",0.0,,P337066,8,6,,object sold
7404,P337066.9.1,%akk-x-neoass:SUHUR=,[SUHUR,['𒋦'],𒋦,[SUHUR],['missing'],1.0,,P337066,9,1,,object sold
7405,P337066.9.2,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,[E₂],['missing'],1.0,,P337066,9,2,,object sold
7406,P337066.9.3,%akk-x-neoass:{1}x-{d}AG=,{1}x]-{⸢d⸣}AG,"['𒁹', 'X', '𒀭', '𒀝']",𒁹X𒀭𒀝,{[1]}[x]-{⸢d⸣}AG,"['missing', 'missing', 'damaged', 'complete']",0.62,,P337066,9,3,,object sold
7407,P337066.9.4,%akk-x-neoass:SUHUR=,SUHUR,['𒋦'],𒋦,SUHUR,['complete'],0.0,,P337066,9,4,,object sold
7408,P337066.9.5,%akk-x-neoass:{m}{d}EN-a-ni=,{(m)}{d}EN-a-⸢ni⸣,"['𒁹', '𒀭', '𒂗', '𒀀', '𒉌']",𒁹𒀭𒂗𒀀𒉌,{m}{d}EN-a-⸢ni⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,,P337066,9,5,,object sold
7409,P337066.10.1,%akk-x-neoass:kas-pu=,[kas-pu,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,P337066,10,1,,confirmation of transfer 1
7410,P337066.10.2,%akk-x-neoass:gam-mur=,gam-mur,"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,,P337066,10,2,,confirmation of transfer 1
7411,P337066.10.3,%akk-x-neoass:ta-a-din=,ta]-a-din,"['𒋫', '𒀀', '𒁷']",𒋫𒀀𒁷,[ta]-a-din,"['missing', 'complete', 'complete']",0.33,,P337066,10,3,,confirmation of transfer 1
7412,P337066.11.1,%akk-x-neoass:tu-a-ru=,[tu-a-ru,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,[tu-a-ru],"['missing', 'missing', 'missing']",1.0,,P337066,11,1,,exclusion of litigation
7413,P337066.11.2,%akk-x-neoass:de-nu=,de-nu,"['𒁲', '𒉡']",𒁲𒉡,[de-nu],"['missing', 'missing']",1.0,,P337066,11,2,,exclusion of litigation
7414,P337066.11.3,%akk-x-neoass:da-ba-bu=,da-ba]-bu,"['𒁕', '𒁀', '𒁍']",𒁕𒁀𒁍,[da-ba]-bu,"['missing', 'missing', 'complete']",0.67,,P337066,11,3,,exclusion of litigation
7415,P337066.12.1,%akk-x-neoass:la-aš₂-šu₂=,[la-aš₂-šu₂,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,[la-aš₂-šu₂],"['missing', 'missing', 'missing']",1.0,,P337066,12,1,,exclusion of litigation
7416,P337066.12.2,%akk-x-neoass:man-nu=,man-nu,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man-nu],"['missing', 'missing']",1.0,,P337066,12,2,,penalties for litigation: contravention
7417,P337066.12.3,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,[ša],['missing'],1.0,,P337066,12,3,,penalties for litigation: contravention
7418,P337066.12.4,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,[ina],['missing'],1.0,,P337066,12,4,,penalties for litigation: contravention
7419,P337066.12.5,%akk-x-neoass:ur-kiš=,ur]-⸢kiš⸣,"['𒌨', '𒆧']",𒌨𒆧,[ur]-⸢kiš⸣,"['missing', 'damaged']",0.75,,P337066,12,5,,penalties for litigation: contravention
7420,P337066.17.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P337066,17,1,,witness
7421,P337066.17.2,%akk-x-neoass:{1}x+x-bu-A.10=,{1}x]+x-bu-A.10,"['𒁹', 'X', 'X', '𒁍', '𒀀', '𒌋']",𒁹XX𒁍𒀀𒌋,{[1]}[x]+x-bu-A.10,"['missing', 'missing', 'complete', 'complete', 'complete', 'complete']",0.33,,P337066,17,2,,witness
7422,P337066.17.3,%akk-x-neoass:SIPA-x=,SIPA-[x],"['𒉺𒇻', 'X']",𒉺𒇻X,SIPA-[x],"['complete', 'missing']",0.5,,P337066,17,3,,witness
7423,P337066.18.1,%akk-x-neoass:IGI=,[IGI],['𒅆'],𒅆,[IGI],['missing'],1.0,,P337066,18,1,,witness
7424,P337066.18.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{⸢1⸣}⸢x⸣,"['damaged', 'damaged']",0.5,,P337066,18,2,,witness
7425,P337066.18.3,%akk-x-neoass:x=,x,['X'],X,⸢x⸣,['damaged'],0.5,,P337066,18,3,,witness
7426,P337066.18.4,%akk-x-neoass:x=,x⸣,['X'],X,⸢x⸣,['damaged'],0.5,,P337066,18,4,,witness
7427,P337066.18.5,%akk-x-neoass:x+x=,x+[x,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,P337066,18,5,,witness
7428,P337066.18.6,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337066,18,6,,witness
