Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
14153,P336942.10.1,%akk-x-neoass:u₂-piš-ma=,[u₂-piš]-ma,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš]-ma,"['missing', 'missing', 'complete']",0.67,,P336942,10,1,,initiation of transaction
14154,P336942.10.2,%akk-x-neoass:{1}U.GUR-LUGAL-PAB=,{1}U.GUR-LUGAL-PAB,"['𒁹', '𒌋', '𒄥', '𒈗', '𒉽']",𒁹𒌋𒄥𒈗𒉽,{1}U.GUR-LUGAL-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336942,10,2,,initiation of transaction
14155,P336942.11.1,%akk-x-neoass:{LU₂}x=,{[lu₂}x],"['𒇽', 'X']",𒇽X,{[LU₂]}[x],"['missing', 'missing']",1.0,,P336942,11,1,,initiation of transaction
14156,P336942.11.2,%akk-x-neoass:ša₂=,ša₂,['𒃻'],𒃻,ša₂,['complete'],0.0,,P336942,11,2,,initiation of transaction
14157,P336942.11.3,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,E₂,['complete'],0.0,,P336942,11,3,,initiation of transaction
14158,P336942.11.4,%akk-x-neoass:LUGAL=,LUGAL,['𒈗'],𒈗,LUGAL,['complete'],0.0,,P336942,11,4,,initiation of transaction
14159,P336942.11.5,%akk-x-neoass:KA₂.DINGIR=,KA₂.DINGIR,"['𒆍', '𒀭']",𒆍𒀭,KA₂.DINGIR,"['complete', 'complete']",0.0,,P336942,11,5,,initiation of transaction
14160,P336942.13.1,%akk-x-neoass:TA=,[TA,['𒋫'],𒋫,[TA],['missing'],1.0,,P336942,13,1,,completion of transaction
14161,P336942.13.2,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336942,13,2,,completion of transaction
14162,P336942.13.3,%akk-x-neoass:{1}{d}PA-LAL-iṣ=,{1}{d}PA-LAL-iṣ,"['𒁹', '𒀭', '𒉺', '𒇲', '𒄑']",𒁹𒀭𒉺𒇲𒄑,{[1]}{d}PA-LAL-iṣ,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,,P336942,13,3,,completion of transaction
14163,P336942.14.1,%akk-x-neoass:ina=,[ina,['𒀸'],𒀸,[ina],['missing'],1.0,,P336942,14,1,,price
14164,P336942.14.2,%akk-x-neoass:ŠA₃=,ŠA₃,['𒊮'],𒊮,[ŠA₃],['missing'],1.0,,P336942,14,2,,price
14165,P336942.14.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336942,14,3,,price
14166,P336942.14.4,%akk-x-neoass:MA.NA=,MA].⸢NA⸣,"['𒈠', '𒈾']",𒈠𒈾,[MA].⸢NA⸣,"['missing', 'damaged']",0.75,,P336942,14,4,,price
14167,P336942.14.5,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P336942,14,5,,price
14168,P336942.15.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336942,15,1,,none
14169,P336942.15.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336942,15,2,,none
14170,P336942.15.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336942,15,3,,none
14171,P336942.15.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336942,15,4,,none
14172,P336942.15.5,%akk-x-neoass:x=,⸢x⸣,['X'],X,⸢x⸣,['damaged'],0.5,,P336942,15,5,,none
14173,P336942.15.6,%akk-x-neoass:du=,du,['𒁺'],𒁺,du,['complete'],0.0,,P336942,15,6,,none
14174,P336942.16.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336942,16,1,,none
14175,P336942.16.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336942,16,2,,none
14176,P336942.16.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336942,16,3,,none
14177,P336942.16.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336942,16,4,,none
14178,P336942.16.5,%akk-x-neoass:ina=,ina],['𒀸'],𒀸,[ina],['missing'],1.0,,P336942,16,5,,none
14179,P336942.16.6,%akk-x-neoass:UGU-hi=,UGU-hi,"['𒌋𒅗', '𒄭']",𒌋𒅗𒄭,UGU-hi,"['complete', 'complete']",0.0,,P336942,16,6,,none
14180,P336942.17.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336942,17,1,,none
14181,P336942.17.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336942,17,2,,none
14182,P336942.17.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336942,17,3,,none
14183,P336942.17.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336942,17,4,,none
14184,P336942.17.5,%akk-x-neoass:x-šu₂=,x]-šu₂,"['X', '𒋙']",X𒋙,[x]-šu₂,"['missing', 'complete']",0.5,,P336942,17,5,,none
