Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
10566,P335477.2.1,{[na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunukku,kunukku,seal,,,P335477,2,1,seal identification
10567,P335477.2.2,{1}{⸢d⸣}U.GUR—ZU,Nergal-leʾi[1]PN$,PN,"['𒁹', '𒀭', '𒌋', '𒄥', '𒍪']",𒁹𒀭𒌋𒄥𒍪,{[1]}{⸢d⸣}U.GUR-ZU,"['missing', 'damaged', 'complete', 'complete', 'complete']",0.3,Nergal-leʾi,Nergal-leʾi,1,PN,,P335477,2,2,seal identification
10568,P335477.3.1,[EN,bēl[owner]N,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,,P335477,3,1,seal identification
10569,P335477.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,3,2,seal identification
10570,P335477.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,3,3,seal identification
10571,P335477.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,3,4,seal identification
10572,P335477.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,3,5,seal identification
10573,P335477.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,3,6,seal identification
10574,P335477.3.7,ta-da]-⸢ni⸣,tadāni[sold]AJ,AJ,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,[ta-da]-⸢ni⸣,"['missing', 'missing', 'damaged']",0.83,tadāni,tadnu,sold,,,P335477,3,7,seal identification
10575,P335477.7.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,7,1,none
10576,P335477.7.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,7,2,none
10577,P335477.7.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,7,3,none
10578,P335477.7.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,7,4,none
10579,P335477.7.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,7,5,none
10580,P335477.7.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,7,6,none
10581,P335477.7.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,7,7,none
10582,P335477.7.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,7,8,none
10583,P335477.7.9,⸢x⸣,u,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,,P335477,7,9,none
10584,P335477.7.10,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,7,10,none
10585,P335477.7.11,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335477,7,11,none
