Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
4144,P335514.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,3,1,none
4145,P335514.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,3,2,none
4146,P335514.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,3,3,none
4147,P335514.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,3,4,none
4148,P335514.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,3,5,none
4149,P335514.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,3,6,none
4150,P335514.3.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,3,7,none
4151,P335514.3.8,x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335514,3,8,none
4152,P335514.4.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,4,1,none
4153,P335514.4.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,4,2,none
4154,P335514.4.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,4,3,none
4155,P335514.4.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,4,4,none
4156,P335514.4.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,4,5,none
4157,P335514.4.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,4,6,none
4158,P335514.4.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,4,7,none
4159,P335514.4.8,x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335514,4,8,none
4160,P335514.5.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,5,1,none
4161,P335514.5.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,5,2,none
4162,P335514.5.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,5,3,none
4163,P335514.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,5,4,none
4164,P335514.5.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,5,5,none
4165,P335514.5.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,5,6,none
4166,P335514.5.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,5,7,none
4167,P335514.5.8,x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335514,5,8,none
4168,P335514.9.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,9,1,none
4169,P335514.9.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,9,2,none
4170,P335514.9.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,9,3,none
4171,P335514.9.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,9,4,none
4172,P335514.9.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,9,5,none
4173,P335514.9.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,9,6,none
4174,P335514.9.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,9,7,none
4175,P335514.9.8,x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335514,9,8,none
4176,P335514.9.9,GIL-u-ni,iparrakūni[contravene]V,V,"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,GIL-u-ni,"['complete', 'complete', 'complete']",0.0,iparrakūni,parāku,contravene,,,P335514,9,9,penalties for litigation: contravention
4177,P335514.10.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,10,1,none
4178,P335514.10.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,10,2,none
4179,P335514.10.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,10,3,none
4180,P335514.10.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,10,4,none
4181,P335514.10.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,10,5,none
4182,P335514.10.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,10,6,none
4183,P335514.10.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,10,7,none
4184,P335514.10.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,10,8,none
4185,P335514.10.9,KUR—aš-šur{ki},+Mat-Aššur[Assyria//Assyria]GN'GN$,GN,"['𒆳', '𒀸', '𒋩', '𒆠']",𒆳𒀸𒋩𒆠,KUR-aš-šur{KI},"['complete', 'complete', 'complete', 'complete']",0.0,Mat-Aššur,Mat-Aššur,Assyria,GN,,P335514,10,9,penalties for litigation: penalty
4186,P335514.11.1,[a-de-e],adê[treaty]N,N,"['𒀀', '𒁲', '𒂊']",𒀀𒁲𒂊,[a-de-e],"['missing', 'missing', 'missing']",1.0,adê,adû,treaty,,,P335514,11,1,penalties for litigation: penalty
4187,P335514.11.2,MAN,šarri[king]N,N,['𒌋𒌋'],𒌋𒌋,MAN,['complete'],0.0,šarri,šarru,king,,,P335514,11,2,penalties for litigation: penalty
4188,P335514.11.3,ina,ina[in+=call to account]PRP$,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335514,11,3,penalties for litigation: penalty
4189,P335514.11.4,ŠU.2-šu₂,qātu[hand+=call to account]N$qātīšu,N,"['𒋗', '𒈫', '𒋙']",𒋗𒈫𒋙,ŠU.2-šu₂,"['complete', 'complete', 'complete']",0.0,qātīšu,qātu,hand,,,P335514,11,4,penalties for litigation: penalty
4190,P335514.11.5,u₂-ba-ʾu,buʾʾû[look for]V$ubaʾʾu,V,"['𒌑', '𒁀', '𒀪']",𒌑𒁀𒀪,u₂-ba-ʾu,"['complete', 'complete', 'complete']",0.0,ubaʾʾu,buʾʾû,look for,,,P335514,11,5,penalties for litigation: penalty
4191,P335514.13.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335514,13,1,witness
4192,P335514.13.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335514,13,2,witness
4193,P335514.13.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,13,3,witness
4194,P335514.13.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,13,4,witness
4195,P335514.13.5,{lu₂v}EN.NAM,pāhutu[governor]N,N,"['𒇽', '𒂗', '𒉆']",𒇽𒂗𒉆,{LU₂~v}EN.NAM,"['complete', 'complete', 'complete']",0.0,pāhutu,pīhātu,governor,,,P335514,13,5,witness
4196,P335514.14.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335514,14,1,witness
4197,P335514.14.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335514,14,2,witness
4198,P335514.14.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335514,14,3,witness
