Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
4664,P471641.2.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,2,1,none
4665,P471641.2.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,2,2,none
4666,P471641.2.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,2,3,none
4667,P471641.2.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,2,4,none
4668,P471641.2.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,2,5,none
4669,P471641.2.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,2,6,none
4670,P471641.2.7,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P471641,2,7,none
4671,P471641.3.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,3,1,none
4672,P471641.3.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,3,2,none
4673,P471641.3.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,3,3,none
4674,P471641.3.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,3,4,none
4675,P471641.3.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,3,5,none
4676,P471641.3.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,3,6,none
4677,P471641.3.7,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P471641,3,7,none
4678,P471641.4.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,4,1,none
4679,P471641.4.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,4,2,none
4680,P471641.4.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,4,3,none
4681,P471641.4.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,4,4,none
4682,P471641.4.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,4,5,none
4683,P471641.4.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,4,6,none
4684,P471641.4.7,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P471641,4,7,none
4685,P471641.5.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P471641,5,1,none
