Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
23818,P335445.3.1,[tu-a]-⸢ru⸣,tuāru[revocation]'N,,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,[tu-a]-⸢ru⸣,"['missing', 'missing', 'damaged']",0.83,tuāru,târu,revocation,,P335445,3,1,exclusion of litigation
23819,P335445.3.2,de-[e-nu,dēnu[lawsuit]N,,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-[e-nu],"['complete', 'missing', 'missing']",0.67,dēnu,dīnu,lawsuit,,P335445,3,2,exclusion of litigation
23820,P335445.3.3,DUG₄.DUG₄],dabābu[litigation]'N,,V,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,dabābu,dabābu,litigation,,P335445,3,3,exclusion of litigation
23821,P335445.4.1,la-aš₂-šu₂,laššu[(there) is not]V,,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,laššu,laššu,(there) is not,,P335445,4,1,exclusion of litigation
23822,P335445.4.2,man-nu,mannu[whoever]'XP,,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,mannu,mannu,whoever,,P335445,4,2,penalties for litigation: contravention
23823,P335445.4.3,⸢ša₂⸣,ša[who]REL,,REL,['𒃻'],𒃻,⸢ša₂⸣,['damaged'],0.5,ša,ša,who,,P335445,4,3,penalties for litigation: contravention
23824,P335445.4.4,ina,ina[in+=in the future]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335445,4,4,penalties for litigation: contravention
23825,P335445.4.5,⸢ur⸣-[kiš],urkiš[later]AV,,AV,"['𒌨', '𒆧']",𒌨𒆧,⸢ur⸣-[kiš],"['damaged', 'missing']",0.75,urkiš,urkiš,later,,P335445,4,5,penalties for litigation: contravention
23826,P335445.5.1,u₃,u[and]CNJ,,CNJ,['𒅇'],𒅇,u₃,['complete'],0.0,u,u,and,,P335445,5,1,penalties for litigation: contravention
23827,P335445.5.2,ma-te-ma,matēma[ever]AV,,AV,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,ma-te-ma,"['complete', 'complete', 'complete']",0.0,matēma,matīma,ever,,P335445,5,2,penalties for litigation: contravention
23828,P335445.5.3,i-zaq-qup-[an-ni],izaqqupanni[complain]V,,V,"['𒄿', '𒍠', '𒁺', '𒀭', '𒉌']",𒄿𒍠𒁺𒀭𒉌,i-zaq-qup-[an-ni],"['complete', 'complete', 'complete', 'missing', 'missing']",0.4,izaqqupanni,zaqāpu,complain,,P335445,5,3,penalties for litigation: contravention
23829,P335445.6.1,lu-u,lū[may]MOD,,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,may,,P335445,6,1,penalties for litigation: contravention
