Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
19222,P335251.2.1,{na₄}KIŠIB,kunuk[seal]N,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,,P335251,2,1,seal identification
19223,P335251.2.2,{1}i-du-[u-a],Idduʾa[1]PN$,PN,PN,"['𒁹', '𒄿', '𒁺', '𒌋', '𒀀']",𒁹𒄿𒁺𒌋𒀀,{1}i-du-[u-a],"['complete', 'complete', 'complete', 'missing', 'missing']",0.4,Idduʾa,Idduʾa,1,,P335251,2,2,seal identification
19224,P335251.3.1,{lu₂}GAL—[URU]-MEŠ,rabû[big one]N$rab&ālu[city]N$ālāni,,N,"['𒇽', '𒃲', '𒌷', '𒈨𒌍']",𒇽𒃲𒌷𒈨𒌍,{LU₂}GAL-[URU]-MEŠ,"['complete', 'complete', 'missing', 'complete']",0.25,rab,rabû,big one,,P335251,3,1,seal identification
19226,P335251.3.2,EN,bēl[owner]N,,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,P335251,3,2,seal identification
19227,P335251.3.3,[UN-MEŠ,nišē[people]N,,N,"['𒌦', '𒈨𒌍']",𒌦𒈨𒌍,[UN-MEŠ],"['missing', 'missing']",1.0,nišē,nišu,people,,P335251,3,3,seal identification
19228,P335251.3.4,SUM-ni],tadāni[giving]'N,,V,"['𒋧', '𒉌']",𒋧𒉌,[SUM-ni],"['missing', 'missing']",1.0,tadāni,tadānu,giving,,P335251,3,4,seal identification
19229,P335251.5.1,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335251,5,1,object sold
19230,P335251.5.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335251,5,2,object sold
19231,P335251.5.3,x]—EN,u,,u,"['x', '𒂗']",x𒂗,[x]-EN,"['missing', 'complete']",0.5,,,,,P335251,5,3,object sold
19232,P335251.5.4,02,n,NUMBER,n,['𒈫'],𒈫,02,['complete'],0.0,,,,,P335251,5,4,object sold
19233,P335251.5.5,⸢MI₂⸣-[MEŠ,issāti[woman]N,,N,"['𒊩', '𒈨𒌍']",𒊩𒈨𒌍,⸢MI₂⸣-[MEŠ],"['damaged', 'missing']",0.75,issāti,sinništu,woman,,P335251,5,5,object sold
19234,P335251.5.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335251,5,6,object sold
19235,P335251.5.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335251,5,7,object sold
19236,P335251.5.8,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335251,5,8,object sold
19237,P335251.9.1,{iti}KIN,Elulu[Elul]MN,MN,MN,"['𒌗', '𒆥']",𒌗𒆥,{ITI}KIN,"['complete', 'complete']",0.0,Eluli,Elulu,Elul,,P335251,9,1,date
19238,P335251.9.2,⸢UD⸣-[x,u,,u,"['𒌓', 'x']",𒌓x,⸢UD⸣-[x],"['damaged', 'missing']",0.75,,,,,P335251,9,2,date
19239,P335251.9.3,lim-mu,limmu[eponym (of year)]N,,N,"['𒅆', '𒈬']",𒅆𒈬,[lim-mu],"['missing', 'missing']",1.0,limmu,līmu,eponym (of year),,P335251,9,3,date
19240,P335251.9.4,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335251,9,4,date
19241,P335251.9.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335251,9,5,date
19242,P335251.9.6,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335251,9,6,date
19243,P335251.10.1,{lu₂}tur-⸢ta⸣-[nu],turtānu[commander-in-chief]N,,N,"['𒇽', '𒌉', '𒋫', '𒉡']",𒇽𒌉𒋫𒉡,{LU₂}tur-⸢ta⸣-[nu],"['complete', 'complete', 'damaged', 'missing']",0.38,turtānu,tartānu,commander-in-chief,,P335251,10,1,date
