Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
8585,P335948.1.1,[ku-um,kūm[instead of]PRP,PRP,"['𒆪', '𒌝']",𒆪𒌝,[ku-um],"['missing', 'missing']",1.0,kūm,kūm,instead of,,,P335948,1,1,seal identification
8586,P335948.1.2,{na₄}KIŠIB-šu₂,kunukkīšu[seal]N,N,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{[NA₄]}[KIŠIB-šu₂],"['missing', 'missing', 'missing']",1.0,kunukkīšu,kunukku,seal,,,P335948,1,2,seal identification
8587,P335948.1.3,ṣu-pur]-šu₂,ṣupuršu[fingernail]N,N,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,[ṣu-pur]-šu₂,"['missing', 'missing', 'complete']",0.67,ṣupuršu,ṣupru,fingernail,,,P335948,1,3,seal identification
8588,P335948.1.4,iš-⸢kun⸣,iškun[place]V,V,"['𒅖', '𒆲']",𒅖𒆲,iš-⸢kun⸣,"['complete', 'damaged']",0.25,iškun,šakānu,place,,,P335948,1,4,seal identification
8589,P335948.5.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,5,1,none
8590,P335948.5.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,5,2,none
8591,P335948.5.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,5,3,none
8592,P335948.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,5,4,none
8593,P335948.5.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,5,5,none
8594,P335948.5.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,5,6,none
8595,P335948.5.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,5,7,none
8596,P335948.5.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,5,8,none
8597,P335948.5.9,x]+⸢x⸣-šu₂,u,u,"['x', 'x', '𒋙']",xx𒋙,[x]+⸢x⸣-šu₂,"['missing', 'damaged', 'complete']",0.5,,,,,,P335948,5,9,none
8598,P335948.6.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,6,1,none
8599,P335948.6.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,6,2,none
8600,P335948.6.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,6,3,none
8601,P335948.6.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,6,4,none
8602,P335948.6.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,6,5,none
8603,P335948.6.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,6,6,none
8604,P335948.6.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,6,7,none
8605,P335948.6.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335948,6,8,none
8606,P335948.6.9,x]—AŠ,u,u,"['x', '𒀸']",x𒀸,[x]-AŠ,"['missing', 'complete']",0.5,,,,,,P335948,6,9,none
