Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
1487,P336861.2.1,%akk-x-neoass:ku-um=,[ku-um,"['𒆪', '𒌝']",𒆪𒌝,[ku-um],"['missing', 'missing']",1.0,,P336861,2,1,,seal identification
1488,P336861.2.2,%akk-x-neoass:{NA₄}KIŠIB-šu₂=,{na₄]}⸢KIŠIB⸣-šu₂,"['𒉌𒌓', '𒈩', '𒋙']",𒉌𒌓𒈩𒋙,{[NA₄]}⸢KIŠIB⸣-šu₂,"['missing', 'damaged', 'complete']",0.5,,P336861,2,2,,seal identification
1489,P336861.2.3,%akk-x-neoass:ṣu-pur-šu₂=,ṣu-pur-šu₂,"['𒍮', '𒁓', '𒋙']",𒍮𒁓𒋙,ṣu-pur-šu₂,"['complete', 'complete', 'complete']",0.0,,P336861,2,3,,seal identification
1490,P336861.2.4,%akk-x-neoass:iš-kun₂=,iš-kun₂,"['𒅖', '𒉺']",𒅖𒉺,iš-kun₂,"['complete', 'complete']",0.0,,P336861,2,4,,seal identification
1491,P336861.3.1,%akk-x-neoass:ṣu-pur=,[ṣu-pur],"['𒍮', '𒁓']",𒍮𒁓,[ṣu-pur],"['missing', 'missing']",1.0,,P336861,3,1,,seal identification
1492,P336861.3.2,%akk-x-neoass:{1}sa-ma-aʾ=,{1}sa-ma-aʾ,"['𒁹', '𒊓', '𒈠', '𒀪']",𒁹𒊓𒈠𒀪,{1}sa-ma-aʾ,"['complete', 'complete', 'complete', 'complete']",0.0,,P336861,3,2,,seal identification
1493,P336861.3.3,%akk-x-neoass:{LU₂}si-me-ri-šu-a.a=,{lu₂}si-me-ri-šu-a.a,"['𒇽', '𒋛', '𒈨', '𒊑', '𒋗', '𒀀', '𒀀']",𒇽𒋛𒈨𒊑𒋗𒀀𒀀,{LU₂}si-me-ri-šu-a.a,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336861,3,3,,seal identification
1494,P336861.4.1,%akk-x-neoass:A=,[A,['𒀀'],𒀀,[A],['missing'],1.0,,P336861,4,1,,seal identification
1495,P336861.4.2,%akk-x-neoass:{1}{d}UTU-EN-ZI=,{1}{d]}⸢UTU⸣-EN-ZI,"['𒁹', '𒀭', '𒌓', '𒂗', '𒍣']",𒁹𒀭𒌓𒂗𒍣,{[1]}{[d]}⸢UTU⸣-EN-ZI,"['missing', 'missing', 'damaged', 'complete', 'complete']",0.5,,P336861,4,2,,seal identification
1496,P336861.4.3,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336861,4,3,,seal identification
1497,P336861.4.4,%akk-x-neoass:{URU}gu-za-ni=,{uru}gu-za-ni,"['𒌷', '𒄖', '𒍝', '𒉌']",𒌷𒄖𒍝𒉌,{URU}gu-za-ni,"['complete', 'complete', 'complete', 'complete']",0.0,,P336861,4,4,,seal identification
1498,P336861.5.1,%akk-x-neoass:EN=,⸢EN⸣,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,,P336861,5,1,,seal identification
1499,P336861.5.2,%akk-x-neoass:tu-a-ni=,tu-a-ni,"['𒌅', '𒀀', '𒉌']",𒌅𒀀𒉌,tu-a-ni,"['complete', 'complete', 'complete']",0.0,,P336861,5,2,,seal identification
1500,P336861.5.3,%akk-x-neoass:SUM-an=,SUM-an,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,P336861,5,3,,seal identification
1501,P336861.9.1,%akk-x-neoass:tu-a-ni=,tu-a-ni,"['𒌅', '𒀀', '𒉌']",𒌅𒀀𒉌,tu-a-ni,"['complete', 'complete', 'complete']",0.0,,P336861,9,1,,object sold
1502,P336861.9.2,%akk-x-neoass:a-di=,a-di,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,,P336861,9,2,,object sold
1503,P336861.9.3,%akk-x-neoass:GIŠ.UR₃-MEŠ-šu₂=,GIŠ.UR₃-MEŠ-šu₂,"['𒄑', '𒃡', '𒈨𒌍', '𒋙']",𒄑𒃡𒈨𒌍𒋙,GIŠ.UR₃-MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,P336861,9,3,,object sold
1504,P336861.9.4,%akk-x-neoass:a-di=,a-di,"['𒀀', '𒁲']",𒀀𒁲,a-di,"['complete', 'complete']",0.0,,P336861,9,4,,object sold
