Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
2975,P335516.3.1,{[lu₂}DIB—{kuš}PA-MEŠ],mukillu[holder]N$mukīl&appatu[bridle]N$appāti,,N,"['𒇽', '𒁳', '𒋢', '𒉺', '𒈨𒌍']",𒇽𒁳𒋢𒉺𒈨𒌍,{[LU₂]}[DIB]-{[KUŠ]}[PA-MEŠ],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,mukīl,mukillu,holder,,P335516,3,1,initiation of transaction
2977,P335516.3.2,⸢ša,ša[of]DET,,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,P335516,3,2,initiation of transaction
2978,P335516.3.3,MAN⸣,šar[king]N,,N,['𒌋𒌋'],𒌋𒌋,⸢MAN⸣,['damaged'],0.5,šar,šarru,king,,P335516,3,3,initiation of transaction
2979,P335516.3.4,[KUR—aš-šur],+Mat-Aššur[Assyria//Assyria]GN'GN$,GN,GN,"['𒆳', '𒀸', '𒋩']",𒆳𒀸𒋩,[KUR-aš-šur],"['missing', 'missing', 'missing']",1.0,Mat-Aššur,Mat-Aššur,Assyria,,P335516,3,4,initiation of transaction
2980,P335516.4.1,[ina,ina[in+=for]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335516,4,1,price
2981,P335516.4.2,ŠA₃,libbi[interior]N,,N,['𒊮'],𒊮,[ŠA₃],['missing'],1.0,libbi,libbu,interior,,P335516,4,2,price
2982,P335516.4.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335516,4,3,price
2983,P335516.4.4,MA.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,manê,manû,a unit of weight,,P335516,4,4,price
2984,P335516.4.5,KUG.UD],ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,[KUG].[UD],"['missing', 'missing']",1.0,ṣarpi,ṣarpu,silver,,P335516,4,5,price
2985,P335516.4.6,⸢TA⸣,issu[from+=from]PRP,,PRP,['𒋫'],𒋫,⸢TA⸣,['damaged'],0.5,issu,ištu,from,,P335516,4,6,completion of transaction
