Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
2443,P336986.8.2,%akk-x-neoass:{1}ki-ṣir-aš-šur=,{1}ki-ṣir-aš-šur,"['𒁹', '𒆠', '𒈲', '𒀸', '𒋩']",𒁹𒆠𒈲𒀸𒋩,{1}ki-ṣir-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336986,8,2,,initiation of transaction
2444,P336986.9.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336986,9,1,,price
2445,P336986.9.2,%akk-x-neoass:ŠA₃-bi=,ŠA₃-bi,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,P336986,9,2,,price
2446,P336986.9.3,%akk-x-neoass:35=,35,['𒌍𒐊'],𒌍𒐊,35,['complete'],0.0,,P336986,9,3,,price
2447,P336986.9.4,%akk-x-neoass:GIN₂-MEŠ=,GIN₂-MEŠ,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂-MEŠ,"['complete', 'complete']",0.0,,P336986,9,4,,price
2448,P336986.9.5,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P336986,9,5,,price
2449,P336986.10.1,%akk-x-neoass:il-qi=,il-qi,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,,P336986,10,1,,completion of transaction
2450,P336986.10.2,%akk-x-neoass:kas-pi=,kas-pi,"['𒆜', '𒉿']",𒆜𒉿,kas-pi,"['complete', 'complete']",0.0,,P336986,10,2,,confirmation of transfer 1
2451,P336986.10.3,%akk-x-neoass:gam-mur=,gam-mur,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,,P336986,10,3,,confirmation of transfer 1
2452,P336986.10.4,%akk-x-neoass:ta-din=,ta-din,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,,P336986,10,4,,confirmation of transfer 1
2453,P336986.11.1,%akk-x-neoass:GEME₂=,⸢GEME₂⸣,['𒊩𒆳'],𒊩𒆳,⸢GEME₂⸣,['damaged'],0.5,,P336986,11,1,,confirmation of transfer 2
2454,P336986.11.2,%akk-x-neoass:šu-a-te=,šu-a-te,"['𒋗', '𒀀', '𒋼']",𒋗𒀀𒋼,šu-a-te,"['complete', 'complete', 'complete']",0.0,,P336986,11,2,,confirmation of transfer 2
2455,P336986.11.3,%akk-x-neoass:zar-pat=,zar-pat,"['𒇡', '𒉻']",𒇡𒉻,zar-pat,"['complete', 'complete']",0.0,,P336986,11,3,,confirmation of transfer 2
2456,P336986.11.4,%akk-x-neoass:la-qi-at=,la-qi-at,"['𒆷', '𒆥', '𒀜']",𒆷𒆥𒀜,la-qi-at,"['complete', 'complete', 'complete']",0.0,,P336986,11,4,,confirmation of transfer 2
2457,P336986.12.1,%akk-x-neoass:tu-a-ru=,tu-a-ru,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,,P336986,12,1,,exclusion of litigation
2458,P336986.12.2,%akk-x-neoass:de-e-nu=,de-e-nu,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,P336986,12,2,,exclusion of litigation
2459,P336986.12.3,%akk-x-neoass:DUG₄.DUG₄=,DUG₄.⸢DUG₄⸣,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.⸢DUG₄⸣,"['complete', 'damaged']",0.25,,P336986,12,3,,exclusion of litigation
2460,P336986.13.1,%akk-x-neoass:la-aš₂-šu₂=,la-aš₂-šu₂,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,,P336986,13,1,,exclusion of litigation
2461,P336986.13.2,%akk-x-neoass:man-nu=,man-nu,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,P336986,13,2,,penalties for litigation: contravention
2462,P336986.13.3,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336986,13,3,,penalties for litigation: contravention
2463,P336986.13.4,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336986,13,4,,penalties for litigation: contravention
2464,P336986.13.5,%akk-x-neoass:ur-kiš=,ur-kiš,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,,P336986,13,5,,penalties for litigation: contravention
2465,P336986.14.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336986,14,1,,penalties for litigation: contravention
2466,P336986.14.2,%akk-x-neoass:ma-te-ma=,⸢ma-te-ma⸣,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,⸢ma-te-ma⸣,"['damaged', 'damaged', 'damaged']",0.5,,P336986,14,2,,penalties for litigation: contravention
2467,P336986.14.3,%akk-x-neoass:i-za-qu-pan-ni=,i-za-qu-pan-ni,"['𒄿', '𒍝', '𒄣', '𒉼', '𒉌']",𒄿𒍝𒄣𒉼𒉌,i-za-qu-pan-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336986,14,3,,penalties for litigation: contravention
2468,P336986.15.1,%akk-x-neoass:GIL-u-ni=,⸢GIL-u-ni⸣,"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,⸢GIL-u-ni⸣,"['damaged', 'damaged', 'damaged']",0.5,,P336986,15,1,,penalties for litigation: contravention
2469,P336986.15.2,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,lu,['complete'],0.0,,P336986,15,2,,penalties for litigation: contravention
2470,P336986.15.3,%akk-x-neoass:{1}{d}PA-UŠ₂-bal-liṭ=,{1}{d}PA-UŠ₂-⸢bal⸣-[liṭ],"['𒁹', '𒀭', '𒉺', '𒌀', '𒁄', '𒀖']",𒁹𒀭𒉺𒌀𒁄𒀖,{1}{d}PA-UŠ₂-⸢bal⸣-[liṭ],"['complete', 'complete', 'complete', 'complete', 'damaged', 'missing']",0.25,,P336986,15,3,,penalties for litigation: contravention
2471,P336986.16.1,%akk-x-neoass:lu-u=,[lu]-u,"['𒇻', '𒌋']",𒇻𒌋,[lu]-u,"['missing', 'complete']",0.5,,P336986,16,1,,penalties for litigation: contravention
2472,P336986.16.2,%akk-x-neoass:DUMU-DUMU-MEŠ-šu₂=,DUMU-DUMU-MEŠ-[šu₂],"['𒌉', '𒌉', '𒈨𒌍', '𒋙']",𒌉𒌉𒈨𒌍𒋙,DUMU-DUMU-MEŠ-[šu₂],"['complete', 'complete', 'complete', 'missing']",0.25,,P336986,16,2,,penalties for litigation: contravention
2473,P336986.17.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336986,17,1,,penalties for litigation: contravention
2474,P336986.17.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336986,17,2,,penalties for litigation: contravention
2475,P336986.17.3,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336986,17,3,,penalties for litigation: contravention
2476,P336986.17.4,%akk-x-neoass:x=,⸢x,['X'],X,⸢x⸣,['damaged'],0.5,,P336986,17,4,,penalties for litigation: contravention
2477,P336986.17.5,%akk-x-neoass:x=,x⸣,['X'],X,⸢x⸣,['damaged'],0.5,,P336986,17,5,,penalties for litigation: contravention
2478,P336986.17.6,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336986,17,6,,penalties for litigation: contravention
2479,P336986.17.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336986,17,7,,penalties for litigation: contravention
2480,P336986.17.8,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336986,17,8,,penalties for litigation: contravention
2481,P336986.19.1,%akk-x-neoass:mim-ma-me-ni-šu₂=,mim-ma-me-ni-šu₂,"['𒊩', '𒈠', '𒈨', '𒉌', '𒋙']",𒊩𒈠𒈨𒉌𒋙,mim-ma-me-ni-šu₂,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336986,19,1,,penalties for litigation: contravention
2482,P336986.19.2,%akk-x-neoass:de-e-nu=,de-e-nu,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,P336986,19,2,,penalties for litigation: contravention
2483,P336986.19.3,%akk-x-neoass:DUG₄.DUG₄=,[DUG₄.DUG₄],"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,P336986,19,3,,penalties for litigation: contravention
2484,P336986.21.1,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,TA,['complete'],0.0,,P336986,21,1,,penalties for litigation: contravention
2485,P336986.21.2,%akk-x-neoass:{1}ki-ṣir-aš-šur=,{1}ki-ṣir-aš-šur,"['𒁹', '𒆠', '𒈲', '𒀸', '𒋩']",𒁹𒆠𒈲𒀸𒋩,{[1]}[ki-ṣir-aš-šur],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,,P336986,21,2,,penalties for litigation: contravention
2486,P336986.21.3,%akk-x-neoass:DUMU-MEŠ-šu₂=,DUMU-MEŠ-šu₂],"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,[DUMU-MEŠ-šu₂],"['missing', 'missing', 'missing']",1.0,,P336986,21,3,,penalties for litigation: contravention
2487,P336986.22.1,%akk-x-neoass:DUMU-DUMU-MEŠ-šu₂=,⸢DUMU⸣-[DUMU]-MEŠ-šu₂,"['𒌉', '𒌉', '𒈨𒌍', '𒋙']",𒌉𒌉𒈨𒌍𒋙,⸢DUMU⸣-[DUMU]-MEŠ-šu₂,"['damaged', 'missing', 'complete', 'complete']",0.38,,P336986,22,1,,penalties for litigation: contravention
2488,P336986.22.2,%akk-x-neoass:ub-ta-u-ni=,[ub-ta-u-ni],"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,[ub-ta-u-ni],"['missing', 'missing', 'missing', 'missing']",1.0,,P336986,22,2,,penalties for litigation: contravention
2489,P336986.23.1,%akk-x-neoass:10=,10,['𒌋'],𒌋,10,['complete'],0.0,,P336986,23,1,,penalties for litigation: penalty
2490,P336986.23.2,%akk-x-neoass:MA.NA=,⸢MA⸣.[NA,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.[NA],"['damaged', 'missing']",0.75,,P336986,23,2,,penalties for litigation: penalty
2491,P336986.23.3,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].[BABBAR],"['missing', 'missing']",1.0,,P336986,23,3,,penalties for litigation: penalty
2492,P336986.23.4,%akk-x-neoass:01=,01,['01'],01,[01],['missing'],1.0,,P336986,23,4,,penalties for litigation: penalty
2493,P336986.23.5,%akk-x-neoass:MA.NA=,⸢MA⸣.NA,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.NA,"['damaged', 'complete']",0.25,,P336986,23,5,,penalties for litigation: penalty
2494,P336986.23.6,%akk-x-neoass:KU₃.GI=,[KU₃.GI],"['𒆬', '𒄀']",𒆬𒄀,[KU₃].[GI],"['missing', 'missing']",1.0,,P336986,23,6,,penalties for litigation: penalty
2495,P336986.24.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336986,24,1,,penalties for litigation: penalty
2496,P336986.24.2,%akk-x-neoass:bur-ki=,[bur-ki,"['𒁓', '𒆠']",𒁓𒆠,[bur-ki],"['missing', 'missing']",1.0,,P336986,24,2,,penalties for litigation: penalty
2497,P336986.24.3,%akk-x-neoass:{d}IŠ.TAR=,{d]}IŠ.⸢TAR⸣,"['𒀭', '𒅖', '𒋻']",𒀭𒅖𒋻,{[d]}IŠ.⸢TAR⸣,"['missing', 'complete', 'damaged']",0.5,,P336986,24,3,,penalties for litigation: penalty
2498,P336986.24.4,%akk-x-neoass:a-ši-bat=,[a-ši-bat,"['𒀀', '𒅆', '𒁁']",𒀀𒅆𒁁,[a-ši-bat],"['missing', 'missing', 'missing']",1.0,,P336986,24,4,,penalties for litigation: penalty
2499,P336986.24.5,%akk-x-neoass:{URU}arba-il₃=,{uru}arba-il₃],"['𒌷', '𒇹', '𒀭']",𒌷𒇹𒀭,{[URU]}[arba-il₃],"['missing', 'missing', 'missing']",1.0,,P336986,24,5,,penalties for litigation: penalty
2500,P336986.25.1,%akk-x-neoass:i-šak-kan=,i-šak-kan,"['𒄿', '𒊕', '𒃶']",𒄿𒊕𒃶,i-šak-kan,"['complete', 'complete', 'complete']",0.0,,P336986,25,1,,penalties for litigation: penalty
2501,P336986.25.2,%akk-x-neoass:kas-pu=,kas-pu,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,P336986,25,2,,penalties for litigation: penalty
2502,P336986.25.3,%akk-x-neoass:a-na=,a-na,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P336986,25,3,,penalties for litigation: penalty
2503,P336986.25.4,%akk-x-neoass:10-MEŠ=,10-MEŠ,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10-MEŠ,"['complete', 'complete']",0.0,,P336986,25,4,,penalties for litigation: penalty
2504,P336986.26.1,%akk-x-neoass:a-na=,a-na,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P336986,26,1,,penalties for litigation: penalty
2505,P336986.26.2,%akk-x-neoass:EN-MEŠ-šu₂=,EN-MEŠ-šu₂,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P336986,26,2,,penalties for litigation: penalty
2506,P336986.26.3,%akk-x-neoass:GUR-ra=,GUR-ra,"['𒄥', '𒊏']",𒄥𒊏,GUR-ra,"['complete', 'complete']",0.0,,P336986,26,3,,penalties for litigation: penalty
2507,P336986.27.1,%akk-x-neoass:a-na=,a-na,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P336986,27,1,,penalties for litigation: penalty
2508,P336986.27.2,%akk-x-neoass:de-ni-šu₂=,de-ni-šu₂,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,P336986,27,2,,penalties for litigation: penalty
2509,P336986.27.3,%akk-x-neoass:DUG₄.DUG₄-ma=,DUG₄.DUG₄-ma,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,DUG₄.DUG₄-ma,"['complete', 'complete', 'complete']",0.0,,P336986,27,3,,penalties for litigation: penalty
2510,P336986.27.4,%akk-x-neoass:la=,la,['𒆷'],𒆷,la,['complete'],0.0,,P336986,27,4,,penalties for litigation: penalty
2511,P336986.27.5,%akk-x-neoass:TI-qi=,TI-qi,"['𒋾', '𒆥']",𒋾𒆥,TI-qi,"['complete', 'complete']",0.0,,P336986,27,5,,penalties for litigation: penalty
2512,P336986.29.1,%akk-x-neoass:{1}{d}U.GUR-A-MAN-PAB=,{1}{d}U.GUR-A-MAN-PAB,"['𒁹', '𒀭', '𒌋', '𒄥', '𒀀', '𒌋𒌋', '𒉽']",𒁹𒀭𒌋𒄥𒀀𒌋𒌋𒉽,{1}{d}U.GUR-A-MAN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336986,29,1,,other clauses
2513,P336986.29.2,%akk-x-neoass:EN-URU-šu₂=,EN-URU-šu₂,"['𒂗', '𒌷', '𒋙']",𒂗𒌷𒋙,EN-URU-šu₂,"['complete', 'complete', 'complete']",0.0,,P336986,29,2,,other clauses
2514,P336986.30.1,%akk-x-neoass:{LU₂}ur-ki-u=,{⸢lu₂⸣}[ur-ki-u],"['𒇽', '𒌨', '𒆠', '𒌋']",𒇽𒌨𒆠𒌋,{⸢LU₂⸣}[ur-ki-u],"['damaged', 'missing', 'missing', 'missing']",0.88,,P336986,30,1,,other clauses
2515,P336986.30.2,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336986,30,2,,other clauses
2516,P336986.30.3,%akk-x-neoass:{1}{d}PA-UŠ₂-TI=,{1}{d}PA-UŠ₂-TI,"['𒁹', '𒀭', '𒉺', '𒌀', '𒋾']",𒁹𒀭𒉺𒌀𒋾,{1}{d}PA-UŠ₂-TI,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336986,30,3,,other clauses
2517,P336986.31.1,%akk-x-neoass:MI₂=,MI₂,['𒊩'],𒊩,MI₂,['complete'],0.0,,P336986,31,1,,confirmation of transfer 2
2518,P336986.31.2,%akk-x-neoass:šu-at=,šu-at,"['𒋗', '𒀜']",𒋗𒀜,šu-at,"['complete', 'complete']",0.0,,P336986,31,2,,confirmation of transfer 2
2519,P336986.31.3,%akk-x-neoass:za-ar-pa-ta=,za-ar-pa-ta,"['𒍝', '𒅈', '𒉺', '𒋫']",𒍝𒅈𒉺𒋫,za-ar-pa-ta,"['complete', 'complete', 'complete', 'complete']",0.0,,P336986,31,3,,confirmation of transfer 2
2520,P336986.31.4,%akk-x-neoass:la-qi-at=,la-qi-at,"['𒆷', '𒆥', '𒀜']",𒆷𒆥𒀜,la-qi-at,"['complete', 'complete', 'complete']",0.0,,P336986,31,4,,confirmation of transfer 2
2521,P336986.32.1,%akk-x-neoass:sa-ar-tu₂=,sa-ar-tu₂,"['𒊓', '𒅈', '𒌓']",𒊓𒅈𒌓,sa-ar-tu₂,"['complete', 'complete', 'complete']",0.0,,P336986,32,1,,guarantee clauses for slaves
2522,P336986.32.2,%akk-x-neoass:a-na=,a-na,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P336986,32,2,,guarantee clauses for slaves
2523,P336986.32.3,%akk-x-neoass:kal=,kal,['𒆗'],𒆗,kal,['complete'],0.0,,P336986,32,3,,guarantee clauses for slaves
2524,P336986.32.4,%akk-x-neoass:MU-MEŠ=,MU-⸢MEŠ⸣,"['𒈬', '𒈨𒌍']",𒈬𒈨𒌍,MU-⸢MEŠ⸣,"['complete', 'damaged']",0.25,,P336986,32,4,,guarantee clauses for slaves
2525,P336986.33.1,%akk-x-neoass:{ITI}GUD=,{iti}GUD,"['𒌗', '𒄞']",𒌗𒄞,{ITI}GUD,"['complete', 'complete']",0.0,,P336986,33,1,,date
2526,P336986.33.2,%akk-x-neoass:UD-02=,UD-02,"['𒌓', '0₂']",𒌓0₂,UD-02,"['complete', 'complete']",0.0,,P336986,33,2,,date
2527,P336986.33.3,%akk-x-neoass:lim-mu=,lim-mu,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P336986,33,3,,date
2528,P336986.33.4,%akk-x-neoass:{1}{d}PA-MAN-PAB=,{1}{d}PA-MAN-PAB,"['𒁹', '𒀭', '𒉺', '𒌋𒌋', '𒉽']",𒁹𒀭𒉺𒌋𒌋𒉽,{1}{d}PA-MAN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336986,33,4,,date
2529,P336986.33.5,%akk-x-neoass:A.BA-KUR=,A.BA-KUR,"['𒀀', '𒁀', '𒆳']",𒀀𒁀𒆳,A.BA-KUR,"['complete', 'complete', 'complete']",0.0,,P336986,33,5,,date
2530,P336986.34.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336986,34,1,,witness
2531,P336986.34.2,%akk-x-neoass:{1}bur-ku-pi=,{1}bur-ku-pi,"['𒁹', '𒁓', '𒆪', '𒉿']",𒁹𒁓𒆪𒉿,{1}bur-ku-pi,"['complete', 'complete', 'complete', 'complete']",0.0,,P336986,34,2,,witness
2532,P336986.34.3,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336986,34,3,,witness
2533,P336986.34.4,%akk-x-neoass:{1}la-tur-man-a-na-aš-šur=,{1}la-tur-man-a-na-aš-šur,"['𒁹', '𒆷', '𒌉', '𒌋𒌋', '𒀀', '𒈾', '𒀸', '𒋩']",𒁹𒆷𒌉𒌋𒌋𒀀𒈾𒀸𒋩,{1}la-tur-man-a-na-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336986,34,4,,witness
2534,P336986.35.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336986,35,1,,witness
2535,P336986.35.2,%akk-x-neoass:{1}BE-ma-{d}PA=,{1}BE-ma-{d}PA,"['𒁹', '𒁁', '𒈠', '𒀭', '𒉺']",𒁹𒁁𒈠𒀭𒉺,{1}BE-ma-{d}PA,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336986,35,2,,witness
2536,P336986.35.3,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336986,35,3,,witness
2537,P336986.35.4,%akk-x-neoass:{1}hu-u-ru=,{1}hu-u-ru,"['𒁹', '𒄷', '𒌋', '𒊒']",𒁹𒄷𒌋𒊒,{1}hu-u-ru,"['complete', 'complete', 'complete', 'complete']",0.0,,P336986,35,4,,witness
2538,P336986.36.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336986,36,1,,witness
2539,P336986.36.2,%akk-x-neoass:{1}hur-u-a-ṣi=,{1}hur-u-a-ṣi,"['𒁹', '𒄯', '𒌋', '𒀀', '𒍢']",𒁹𒄯𒌋𒀀𒍢,{1}hur-u-a-ṣi,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336986,36,2,,witness
2540,P336986.36.3,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336986,36,3,,witness
2541,P336986.36.4,%akk-x-neoass:{1}za-bi-nu=,{1}za-bi-nu,"['𒁹', '𒍝', '𒁉', '𒉡']",𒁹𒍝𒁉𒉡,{1}za-bi-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,P336986,36,4,,witness
2542,P336986.37.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336986,37,1,,witness
2543,P336986.37.2,%akk-x-neoass:{1}x+x-x-hu-ru=,{1}x]+x-⸢x⸣-hu-ru,"['𒁹', 'X', 'X', 'X', '𒄷', '𒊒']",𒁹XXX𒄷𒊒,{[1]}[x]+x-⸢x⸣-hu-ru,"['missing', 'missing', 'complete', 'damaged', 'complete', 'complete']",0.42,,P336986,37,2,,witness
2544,P336986.37.3,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336986,37,3,,witness
2545,P336986.37.4,%akk-x-neoass:{1}TE-a.a=,{1}⸢TE-a.a⸣,"['𒁹', '𒋼', '𒀀', '𒀀']",𒁹𒋼𒀀𒀀,{1}⸢TE-a⸣.⸢a⸣,"['complete', 'damaged', 'damaged', 'damaged']",0.38,,P336986,37,4,,witness
2546,P336986.39.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336986,39,1,,witness
2547,P336986.39.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336986,39,2,,witness
2548,P336986.39.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336986,39,3,,witness
2549,P336986.39.4,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336986,39,4,,witness
2550,P336986.39.5,%akk-x-neoass:{1}x-pa-ni-NUMUN-u-ṣur=,{1}x]-pa-ni-NUMUN-u-ṣur,"['𒁹', 'X', '𒉺', '𒉌', '𒆰', '𒌋', '𒀫']",𒁹X𒉺𒉌𒆰𒌋𒀫,{[1]}[x]-pa-ni-NUMUN-u-ṣur,"['missing', 'missing', 'complete', 'complete', 'complete', 'complete', 'complete']",0.29,,P336986,39,5,,witness
2551,P336986.40.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336986,40,1,,witness
2552,P336986.40.2,%akk-x-neoass:{1}IGI-aš-šur-la-a-IGI=,{1}⸢IGI-aš-šur⸣-la-a-IGI,"['𒁹', '𒅆', '𒀸', '𒋩', '𒆷', '𒀀', '𒅆']",𒁹𒅆𒀸𒋩𒆷𒀀𒅆,{[1]}⸢IGI-aš-šur⸣-la-a-IGI,"['missing', 'damaged', 'damaged', 'damaged', 'complete', 'complete', 'complete']",0.36,,P336986,40,2,,witness
2553,P336986.42.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336986,42,1,,witness
