Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
16643,P336925.11.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336925,11,1,,witness
16644,P336925.11.2,%akk-x-neoass:{1}{URU}KASKAL-a.a=,{1}{uru}KASKAL-a.a,"['𒁹', '𒌷', '𒆜', '𒀀', '𒀀']",𒁹𒌷𒆜𒀀𒀀,{1}{URU}KASKAL-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336925,11,2,,witness
16645,P336925.11.3,%akk-x-neoass:{LU₂}03.U₅=,{lu₂}03.[U₅],"['𒇽', '0₃', '𒄷𒋛']",𒇽0₃𒄷𒋛,{LU₂}⸢03⸣.[U₅],"['complete', 'damaged', 'missing']",0.5,,P336925,11,3,,witness
16646,P336925.12.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336925,12,1,,witness
16647,P336925.12.2,%akk-x-neoass:{1}haš-da-a.a=,{1}haš-da-a.a,"['𒁹', '𒋻', '𒁕', '𒀀', '𒀀']",𒁹𒋻𒁕𒀀𒀀,{1}haš-da-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336925,12,2,,witness
16648,P336925.12.3,%akk-x-neoass:0=,0,['0'],0,[0],['missing'],1.0,,P336925,12,3,,witness
16649,P336925.13.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336925,13,1,,witness
16650,P336925.13.2,%akk-x-neoass:{1}{d}MAŠ.MAŠ-NUMUN-SUM-na=,{1}{d}MAŠ.MAŠ-NUMUN-SUM-⸢na⸣,"['𒁹', '𒀭', '𒈦', '𒈦', '𒆰', '𒋧', '𒈾']",𒁹𒀭𒈦𒈦𒆰𒋧𒈾,{1}{d}MAŠ.MAŠ-NUMUN-SUM-⸢na⸣,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'damaged']",0.07,,P336925,13,2,,witness
16651,P336925.14.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336925,14,1,,witness
16652,P336925.14.2,%akk-x-neoass:{1}tar-di-ti-aš-šur=,{1}tar-di-ti-aš-šur,"['𒁹', '𒋻', '𒁲', '𒋾', '𒀸', '𒋩']",𒁹𒋻𒁲𒋾𒀸𒋩,{1}tar-di-ti-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336925,14,2,,witness
16653,P336925.14.3,%akk-x-neoass:0=,0,['0'],0,[0],['missing'],1.0,,P336925,14,3,,witness
16654,P336925.16.1,%akk-x-neoass:{ITI}KIN=,{[iti]}⸢KIN,"['𒌗', '𒆥']",𒌗𒆥,{[ITI]}⸢KIN⸣,"['missing', 'damaged']",0.75,,P336925,16,1,,date
16655,P336925.16.2,%akk-x-neoass:UD-x-KAM₂=,UD⸣-[x]-⸢KAM₂⸣,"['𒌓', 'X', '𒆚']",𒌓X𒆚,⸢UD⸣-[x]-⸢KAM₂⸣,"['damaged', 'missing', 'damaged']",0.67,,P336925,16,2,,date
