Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
26427,P335286.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335286,2,1,seal identification
26428,P335286.2.2,{1}ab-[x,u,u,"['𒁹', '𒀊', 'x']",𒁹𒀊x,{1}ab-[x],"['complete', 'complete', 'missing']",0.33,,,,,,P335286,2,2,seal identification
26429,P335286.2.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335286,2,3,seal identification
26430,P335286.2.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335286,2,4,seal identification
26431,P335286.3.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P335286,3,1,seal identification
26432,P335286.3.2,{mi₂}a-⸢x⸣+[x,u,u,"['𒊩', '𒀀', 'x', 'x']",𒊩𒀀xx,{MI₂}a-⸢x⸣+[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,,P335286,3,2,seal identification
26433,P335286.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335286,3,3,seal identification
26434,P335286.3.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335286,3,4,seal identification
26435,P335286.4.1,EN,bēl[owner]N,N,['𒂗'],𒂗,EN,['complete'],0.0,bēl,bēlu,owner,,,P335286,4,1,seal identification
26436,P335286.4.2,E₂—ŠU.2-[MEŠ,!bītu[house]N$bēt&qātu[hand]N$qātī&qātī[hand]N,N,"['𒂍', '𒋗', '𒈫', '𒈨𒌍']",𒂍𒋗𒈫𒈨𒌍,E₂-ŠU.2-[MEŠ],"['complete', 'complete', 'complete', 'missing']",0.25,bēt,bītu,house,,,P335286,4,2,seal identification
26439,P335286.4.3,ta-da-ni],tadāni[giving]'N,V,"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,[ta-da-ni],"['missing', 'missing', 'missing']",1.0,tadāni,tadānu,giving,,,P335286,4,3,seal identification
26440,P335286.9.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335286,9,1,witness
26441,P335286.9.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335286,9,2,witness
