Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
8744,P337166.2.1,{na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunukku,kunukku,seal,,,P337166,2,1,not sales document
8745,P337166.2.2,{1}man-nu—[ki-x,u,u,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', 'x']",𒁹𒌋𒌋𒉡𒆠x,{1}man-nu-[ki-x],"['complete', 'complete', 'complete', 'missing', 'missing']",0.4,,,,,,P337166,2,2,not sales document
8746,P337166.2.3,(x),u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,2,3,not sales document
8747,P337166.2.4,{(lu₂}x,u,u,"['𒇽', 'x']",𒇽x,{[LU₂]}[x],"['missing', 'missing']",1.0,,,,,,P337166,2,4,not sales document
8748,P337166.2.5,x)],u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,2,5,not sales document
8749,P337166.4.1,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P337166,4,1,not sales document
8750,P337166.4.2,{uru}HAL.ṢU,Birtu[1]GN$,GN,"['𒌷', '𒄬', '𒍮']",𒌷𒄬𒍮,{URU}HAL.ṢU,"['complete', 'complete', 'complete']",0.0,Birtu,Birtu,1,GN,,P337166,4,2,not sales document
8751,P337166.4.3,02,n,n,['𒈫'],𒈫,[02],['missing'],1.0,,,,NUMBER,,P337166,4,3,not sales document
8752,P337166.4.4,ANŠE.NITA₂-MEŠ],imārī[donkey]N,N,"['𒀲', '𒀴', '𒈨𒌍']",𒀲𒀴𒈨𒌍,[ANŠE].[NITA₂-MEŠ],"['missing', 'missing', 'missing']",1.0,imārī,imēru,donkey,,,P337166,4,4,not sales document
8753,P337166.5.1,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P337166,5,1,not sales document
8754,P337166.5.2,{1}{d}DU₃-ti-i,Baniti[1]PN$,PN,"['𒁹', '𒀭', '𒆕', '𒋾', '𒄿']",𒁹𒀭𒆕𒋾𒄿,{1}{d}DU₃-ti-i,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Baniti,Baniti,1,PN,,P337166,5,2,not sales document
8755,P337166.5.3,[(x),u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,5,3,not sales document
8756,P337166.5.4,ina,ina[in+=at the disposal of]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P337166,5,4,not sales document
8757,P337166.5.5,IGI,pān[front]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,pān,pānu,front,,,P337166,5,5,not sales document
8758,P337166.5.6,{1}man-nu—ki-x,u,u,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', 'x']",𒁹𒌋𒌋𒉡𒆠x,{[1]}[man-nu-ki-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,,,,,,P337166,5,6,not sales document
8759,P337166.5.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,5,7,not sales document
8760,P337166.6.1,ANŠE.NITA₂-MEŠ,imārī[donkey]N,N,"['𒀲', '𒀴', '𒈨𒌍']",𒀲𒀴𒈨𒌍,ANŠE.NITA₂-MEŠ,"['complete', 'complete', 'complete']",0.0,imārī,imēru,donkey,,,P337166,6,1,not sales document
8761,P337166.6.2,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P337166,6,2,not sales document
8762,P337166.6.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,6,3,not sales document
8763,P337166.6.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,6,4,not sales document
8764,P337166.6.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,6,5,not sales document
8765,P337166.7.1,il-lu-ku,illuku[go]V,V,"['𒅋', '𒇻', '𒆪']",𒅋𒇻𒆪,il-lu-ku,"['complete', 'complete', 'complete']",0.0,illuku,alāku,go,,,P337166,7,1,not sales document
8766,P337166.7.2,a-ki,akī[in accordance with]PRP,PRP,"['𒀀', '𒆠']",𒀀𒆠,a-ki,"['complete', 'complete']",0.0,akī,akī,in accordance with,,,P337166,7,2,not sales document
8767,P337166.7.3,⸢ma⸣-[hi-ri,mahīri[market price]N,N,"['𒈠', '𒄭', '𒊑']",𒈠𒄭𒊑,⸢ma⸣-[hi-ri],"['damaged', 'missing', 'missing']",0.83,mahīri,mahīru,market price,,,P337166,7,3,not sales document
8768,P337166.7.4,(ša,ša[of]DET,DET,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,of,,,P337166,7,4,not sales document
8769,P337166.7.5,{uru}x)],u,u,"['𒌷', 'x']",𒌷x,{[URU]}[x],"['missing', 'missing']",1.0,,,,,,P337166,7,5,not sales document
8770,P337166.9.1,⸢ša⸣,ša[of]DET,DET,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,ša,ša,of,,,P337166,9,1,not sales document
8771,P337166.9.2,02,n,n,['𒈫'],𒈫,02,['complete'],0.0,,,,NUMBER,,P337166,9,2,not sales document
8772,P337166.9.3,1/2,n,n,['𒈦'],𒈦,1/2,['complete'],0.0,,,,NUMBER,,P337166,9,3,not sales document
8773,P337166.9.4,MA.NA,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,,P337166,9,4,not sales document
8774,P337166.9.5,03,n,n,['𒐈'],𒐈,03,['complete'],0.0,,,,NUMBER,,P337166,9,5,not sales document
8775,P337166.9.6,[GIN₂,šiqlī[a unit of weight]N,N,['𒂆'],𒂆,[GIN₂],['missing'],1.0,šiqlī,šiqlu,a unit of weight,,,P337166,9,6,not sales document
8776,P337166.9.7,KUG.UD],ṣarpu[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,[KUG].[UD],"['missing', 'missing']",1.0,ṣarpu,ṣarpu,silver,,,P337166,9,7,not sales document
8777,P337166.10.1,⸢SUM⸣-an,iddan[pay]V,V,"['𒋧', '𒀭']",𒋧𒀭,⸢SUM⸣-an,"['damaged', 'complete']",0.25,iddan,tadānu,pay,,,P337166,10,1,not sales document
8778,P337166.10.2,šum-ma,šumma[if]MOD,MOD,"['𒋳', '𒈠']",𒋳𒈠,šum-ma,"['complete', 'complete']",0.0,šumma,šumma,if,,,P337166,10,2,not sales document
8779,P337166.10.3,⸢la⸣,lā[not]MOD,MOD,['𒆷'],𒆷,⸢la⸣,['damaged'],0.5,lā,lā,not,,,P337166,10,3,not sales document
8780,P337166.10.4,[SUM-ni],iddani[pay]V,V,"['𒋧', '𒉌']",𒋧𒉌,[SUM-ni],"['missing', 'missing']",1.0,iddani,tadānu,pay,,,P337166,10,4,not sales document
8781,P337166.11.1,02,n,n,['𒈫'],𒈫,02,['complete'],0.0,,,,NUMBER,,P337166,11,1,not sales document
8782,P337166.11.2,⸢ANŠE⸣.NITA₂-MEŠ,imārī[donkey]N,N,"['𒀲', '𒀴', '𒈨𒌍']",𒀲𒀴𒈨𒌍,⸢ANŠE⸣.NITA₂-MEŠ,"['damaged', 'complete', 'complete']",0.17,imārī,imēru,donkey,,,P337166,11,2,not sales document
8783,P337166.11.3,⸢EN⸣,u,u,['𒂗'],𒂗,⸢EN⸣,['damaged'],0.5,,,,,,P337166,11,3,not sales document
8784,P337166.11.4,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,11,4,not sales document
8785,P337166.11.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,11,5,not sales document
8786,P337166.11.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,11,6,not sales document
8787,P337166.12.1,[a]-⸢na⸣,ana[to+=tenfold]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a]-⸢na⸣,"['missing', 'damaged']",0.75,ana,ana,to,,,P337166,12,1,not sales document
8788,P337166.12.2,10-MEŠ,ešrāti[tenfold]AV,AV,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10-MEŠ,"['complete', 'complete']",0.0,ešrāti,ešriātu,tenfold,,,P337166,12,2,not sales document
8789,P337166.12.3,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P337166,12,3,not sales document
8790,P337166.12.4,qab-[li,qablu[hips//centre]N$qabli,N,"['𒃮', '𒇷']",𒃮𒇷,qab-[li],"['complete', 'missing']",0.5,qabli,qablu,centre,,,P337166,12,4,not sales document
8791,P337166.12.5,{uru}x,u,u,"['𒌷', 'x']",𒌷x,{[URU]}[x],"['missing', 'missing']",1.0,,,,,,P337166,12,5,not sales document
8792,P337166.12.6,SUM-an],iddan[pay]V,V,"['𒋧', '𒀭']",𒋧𒀭,[SUM-an],"['missing', 'missing']",1.0,iddan,tadānu,pay,,,P337166,12,6,not sales document
8793,P337166.14.1,{iti}DU₆,Tašriti[Tishri]MN,MN,"['𒌗', '𒇯']",𒌗𒇯,{ITI}DU₆,"['complete', 'complete']",0.0,Tašriti,Tašritu,Tishri,MN,,P337166,14,1,not sales document
8794,P337166.14.2,UD,ūm[day]N,N,['𒌓'],𒌓,UD,['complete'],0.0,ūm,ūmu,day,,,P337166,14,2,not sales document
8795,P337166.14.3,05-⸢KAM₂⸣,n,n,"['𒐊', '𒆚']",𒐊𒆚,05-⸢KAM₂⸣,"['complete', 'damaged']",0.25,,,,NUMBER,,P337166,14,3,not sales document
8796,P337166.14.4,[lim-mu,limmu[eponym (of year)]N,N,"['𒅆', '𒈬']",𒅆𒈬,[lim-mu],"['missing', 'missing']",1.0,limmu,līmu,eponym (of year),,,P337166,14,4,not sales document
8797,P337166.14.5,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P337166,14,5,not sales document
8798,P337166.14.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,14,6,not sales document
8799,P337166.14.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,14,7,not sales document
8800,P337166.15.1,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P337166,15,1,not sales document
8801,P337166.15.2,{1}gab-⸢ba⸣-[x,u,u,"['𒁹', '𒃮', '𒁀', 'x']",𒁹𒃮𒁀x,{1}gab-⸢ba⸣-[x],"['complete', 'complete', 'damaged', 'missing']",0.38,,,,,,P337166,15,2,not sales document
8802,P337166.15.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,15,3,not sales document
8803,P337166.15.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P337166,15,4,not sales document
8804,P337166.16.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P337166,16,1,not sales document
