Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
14256,P336824.2.1,%akk-x-neoass:GEME₂-šu=,⸢GEME₂-šu⸣,"['𒊩𒆳', '𒋗']",𒊩𒆳𒋗,⸢GEME₂-šu⸣,"['damaged', 'damaged']",0.5,,P336824,2,1,,object sold
14257,P336824.2.2,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336824,2,2,,object sold
14258,P336824.2.3,%akk-x-neoass:{1}ṭu-ri-i=,{1}ṭu-⸢ri⸣-[i],"['𒁹', '𒂅', '𒊑', '𒄿']",𒁹𒂅𒊑𒄿,{1}ṭu-⸢ri⸣-[i],"['complete', 'complete', 'damaged', 'missing']",0.38,,P336824,2,3,,object sold
14259,P336824.3.1,%akk-x-neoass:u₂-piš-ma=,[u₂-piš]-ma,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš]-ma,"['missing', 'missing', 'complete']",0.67,,P336824,3,1,,initiation of transaction
14260,P336824.3.2,%akk-x-neoass:{1}mu-SIG₅-aš-šur=,{1}mu-SIG₅-aš-⸢šur⸣,"['𒁹', '𒈬', '𒅆𒂟', '𒀸', '𒋩']",𒁹𒈬𒅆𒂟𒀸𒋩,{1}mu-SIG₅-aš-⸢šur⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,,P336824,3,2,,initiation of transaction
14261,P336824.4.1,%akk-x-neoass:ina=,[ina],['𒀸'],𒀸,[ina],['missing'],1.0,,P336824,4,1,,price
14262,P336824.4.2,%akk-x-neoass:ŠA₃=,⸢ŠA₃⸣,['𒊮'],𒊮,⸢ŠA₃⸣,['damaged'],0.5,,P336824,4,2,,price
14263,P336824.4.3,%akk-x-neoass:30=,30,['𒌍'],𒌍,30,['complete'],0.0,,P336824,4,3,,price
14264,P336824.4.4,%akk-x-neoass:GIN₂=,GIN₂,['𒂆'],𒂆,GIN₂,['complete'],0.0,,P336824,4,4,,price
14265,P336824.4.5,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P336824,4,5,,price
14266,P336824.4.6,%akk-x-neoass:0=,0,['0'],0,[0],['missing'],1.0,,P336824,4,6,,price
