Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
3125,P336933.14.5,%akk-x-neoass:EN-MEŠ-šu₂=,EN-MEŠ-šu₂,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P336933,14,5,,penalties for litigation: penalty
3126,P336933.14.6,%akk-x-neoass:GUR=,GUR,['𒄥'],𒄥,GUR,['complete'],0.0,,P336933,14,6,,penalties for litigation: penalty
3127,P336933.15.1,%akk-x-neoass:ṣib-tu=,ṣib-tu,"['𒍦', '𒌅']",𒍦𒌅,ṣib-tu,"['complete', 'complete']",0.0,,P336933,15,1,,guarantee clauses for slaves
3128,P336933.15.2,%akk-x-neoass:be-en-nu=,be-en-⸢nu⸣,"['𒁁', '𒂗', '𒉡']",𒁁𒂗𒉡,be-en-⸢nu⸣,"['complete', 'complete', 'damaged']",0.17,,P336933,15,2,,guarantee clauses for slaves
3129,P336933.15.3,%akk-x-neoass:a-na=,[a-na,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,P336933,15,3,,guarantee clauses for slaves
3130,P336933.15.4,%akk-x-neoass:01-me=,01-⸢me⸣,"['01', '𒈨']",01𒈨,[01]-⸢me⸣,"['missing', 'damaged']",0.75,,P336933,15,4,,guarantee clauses for slaves
3131,P336933.15.5,%akk-x-neoass:UD-MEŠ=,[UD]-MEŠ,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,[UD]-MEŠ,"['missing', 'complete']",0.5,,P336933,15,5,,guarantee clauses for slaves
3132,P336933.16.1,%akk-x-neoass:sa-ar-tu=,sa-ar-tu,"['𒊓', '𒅈', '𒌅']",𒊓𒅈𒌅,sa-ar-tu,"['complete', 'complete', 'complete']",0.0,,P336933,16,1,,guarantee clauses for slaves
3133,P336933.16.2,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336933,16,2,,guarantee clauses for slaves
3134,P336933.16.3,%akk-x-neoass:kal₃=,⸢kal₃⸣,['𒆕'],𒆕,⸢kal₃⸣,['damaged'],0.5,,P336933,16,3,,guarantee clauses for slaves
3135,P336933.16.4,%akk-x-neoass:MU.AN.NA-MEŠ=,MU.AN.NA-MEŠ,"['𒈬', '𒀭', '𒈾', '𒈨𒌍']",𒈬𒀭𒈾𒈨𒌍,MU.AN.NA-MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,,P336933,16,4,,guarantee clauses for slaves
3136,P336933.18.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336933,18,1,,witness
3137,P336933.18.2,%akk-x-neoass:{1}DI-te-ia=,{1}DI-te-ia,"['𒁹', '𒁲', '𒋼', '𒅀']",𒁹𒁲𒋼𒅀,{1}DI-te-ia,"['complete', 'complete', 'complete', 'complete']",0.0,,P336933,18,2,,witness
3138,P336933.18.3,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336933,18,3,,witness
3139,P336933.18.4,%akk-x-neoass:{1}NUMUN-DU₃=,{1}NUMUN-DU₃,"['𒁹', '𒆰', '𒆕']",𒁹𒆰𒆕,{1}NUMUN-DU₃,"['complete', 'complete', 'complete']",0.0,,P336933,18,4,,witness
3140,P336933.19.1,%akk-x-neoass:IGI=,⸢IGI⸣,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P336933,19,1,,witness
3141,P336933.19.2,%akk-x-neoass:{1}nu-ru-EN-PAB=,{1}nu-ru-EN-PAB,"['𒁹', '𒉡', '𒊒', '𒂗', '𒉽']",𒁹𒉡𒊒𒂗𒉽,{1}nu-ru-EN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336933,19,2,,witness
3142,P336933.20.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336933,20,1,,witness
3143,P336933.20.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336933,20,2,,witness
3144,P336933.20.3,%akk-x-neoass:x-gi-tum=,x]-⸢gi-tum⸣,"['X', '𒄀', '𒌈']",X𒄀𒌈,[x]-⸢gi-tum⸣,"['missing', 'damaged', 'damaged']",0.67,,P336933,20,3,,witness
3145,P336933.21.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336933,21,1,,witness
3146,P336933.21.2,%akk-x-neoass:{1}x-15=,{1}x-15,"['𒁹', 'X', '𒌋𒐊']",𒁹X𒌋𒐊,{[1]}x-15,"['missing', 'complete', 'complete']",0.33,,P336933,21,2,,witness
3147,P336933.22.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336933,22,1,,witness
3148,P336933.22.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336933,22,2,,witness
3149,P336933.22.3,%akk-x-neoass:x-a.a=,x]-a.a,"['X', '𒀀', '𒀀']",X𒀀𒀀,[x]-a.a,"['missing', 'complete', 'complete']",0.33,,P336933,22,3,,witness
3150,P336933.23.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336933,23,1,,witness
3151,P336933.23.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336933,23,2,,witness
3152,P336933.23.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336933,23,3,,witness
3153,P336933.23.4,%akk-x-neoass:x+x=,x]+x,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,P336933,23,4,,witness
3154,P336933.26.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336933,26,1,,witness
3155,P336933.26.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336933,26,2,,witness
3156,P336933.26.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336933,26,3,,witness
3157,P336933.26.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336933,26,4,,witness
3158,P336933.26.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336933,26,5,,witness
3159,P336933.27.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336933,27,1,,witness
3160,P336933.27.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336933,27,2,,witness
3161,P336933.27.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336933,27,3,,witness
3162,P336933.27.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336933,27,4,,witness
3163,P336933.27.5,%akk-x-neoass:x+x-da=,x]+x-da,"['X', 'X', '𒁕']",XX𒁕,[x]+x-da,"['missing', 'complete', 'complete']",0.33,,P336933,27,5,,witness
