Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
14603,P335426.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,3,1,none
14604,P335426.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,3,2,none
14605,P335426.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,3,3,none
14606,P335426.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,3,4,none
14607,P335426.3.5,{1}⸢ga-ru⸣-[ṣu,Garruṣu[1]PN,PN,"['𒁹', '𒂵', '𒊒', '𒍮']",𒁹𒂵𒊒𒍮,{[1]}⸢ga-ru⸣-[ṣu],"['missing', 'damaged', 'damaged', 'missing']",0.75,Garruṣu,Garruṣu,1,PN,,P335426,3,5,none
14608,P335426.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,3,6,none
14609,P335426.3.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,3,7,none
14610,P335426.4.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,4,1,none
14611,P335426.4.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,4,2,none
14612,P335426.4.3,{1}EN—sa-ma-[ʾa,Bel-samaʾ[1]PN$,PN,"['𒁹', '𒂗', '𒊓', '𒈠', '𒀪']",𒁹𒂗𒊓𒈠𒀪,{[1]}EN-sa-ma-[ʾa],"['missing', 'complete', 'complete', 'complete', 'missing']",0.4,Bel-samaʾ,Bel-samaʾ,1,PN,,P335426,4,3,none
14613,P335426.4.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,4,4,none
14614,P335426.4.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,4,5,none
14615,P335426.4.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,4,6,none
14616,P335426.5.1,[o,u,u,['o'],o,[o],['missing'],1.0,,,,,,P335426,5,1,none
14617,P335426.5.2,{1}⸢ta-qu⸣-u₂-ni,Taquni[1]PN$,PN,"['𒁹', '𒋫', '𒄣', '𒌑', '𒉌']",𒁹𒋫𒄣𒌑𒉌,{[1]}⸢ta-qu⸣-u₂-ni,"['missing', 'damaged', 'damaged', 'complete', 'complete']",0.4,Taquni,Taquni,1,PN,,P335426,5,2,none
14618,P335426.5.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,5,3,none
14619,P335426.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,5,4,none
14620,P335426.5.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335426,5,5,none
14621,P335426.6.1,[u₂]-piš-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂]-piš-ma,"['missing', 'complete', 'complete']",0.33,uppišma,epēšu,contract,,,P335426,6,1,initiation of transaction
