Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
13746,P337052.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P337052,2,1,,seal identification
13747,P337052.2.2,%akk-x-neoass:{1}APIN-eš-{d}aš-šur=,{1}APIN-eš-{d}aš-šur,"['𒁹', '𒀳', '𒌍', '𒀭', '𒀸', '𒋩']",𒁹𒀳𒌍𒀭𒀸𒋩,{1}APIN-eš-{d}aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337052,2,2,,seal identification
13748,P337052.2.3,%akk-x-neoass:{LU₂}ha-za-nu=,{lu₂}ha-za-nu,"['𒇽', '𒄩', '𒍝', '𒉡']",𒇽𒄩𒍝𒉡,{LU₂}ha-za-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,P337052,2,3,,seal identification
13749,P337052.2.4,%akk-x-neoass:KA₂-{d}aš-šur=,KA₂-{d}aš-šur,"['𒆍', '𒀭', '𒀸', '𒋩']",𒆍𒀭𒀸𒋩,KA₂-{d}aš-šur,"['complete', 'complete', 'complete', 'complete']",0.0,,P337052,2,4,,seal identification
13750,P337052.3.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P337052,3,1,,seal identification
13751,P337052.3.2,%akk-x-neoass:{1}qi₂-bit-aš-šur=,{1}qi₂-bit-aš-šur,"['𒁹', '𒆠', '𒂍', '𒀸', '𒋩']",𒁹𒆠𒂍𒀸𒋩,{1}qi₂-bit-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337052,3,2,,seal identification
13752,P337052.3.3,%akk-x-neoass:{LU₂}ha-za-nu=,{⸢lu₂}ha-za⸣-nu,"['𒇽', '𒄩', '𒍝', '𒉡']",𒇽𒄩𒍝𒉡,{⸢LU₂⸣}⸢ha-za⸣-nu,"['damaged', 'damaged', 'damaged', 'complete']",0.38,,P337052,3,3,,seal identification
13753,P337052.3.4,%akk-x-neoass:KA₂-{d}UTU=,KA₂-{d}UTU,"['𒆍', '𒀭', '𒌓']",𒆍𒀭𒌓,KA₂-{d}UTU,"['complete', 'complete', 'complete']",0.0,,P337052,3,4,,seal identification
13754,P337052.4.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P337052,4,1,,seal identification
13755,P337052.4.2,%akk-x-neoass:{1}IGI-aš-šur-la-mur=,{1}IGI-aš-šur-la-⸢mur⸣,"['𒁹', '𒅆', '𒀸', '𒋩', '𒆷', '𒄯']",𒁹𒅆𒀸𒋩𒆷𒄯,{1}IGI-aš-šur-la-⸢mur⸣,"['complete', 'complete', 'complete', 'complete', 'complete', 'damaged']",0.08,,P337052,4,2,,seal identification
13756,P337052.4.3,%akk-x-neoass:{LU₂}ha-za-nu=,{[lu₂}ha-za-nu,"['𒇽', '𒄩', '𒍝', '𒉡']",𒇽𒄩𒍝𒉡,{[LU₂]}[ha-za-nu],"['missing', 'missing', 'missing', 'missing']",1.0,,P337052,4,3,,seal identification
13757,P337052.4.4,%akk-x-neoass:KA₂-{ID₂}MAŠ.GU₂.QAR=,KA₂-{id₂}MAŠ.GU₂.QAR],"['𒆍', '𒀀𒇉', '𒈦', '𒄘', '𒃼']",𒆍𒀀𒇉𒈦𒄘𒃼,[KA₂]-{[ID₂]}[MAŠ].[GU₂].[QAR],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,,P337052,4,4,,seal identification
13758,P337052.5.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P337052,5,1,,seal identification
13759,P337052.5.2,%akk-x-neoass:{1}{d}+AG-KUR-a-ni=,{1}{d}AG-KUR-⸢a⸣-[ni,"['𒁹', '𒀭', '𒀝', '𒆳', '𒀀', '𒉌']",𒁹𒀭𒀝𒆳𒀀𒉌,{1}{d}AG-KUR-⸢a⸣-[ni],"['complete', 'complete', 'complete', 'complete', 'damaged', 'missing']",0.25,,P337052,5,2,,seal identification
13760,P337052.5.3,%akk-x-neoass:{LU₂}ša₂-UGU-URU=,{lu₂}ša₂-UGU]-⸢URU⸣,"['𒇽', '𒃻', '𒌋𒅗', '𒌷']",𒇽𒃻𒌋𒅗𒌷,{[LU₂]}[ša₂-UGU]-⸢URU⸣,"['missing', 'missing', 'missing', 'damaged']",0.88,,P337052,5,3,,seal identification
13761,P337052.6.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P337052,6,1,,seal identification
13762,P337052.6.2,%akk-x-neoass:{1}mu-še-zib-x=,{1}mu-še-⸢zib⸣-[x,"['𒁹', '𒈬', '𒊺', '𒍦', 'X']",𒁹𒈬𒊺𒍦X,{1}mu-še-⸢zib⸣-[x],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,,P337052,6,2,,seal identification
13763,P337052.6.3,%akk-x-neoass:x=,(x),['X'],X,[x],['missing'],1.0,,P337052,6,3,,seal identification
13764,P337052.6.4,%akk-x-neoass:{LU₂}GAL-10-te=,{lu₂}GAL-10-te,"['𒇽', '𒃲', '𒌋', '𒋼']",𒇽𒃲𒌋𒋼,{[LU₂]}[GAL-10-te],"['missing', 'missing', 'missing', 'missing']",1.0,,P337052,6,4,,seal identification
13765,P337052.6.5,%akk-x-neoass:ša₂=,ša₂,['𒃻'],𒃻,[ša₂],['missing'],1.0,,P337052,6,5,,seal identification
13766,P337052.6.6,%akk-x-neoass:A.BA-MEŠ=,A.BA-MEŠ],"['𒀀', '𒁀', '𒈨𒌍']",𒀀𒁀𒈨𒌍,[A].[BA-MEŠ],"['missing', 'missing', 'missing']",1.0,,P337052,6,6,,seal identification
13767,P337052.10.1,%akk-x-neoass:SUHUR=,⸢SUHUR⸣,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,,P337052,10,1,,object sold
13768,P337052.10.2,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337052,10,2,,object sold
13769,P337052.10.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,10,3,,object sold
13770,P337052.10.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,10,4,,object sold
13771,P337052.10.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,10,5,,object sold
13772,P337052.10.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,10,6,,object sold
13773,P337052.10.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,10,7,,object sold
13774,P337052.10.8,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,10,8,,object sold
13775,P337052.10.9,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,10,9,,object sold
13776,P337052.10.10,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,10,10,,object sold
13777,P337052.10.11,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,10,11,,object sold
13778,P337052.10.12,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337052,10,12,,object sold
13779,P337052.11.1,%akk-x-neoass:SUHUR=,⸢SUHUR⸣,['𒋦'],𒋦,⸢SUHUR⸣,['damaged'],0.5,,P337052,11,1,,object sold
13780,P337052.11.2,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337052,11,2,,object sold
13781,P337052.11.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,11,3,,object sold
13782,P337052.11.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,11,4,,object sold
13783,P337052.11.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,11,5,,object sold
13784,P337052.11.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,11,6,,object sold
13785,P337052.11.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,11,7,,object sold
13786,P337052.11.8,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,11,8,,object sold
13787,P337052.11.9,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,11,9,,object sold
13788,P337052.11.10,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,11,10,,object sold
13789,P337052.11.11,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,11,11,,object sold
13790,P337052.11.12,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337052,11,12,,object sold
13791,P337052.12.1,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P337052,12,1,,object sold
13792,P337052.12.2,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337052,12,2,,object sold
13793,P337052.12.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,12,3,,object sold
13794,P337052.12.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,12,4,,object sold
13795,P337052.12.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,12,5,,object sold
13796,P337052.12.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,12,6,,object sold
13797,P337052.12.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,12,7,,object sold
13798,P337052.12.8,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,12,8,,object sold
13799,P337052.12.9,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,12,9,,object sold
13800,P337052.12.10,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,12,10,,object sold
13801,P337052.12.11,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,12,11,,object sold
13802,P337052.12.12,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337052,12,12,,object sold
13803,P337052.13.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P337052,13,1,,other clauses
13804,P337052.13.2,%akk-x-neoass:MU.AN.NA=,MU.[AN.NA,"['𒈬', '𒀭', '𒈾']",𒈬𒀭𒈾,MU.[AN].[NA],"['complete', 'missing', 'missing']",0.67,,P337052,13,2,,other clauses
13805,P337052.13.3,%akk-x-neoass:ki-i=,ki-i,"['𒆠', '𒄿']",𒆠𒄿,[ki-i],"['missing', 'missing']",1.0,,P337052,13,3,,other clauses
13806,P337052.13.4,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,[ša],['missing'],1.0,,P337052,13,4,,other clauses
13807,P337052.13.5,%akk-x-neoass:01=,01,['01'],01,[01],['missing'],1.0,,P337052,13,5,,other clauses
13808,P337052.13.6,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,,P337052,13,6,,other clauses
13809,P337052.13.7,%akk-x-neoass:URUDU-MEŠ=,URUDU-MEŠ,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,[URUDU-MEŠ],"['missing', 'missing']",1.0,,P337052,13,7,,other clauses
13810,P337052.13.8,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,13,8,,other clauses
13811,P337052.13.9,%akk-x-neoass:BAN₂=,BAN₂,['𒑏'],𒑏,[BAN₂],['missing'],1.0,,P337052,13,9,,other clauses
13812,P337052.13.10,%akk-x-neoass:{ŠE}BAR=,{še}BAR,"['𒊺', '𒁇']",𒊺𒁇,{[ŠE]}[BAR],"['missing', 'missing']",1.0,,P337052,13,10,,other clauses
13813,P337052.13.11,%akk-x-neoass:ta-lak-u-ni=,ta-lak-u-ni],"['𒋫', '𒋃', '𒌋', '𒉌']",𒋫𒋃𒌋𒉌,[ta-lak-u-ni],"['missing', 'missing', 'missing', 'missing']",1.0,,P337052,13,11,,other clauses
13814,P337052.14.1,%akk-x-neoass:up-piš-ma=,up-[piš-ma,"['𒌒', '𒄫', '𒈠']",𒌒𒄫𒈠,up-[piš-ma],"['complete', 'missing', 'missing']",0.67,,P337052,14,1,,initiation of transaction
13815,P337052.14.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P337052,14,2,,initiation of transaction
13816,P337052.14.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,14,3,,initiation of transaction
13817,P337052.14.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,14,4,,initiation of transaction
13818,P337052.14.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,14,5,,initiation of transaction
13819,P337052.14.6,%akk-x-neoass:{LU₂}x=,{lu₂}x,"['𒇽', 'X']",𒇽X,{[LU₂]}[x],"['missing', 'missing']",1.0,,P337052,14,6,,initiation of transaction
13820,P337052.14.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,14,7,,initiation of transaction
13821,P337052.14.8,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337052,14,8,,initiation of transaction
13822,P337052.14.9,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337052,14,9,,initiation of transaction
13823,P337052.15.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P337052,15,1,,price
13824,P337052.15.2,%akk-x-neoass:ŠA₃=,ŠA₃,['𒊮'],𒊮,ŠA₃,['complete'],0.0,,P337052,15,2,,price
13825,P337052.15.3,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337052,15,3,,price
13826,P337052.15.4,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,,P337052,15,4,,price
13827,P337052.15.5,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].[BABBAR],"['missing', 'missing']",1.0,,P337052,15,5,,price
13828,P337052.15.6,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,[TA],['missing'],1.0,,P337052,15,6,,completion of transaction
13829,P337052.15.7,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P337052,15,7,,completion of transaction
