Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
4204,P337085.9.6,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,lu,['complete'],0.0,,P337085,9,6,,penalties for litigation: contravention
4205,P337085.9.7,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337085,9,7,,none
4206,P337085.9.8,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,9,8,,none
4207,P337085.9.9,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337085,9,9,,none
4208,P337085.10.1,%akk-x-neoass:bi-lat=,bi-lat,"['𒁉', '𒆳']",𒁉𒆳,bi-lat,"['complete', 'complete']",0.0,,P337085,10,1,,penalties for litigation: penalty
4209,P337085.10.2,%akk-x-neoass:AN.NA=,[AN].⸢NA⸣,"['𒀭', '𒈾']",𒀭𒈾,[AN].⸢NA⸣,"['missing', 'damaged']",0.75,,P337085,10,2,,penalties for litigation: penalty
4210,P337085.10.3,%akk-x-neoass:RI=,RI,['𒊑'],𒊑,RI,['complete'],0.0,,P337085,10,3,,penalties for litigation: penalty
4211,P337085.10.4,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337085,10,4,,none
4212,P337085.10.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,10,5,,none
4213,P337085.10.6,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337085,10,6,,none
4214,P337085.12.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P337085,12,1,,witness
4215,P337085.12.2,%akk-x-neoass:{1}ki-ṣir-{d}x=,{1}ki-⸢ṣir⸣-{d}[x,"['𒁹', '𒆠', '𒈲', '𒀭', 'X']",𒁹𒆠𒈲𒀭X,{1}ki-⸢ṣir⸣-{d}[x],"['complete', 'complete', 'damaged', 'complete', 'missing']",0.3,,P337085,12,2,,witness
4216,P337085.12.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,12,3,,witness
4217,P337085.12.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337085,12,4,,witness
4218,P337085.13.1,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P337085,13,1,,witness
4219,P337085.13.2,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,E₂,['complete'],0.0,,P337085,13,2,,witness
4220,P337085.13.3,%akk-x-neoass:ša=,⸢ša⸣,['𒊭'],𒊭,⸢ša⸣,['damaged'],0.5,,P337085,13,3,,witness
4221,P337085.13.4,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337085,13,4,,witness
4222,P337085.13.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,13,5,,witness
4223,P337085.13.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,13,6,,witness
4224,P337085.13.7,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337085,13,7,,witness
4225,P337085.14.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P337085,14,1,,witness
4226,P337085.14.2,%akk-x-neoass:{1}qur-di-aš-šur=,{1}qur-⸢di⸣-[aš-šur,"['𒁹', '𒄥', '𒁲', '𒀸', '𒋩']",𒁹𒄥𒁲𒀸𒋩,{1}qur-⸢di⸣-[aš-šur],"['complete', 'complete', 'damaged', 'missing', 'missing']",0.5,,P337085,14,2,,witness
4227,P337085.14.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,14,3,,witness
4228,P337085.14.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337085,14,4,,witness
4229,P337085.15.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P337085,15,1,,witness
4230,P337085.15.2,%akk-x-neoass:{1}I-aš-šur=,{1}I-aš-⸢šur⸣,"['𒁹', '𒄿', '𒀸', '𒋩']",𒁹𒄿𒀸𒋩,{1}I-aš-⸢šur⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,P337085,15,2,,witness
4231,P337085.15.3,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337085,15,3,,witness
4232,P337085.15.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337085,15,4,,witness
4233,P337085.17.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P337085,17,1,,witness
4234,P337085.17.2,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337085,17,2,,witness
4235,P337085.17.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,17,3,,witness
4236,P337085.17.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,17,4,,witness
4237,P337085.17.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,17,5,,witness
4238,P337085.17.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,17,6,,witness
4239,P337085.17.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,17,7,,witness
4240,P337085.17.8,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337085,17,8,,witness
4241,P337085.18.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P337085,18,1,,witness
4242,P337085.18.2,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337085,18,2,,witness
4243,P337085.18.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,18,3,,witness
4244,P337085.18.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,18,4,,witness
4245,P337085.18.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,18,5,,witness
4246,P337085.18.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,18,6,,witness
4247,P337085.18.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,18,7,,witness
4248,P337085.18.8,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337085,18,8,,witness
4249,P337085.19.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P337085,19,1,,witness
4250,P337085.19.2,%akk-x-neoass:{1}x-{d}PA=,{1}x]-{d}PA,"['𒁹', 'X', '𒀭', '𒉺']",𒁹X𒀭𒉺,{[1]}[x]-{d}PA,"['missing', 'missing', 'complete', 'complete']",0.5,,P337085,19,2,,witness
4251,P337085.19.3,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337085,19,3,,witness
4252,P337085.19.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,19,4,,witness
4253,P337085.19.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337085,19,5,,witness
4254,P337085.23.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337085,23,1,,none
4255,P337085.23.2,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337085,23,2,,none
4256,P337085.23.3,%akk-x-neoass:it-ta-bal-kat₃=,⸢it⸣-ta-bal-⸢kat₃⸣,"['𒀉', '𒋫', '𒁄', '𒆑']",𒀉𒋫𒁄𒆑,⸢it⸣-ta-bal-⸢kat₃⸣,"['damaged', 'complete', 'complete', 'damaged']",0.25,,P337085,23,3,,other clauses
4257,P337085.23.4,%akk-x-neoass:bi-lat=,bi-lat,"['𒁉', '𒆳']",𒁉𒆳,bi-lat,"['complete', 'complete']",0.0,,P337085,23,4,,other clauses
4258,P337085.23.5,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P337085,23,5,,other clauses
4259,P337085.24.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337085,24,1,,none
4260,P337085.24.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337085,24,2,,none
4261,P337085.24.3,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337085,24,3,,none
