Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
15475,P527237.5.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527237,5,1,witness
15476,P527237.5.2,x[1]PN,{m}x]-x-x-[x-x,x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X', 'X']",𒁹XXXXX,{[m]}[x]-x-x-[x-x],"['missing', 'missing', 'complete', 'complete', 'missing', 'missing']",0.67,PN,,P527237,5,2,witness
15477,P527237.5.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P527237,5,3,witness
15478,P527237.5.4,x[1]PN,{m}x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{[m]}[x-x-x],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527237,5,4,witness
15479,P527237.6.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527237,6,1,witness
15480,P527237.6.2,x[1]PN,{m}x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{[m]}[x-x-x],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527237,6,2,witness
15481,P527237.6.3,u,{⸢lu₂⸣}[x-x-x],,,,u,"['𒇽', 'X', 'X', 'X']",𒇽XXX,{⸢LU₂⸣}[x-x-x],"['damaged', 'missing', 'missing', 'missing']",0.88,,,P527237,6,3,witness
15482,P527237.7.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527237,7,1,witness
15483,P527237.7.2,x-ayu[1]PN,{m}x-x]-⸢a⸣-[a],x-ayu,x-ayu,1,PN,"['𒁹', 'X', 'X', '𒀀', '𒀀']",𒁹XX𒀀𒀀,{[m]}[x-x]-⸢a⸣-[a],"['missing', 'missing', 'missing', 'damaged', 'missing']",0.9,PN,,P527237,7,2,witness
15484,P527237.7.3,u,{lu₂}[x-x-x],,,,u,"['𒇽', 'X', 'X', 'X']",𒇽XXX,{LU₂}[x-x-x],"['complete', 'missing', 'missing', 'missing']",0.75,,,P527237,7,3,witness
15485,P527237.8.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,,P527237,8,1,witness
15486,P527237.8.2,+x-ayu[]PN$,{m}x-[x-x-x]-a-a,x-ayu,x-ayu,1,PN,"['𒁹', 'X', 'X', 'X', 'X', '𒀀', '𒀀']",𒁹XXXX𒀀𒀀,{m}x-[x-x-x]-a-a,"['complete', 'complete', 'missing', 'missing', 'missing', 'complete', 'complete']",0.43,PN,,P527237,8,2,witness
15487,P527237.8.3,mār[son]N,⸢A⸣,mār,māru,son,N,['𒀀'],𒀀,⸢A⸣,['damaged'],0.5,,,P527237,8,3,witness
15488,P527237.8.4,x[1]PN,{[m}x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{[m]}[x-x-x],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527237,8,4,witness
15489,P527237.9.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527237,9,1,witness
15490,P527237.9.2,+x-te[]PN$,{m}x-x-x]-x-te,x-te,x-te,1,PN,"['𒁹', 'X', 'X', 'X', 'X', '𒋼']",𒁹XXXX𒋼,{[m]}[x-x-x]-x-te,"['missing', 'missing', 'missing', 'missing', 'complete', 'complete']",0.67,PN,,P527237,9,2,witness
15491,P527237.9.3,mār[son]N,⸢A⸣,mār,māru,son,N,['𒀀'],𒀀,⸢A⸣,['damaged'],0.5,,,P527237,9,3,witness
15492,P527237.9.4,x[1]PN,{[m}x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{[m]}[x-x-x],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527237,9,4,witness
15493,P527237.10.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527237,10,1,witness
15494,P527237.10.2,x[1]PN,{m}x-x-x,x,x,1,PN,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{[m]}[x-x-x],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527237,10,2,witness
15495,P527237.10.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P527237,10,3,witness
15496,P527237.10.4,+x-naʾid[]PN$,{m}x]-x-I,x-naʾid,x-naʾid,1,PN,"['𒁹', 'X', 'X', '𒄿']",𒁹XX𒄿,{[m]}[x]-x-I,"['missing', 'missing', 'complete', 'complete']",0.5,PN,,P527237,10,4,witness
15497,P527237.11.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527237,11,1,witness
15498,P527237.11.2,x[1]PN,{m}x-x-x,x,x,1,PN,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{[m]}[x-x-x],"['missing', 'missing', 'missing', 'missing']",1.0,PN,,P527237,11,2,witness
15499,P527237.11.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P527237,11,3,witness
15500,P527237.11.4,+Adad-šarru-uballiṭ[]PN$,{m]}10-MAN⸣-TI,Adad-šarru-uballiṭ,Adad-šarru-uballiṭ,1,PN,"['𒁹', '𒌋', '𒌋𒌋', '𒋾']",𒁹𒌋𒌋𒌋𒋾,{[m]}⸢10-MAN⸣-TI,"['missing', 'damaged', 'damaged', 'complete']",0.5,PN,,P527237,11,4,witness
