Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
4365,P224574.4.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224574,4,1,none
4366,P224574.4.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224574,4,2,none
4367,P224574.4.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224574,4,3,none
4368,P224574.4.4,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224574,4,4,none
4369,P224574.4.5,marʾēšu[son]N,⸢DUMU-MEŠ-šu₂⸣,,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,⸢DUMU-MEŠ-šu₂⸣,"['damaged', 'damaged', 'damaged']",0.5,marʾēšu,māru,son,P224574,4,5,penalties for litigation: contravention
4370,P224574.4.6,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224574,4,6,penalties for litigation: contravention
4371,P224574.4.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224574,4,7,penalties for litigation: contravention
4372,P224574.4.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224574,4,8,penalties for litigation: contravention
4373,P224574.5.1,dēnu[lawsuit]N,[de-e]-⸢nu⸣,,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de-e]-⸢nu⸣,"['missing', 'missing', 'damaged']",0.83,dēnu,dīnu,lawsuit,P224574,5,1,penalties for litigation: contravention
4374,P224574.5.2,dabābu[litigation]'N,da-ba-bu,,V,"['𒁕', '𒁀', '𒁍']",𒁕𒁀𒁍,da-ba-bu,"['complete', 'complete', 'complete']",0.0,dabābu,dabābu,litigation,P224574,5,2,penalties for litigation: contravention
4375,P224574.5.3,ubtaʾʾūni[seek]V,ub-⸢ta⸣-[ʾu-ni],,V,"['𒌒', '𒋫', '𒀪', '𒉌']",𒌒𒋫𒀪𒉌,ub-⸢ta⸣-[ʾu-ni],"['complete', 'damaged', 'missing', 'missing']",0.62,ubtaʾʾūni,buʾʾû,seek,P224574,5,3,penalties for litigation: contravention
4376,P224574.6.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224574,6,1,penalties for litigation: penalty
4377,P224574.6.2,manā[a unit of weight]N,MA].NA,,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].NA,"['missing', 'complete']",0.5,manā,manû,a unit of weight,P224574,6,2,penalties for litigation: penalty
4378,P224574.6.3,ṣarpi[silver]N,⸢KUG.UD⸣,,N,"['𒆬', '𒌓']",𒆬𒌓,⸢KUG⸣.⸢UD⸣,"['damaged', 'damaged']",0.5,ṣarpi,ṣarpu,silver,P224574,6,3,penalties for litigation: penalty
4379,P224574.6.4,n,01,NUMBER,n,['01'],01,01,['complete'],0.0,,,,P224574,6,4,penalties for litigation: penalty
4380,P224574.6.5,manā[a unit of weight]N,MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,P224574,6,5,penalties for litigation: penalty
4381,P224574.6.6,hurāṣi[gold]N,⸢KUG.GI⸣,,N,"['𒆬', '𒄀']",𒆬𒄀,⸢KUG⸣.⸢GI⸣,"['damaged', 'damaged']",0.5,hurāṣi,hurāṣu,gold,P224574,6,6,penalties for litigation: penalty
4382,P224574.7.1,ana[to]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,P224574,7,1,penalties for litigation: penalty
4383,P224574.7.2,Inurta[1]DN,{d}MAŠ,DN,DN,"['𒀭', '𒈦']",𒀭𒈦,{d}MAŠ,"['complete', 'complete']",0.0,Inurta,Ninurta,1,P224574,7,2,penalties for litigation: penalty
4384,P224574.7.3,iddan[give]V,i-⸢dan⸣,,V,"['𒄿', '𒆗']",𒄿𒆗,i-⸢dan⸣,"['complete', 'damaged']",0.25,iddan,tadānu,give,P224574,7,3,penalties for litigation: penalty
4385,P224574.8.1,n,15,NUMBER,n,['𒌋𒐊'],𒌋𒐊,15,['complete'],0.0,,,,P224574,8,1,penalties for litigation: penalty
4386,P224574.8.2,bilat[a unit of weight]N,GU₂.⸢UN⸣,,N,"['𒄘', '𒌦']",𒄘𒌦,GU₂.⸢UN⸣,"['complete', 'damaged']",0.25,bilat,biltu,a unit of weight,P224574,8,2,penalties for litigation: penalty
4387,P224574.8.3,anniki[tin]N,AN.NA,,N,"['𒀭', '𒈾']",𒀭𒈾,AN.NA,"['complete', 'complete']",0.0,anniki,annaku,tin,P224574,8,3,penalties for litigation: penalty
4388,P224574.8.4,ana[to]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,P224574,8,4,penalties for litigation: penalty
4389,P224574.8.5,pāhat[governor]N,{lu₂}EN.⸢NAM⸣,,N,"['𒇽', '𒂗', '𒉆']",𒇽𒂗𒉆,{LU₂}EN.⸢NAM⸣,"['complete', 'complete', 'damaged']",0.17,pāhat,pīhātu,governor,P224574,8,5,penalties for litigation: penalty
4390,P224574.9.1,ālīšu[city]N,URU-šu₂,,N,"['𒌷', '𒋙']",𒌷𒋙,URU-šu₂,"['complete', 'complete']",0.0,ālīšu,ālu,city,P224574,9,1,penalties for litigation: penalty
4391,P224574.9.2,iddan[give]V,i-⸢da⸣-an,,V,"['𒄿', '𒁕', '𒀭']",𒄿𒁕𒀭,i-⸢da⸣-an,"['complete', 'damaged', 'complete']",0.17,iddan,tadānu,give,P224574,9,2,penalties for litigation: penalty
4392,P224574.10.1,kaspu[money]N,⸢kas⸣-pu,,N,"['𒆜', '𒁍']",𒆜𒁍,⸢kas⸣-pu,"['damaged', 'complete']",0.25,kaspu,kaspu,money,P224574,10,1,penalties for litigation: penalty
4393,P224574.10.2,ana[for]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,for,P224574,10,2,penalties for litigation: penalty
4394,P224574.10.3,ešrāti[tenfold]AV,10-MEŠ,,AV,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10-MEŠ,"['complete', 'complete']",0.0,ešrāti,ešriātu,tenfold,P224574,10,3,penalties for litigation: penalty
4395,P224574.10.4,ana[to]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,P224574,10,4,penalties for litigation: penalty
4396,P224574.10.5,bēlīšu[owner]N,EN-šu₂,,N,"['𒂗', '𒋙']",𒂗𒋙,EN-šu₂,"['complete', 'complete']",0.0,bēlīšu,bēlu,owner,P224574,10,5,penalties for litigation: penalty
4397,P224574.10.6,utâr[return]V,⸢GUR⸣,,V,['𒄥'],𒄥,⸢GUR⸣,['damaged'],0.5,utâr,târu,return,P224574,10,6,penalties for litigation: penalty
4398,P224574.11.1,ina[in]PRP,ina,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,P224574,11,1,penalties for litigation: penalty
4399,P224574.11.2,dēnīšu[lawsuit]N,de-ni-šu₂,,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,dēnīšu,dīnu,lawsuit,P224574,11,2,penalties for litigation: penalty
4400,P224574.11.3,idabbubma[contest]V,i-da-bu-ub-ma,,V,"['𒄿', '𒁕', '𒁍', '𒌒', '𒈠']",𒄿𒁕𒁍𒌒𒈠,i-da-bu-ub-ma,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,idabbubma,dabābu,contest,P224574,11,3,penalties for litigation: penalty
4401,P224574.12.1,lā[not]MOD,la,,MOD,['𒆷'],𒆷,la,['complete'],0.0,lā,lā,not,P224574,12,1,penalties for litigation: penalty
4402,P224574.12.2,ilaqqi[succeed]V,i-laq-qi,,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,i-laq-qi,"['complete', 'complete', 'complete']",0.0,ilaqqi,leqû,succeed,P224574,12,2,penalties for litigation: penalty
