Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
20879,P335483.3.1,[u₂-piš]-ma,uppišma[contract]V,V,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš]-ma,"['missing', 'missing', 'complete']",0.67,uppišma,epēšu,contract,,,P335483,3,1,initiation of transaction
20880,P335483.3.2,{1}{d}[UTU—I,Šamaš-naʾdi[1]PN,PN,"['𒁹', '𒀭', '𒌓', '𒄿']",𒁹𒀭𒌓𒄿,{1}{d}[UTU-I],"['complete', 'complete', 'missing', 'missing']",0.5,Šamaš-naʾdi,Šamaš-naʾdi,1,PN,,P335483,3,2,initiation of transaction
20881,P335483.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,3,3,initiation of transaction
20882,P335483.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,3,4,initiation of transaction
20883,P335483.3.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,3,5,initiation of transaction
20884,P335483.4.1,[TA@v,issu[from+=from]PRP,PRP,['𒋬'],𒋬,[TA@v],['missing'],1.0,issu,ištu,from,,,P335483,4,1,completion of transaction
20885,P335483.4.2,pa]-an,pān[front]N,N,"['𒉺', '𒀭']",𒉺𒀭,[pa]-an,"['missing', 'complete']",0.5,pān,pānu,front,,,P335483,4,2,completion of transaction
20886,P335483.4.3,{1}⸢bal⸣-[ṭa-a.a],Balṭi-Aya[1]PN,PN,"['𒁹', '𒁄', '𒁕', '𒀀', '𒀀']",𒁹𒁄𒁕𒀀𒀀,{1}⸢bal⸣-[ṭa-a].[a],"['complete', 'damaged', 'missing', 'missing', 'missing']",0.7,Balṭi-Aya,Balṭi-Aya,1,PN,,P335483,4,3,completion of transaction
20887,P335483.5.1,[ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P335483,5,1,price
20888,P335483.5.2,ŠA₃-bi],libbi[interior]N,N,"['𒊮', '𒁉']",𒊮𒁉,[ŠA₃-bi],"['missing', 'missing']",1.0,libbi,libbu,interior,,,P335483,5,2,price
20889,P335483.5.3,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335483,5,3,price
20890,P335483.5.4,MA.NA,manû[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manû,manû,a unit of weight,,,P335483,5,4,price
20891,P335483.5.5,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,5,5,none
20892,P335483.5.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,5,6,none
20893,P335483.5.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,5,7,none
20894,P335483.5.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,5,8,none
20895,P335483.10.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,10,1,none
20896,P335483.10.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,10,2,none
20897,P335483.10.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,10,3,none
20898,P335483.10.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,10,4,none
20899,P335483.10.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,10,5,none
20900,P335483.10.6,lu-u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,may,,,P335483,10,6,none
20901,P335483.11.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,11,1,none
20902,P335483.11.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,11,2,none
20903,P335483.11.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,11,3,none
20904,P335483.11.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,11,4,none
20905,P335483.11.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,11,5,none
20906,P335483.11.6,TA@v],issi[with]PRP,PRP,['𒋬'],𒋬,[TA@v],['missing'],1.0,issi,išti,with,,,P335483,11,6,penalties for litigation: contravention
20907,P335483.11.7,{1}{d}UTU—I,Šamaš-naʾdi[1]PN,PN,"['𒁹', '𒀭', '𒌓', '𒄿']",𒁹𒀭𒌓𒄿,{1}{d}UTU-I,"['complete', 'complete', 'complete', 'complete']",0.0,Šamaš-naʾdi,Šamaš-naʾdi,1,PN,,P335483,11,7,penalties for litigation: contravention
20908,P335483.11.8,[de-nu],dēnu[lawsuit]N,N,"['𒁲', '𒉡']",𒁲𒉡,[de-nu],"['missing', 'missing']",1.0,dēnu,dīnu,lawsuit,,,P335483,11,8,penalties for litigation: contravention
20909,P335483.12.1,[DUG₄.DUG₄],dabābu[litigation]'N,V,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,dabābu,dabābu,litigation,,,P335483,12,1,penalties for litigation: contravention
20910,P335483.12.2,ub-ta-u-[ni],ubtaʾʾūni[seek]V,V,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,ub-ta-u-[ni],"['complete', 'complete', 'complete', 'missing']",0.25,ubtaʾʾūni,buʾʾû,seek,,,P335483,12,2,penalties for litigation: contravention
20911,P335483.13.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335483,13,1,penalties for litigation: penalty
20912,P335483.13.2,MA.NA],manû[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,manû,manû,a unit of weight,,,P335483,13,2,penalties for litigation: penalty
20913,P335483.13.3,KUG.UD,ṣarpu[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpu,ṣarpu,silver,,,P335483,13,3,penalties for litigation: penalty
20914,P335483.13.4,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335483,13,4,penalties for litigation: penalty
