Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
18368,P336913.11.1,%akk-x-neoass:1/2=,1/2,['𒈦'],𒈦,1/2,['complete'],0.0,,P336913,11,1,,price
18369,P336913.11.2,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P336913,11,2,,price
18370,P336913.11.3,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P336913,11,3,,price
18371,P336913.13.1,%akk-x-neoass:SUM-an=,SUM-an,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,P336913,13,1,,price
18372,P336913.15.1,%akk-x-neoass:{ITI}NE=,{iti}NE,"['𒌗', '𒉈']",𒌗𒉈,{ITI}NE,"['complete', 'complete']",0.0,,P336913,15,1,,date
18373,P336913.15.2,%akk-x-neoass:UD-10-KAM=,UD-10-KAM,"['𒌓', '𒌋', '𒄰']",𒌓𒌋𒄰,UD-10-KAM,"['complete', 'complete', 'complete']",0.0,,P336913,15,2,,date
18374,P336913.16.1,%akk-x-neoass:lim-mu=,lim-mu,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P336913,16,1,,date
18375,P336913.16.2,%akk-x-neoass:{1}da-na-ni=,{1}da-na-ni,"['𒁹', '𒁕', '𒈾', '𒉌']",𒁹𒁕𒈾𒉌,{1}da-na-ni,"['complete', 'complete', 'complete', 'complete']",0.0,,P336913,16,2,,date
18376,P336913.17.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336913,17,1,,witness
18377,P336913.17.2,%akk-x-neoass:{1}{d}ŠU₂-ZU=,{1}{d}ŠU₂-ZU,"['𒁹', '𒀭', '𒋙', '𒍪']",𒁹𒀭𒋙𒍪,{1}{d}ŠU₂-ZU,"['complete', 'complete', 'complete', 'complete']",0.0,,P336913,17,2,,witness
18378,P336913.18.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336913,18,1,,witness
18379,P336913.18.2,%akk-x-neoass:{1}zi-zi-ia=,{1}zi-zi-ia,"['𒁹', '𒍣', '𒍣', '𒅀']",𒁹𒍣𒍣𒅀,{1}zi-zi-ia,"['complete', 'complete', 'complete', 'complete']",0.0,,P336913,18,2,,witness
18380,P336913.19.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336913,19,1,,witness
18381,P336913.19.2,%akk-x-neoass:{1}15-SIPA=,{1}15-SIPA,"['𒁹', '𒌋𒐊', '𒉺𒇻']",𒁹𒌋𒐊𒉺𒇻,{1}15-SIPA,"['complete', 'complete', 'complete']",0.0,,P336913,19,2,,witness
18382,P336913.20.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336913,20,1,,witness
18383,P336913.20.2,%akk-x-neoass:{1}bi-bi-ia=,{1}bi-bi-ia,"['𒁹', '𒁉', '𒁉', '𒅀']",𒁹𒁉𒁉𒅀,{1}bi-bi-ia,"['complete', 'complete', 'complete', 'complete']",0.0,,P336913,20,2,,witness
18384,P336913.21.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336913,21,1,,witness
18385,P336913.21.2,%akk-x-neoass:{1}x=,{1}⸢x,"['𒁹', 'X']",𒁹X,{1}⸢x⸣,"['complete', 'damaged']",0.25,,P336913,21,2,,witness
18386,P336913.21.3,%akk-x-neoass:x-be₂-sun₂=,x-be₂-sun₂⸣,"['X', '𒁉', '𒄢']",X𒁉𒄢,⸢x-be₂-sun₂⸣,"['damaged', 'damaged', 'damaged']",0.5,,P336913,21,3,,witness
