Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
8755,P336921.21.2,%akk-x-neoass:EN-šu=,⸢EN-šu⸣,"['𒂗', '𒋗']",𒂗𒋗,⸢EN-šu⸣,"['damaged', 'damaged']",0.5,,P336921,21,2,,penalties for litigation: penalty
8756,P336921.21.3,%akk-x-neoass:GUR-ra=,[GUR-ra],"['𒄥', '𒊏']",𒄥𒊏,[GUR-ra],"['missing', 'missing']",1.0,,P336921,21,3,,penalties for litigation: penalty
8757,P336921.22.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336921,22,1,,penalties for litigation: penalty
8758,P336921.22.2,%akk-x-neoass:de-ni-šu₂=,⸢de⸣-[ni-šu₂,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,⸢de⸣-[ni-šu₂],"['damaged', 'missing', 'missing']",0.83,,P336921,22,2,,penalties for litigation: penalty
8759,P336921.22.3,%akk-x-neoass:DUG₄.DUG₄-ma=,DUG₄.DUG₄-ma,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,[DUG₄].[DUG₄-ma],"['missing', 'missing', 'missing']",1.0,,P336921,22,3,,penalties for litigation: penalty
8760,P336921.22.4,%akk-x-neoass:la₃=,la₃,['𒉡'],𒉡,[la₃],['missing'],1.0,,P336921,22,4,,penalties for litigation: penalty
8761,P336921.22.5,%akk-x-neoass:TI=,TI],['𒋾'],𒋾,[TI],['missing'],1.0,,P336921,22,5,,penalties for litigation: penalty
8762,P336921.23.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336921,23,1,,witness
8763,P336921.23.2,%akk-x-neoass:{1}x=,{1}⸢x,"['𒁹', 'X']",𒁹X,{1}⸢x⸣,"['complete', 'damaged']",0.25,,P336921,23,2,,witness
8764,P336921.23.3,%akk-x-neoass:x=,x,['X'],X,⸢x⸣,['damaged'],0.5,,P336921,23,3,,witness
8765,P336921.23.4,%akk-x-neoass:x=,x,['X'],X,⸢x⸣,['damaged'],0.5,,P336921,23,4,,witness
8766,P336921.23.5,%akk-x-neoass:x=,x⸣,['X'],X,⸢x⸣,['damaged'],0.5,,P336921,23,5,,witness
8767,P336921.23.6,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336921,23,6,,witness
8768,P336921.23.7,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336921,23,7,,witness
8769,P336921.24.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336921,24,1,,witness
8770,P336921.24.2,%akk-x-neoass:{1}aš-šur-ne₂-x+x=,{1}aš-šur-ne₂-x+[x,"['𒁹', '𒀸', '𒋩', '𒉌', 'X', 'X']",𒁹𒀸𒋩𒉌XX,{1}aš-šur-ne₂-x+[x],"['complete', 'complete', 'complete', 'complete', 'complete', 'missing']",0.17,,P336921,24,2,,witness
8771,P336921.24.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336921,24,3,,witness
8772,P336921.24.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336921,24,4,,witness
8773,P336921.25.1,%akk-x-neoass:IGI=,⸢IGI⸣,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P336921,25,1,,witness
8774,P336921.25.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336921,25,2,,witness
8775,P336921.25.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336921,25,3,,witness
8776,P336921.25.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336921,25,4,,witness
8777,P336921.25.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336921,25,5,,witness
8778,P336921.25.6,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336921,25,6,,witness
8779,P336921.26.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336921,26,1,,witness
8780,P336921.26.2,%akk-x-neoass:{1}{d}PA-I=,{1}{d]}PA-I,"['𒁹', '𒀭', '𒉺', '𒄿']",𒁹𒀭𒉺𒄿,{[1]}{[d]}PA-I,"['missing', 'missing', 'complete', 'complete']",0.5,,P336921,26,2,,witness
8781,P336921.26.3,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336921,26,3,,witness
8782,P336921.26.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336921,26,4,,witness
8783,P336921.26.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336921,26,5,,witness
8784,P336921.27.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336921,27,1,,witness
8785,P336921.27.2,%akk-x-neoass:{1}x=,{1}⸢x,"['𒁹', 'X']",𒁹X,{1}⸢x⸣,"['complete', 'damaged']",0.25,,P336921,27,2,,witness
8786,P336921.27.3,%akk-x-neoass:x=,x,['X'],X,⸢x⸣,['damaged'],0.5,,P336921,27,3,,witness
8787,P336921.27.4,%akk-x-neoass:x=,x,['X'],X,⸢x⸣,['damaged'],0.5,,P336921,27,4,,witness
8788,P336921.27.5,%akk-x-neoass:x=,x,['X'],X,⸢x⸣,['damaged'],0.5,,P336921,27,5,,witness
8789,P336921.27.6,%akk-x-neoass:x=,x⸣,['X'],X,⸢x⸣,['damaged'],0.5,,P336921,27,6,,witness
8790,P336921.28.1,%akk-x-neoass:IGI=,⸢IGI⸣,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P336921,28,1,,witness
8791,P336921.28.2,%akk-x-neoass:{1}x=,{1}⸢x⸣,"['𒁹', 'X']",𒁹X,{1}⸢x⸣,"['complete', 'damaged']",0.25,,P336921,28,2,,witness
8792,P336921.28.3,%akk-x-neoass:x+x=,x+[x,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,P336921,28,3,,witness
8793,P336921.28.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336921,28,4,,witness
8794,P336921.28.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336921,28,5,,witness
8795,P336921.28.6,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336921,28,6,,witness
8796,P336921.30.1,%akk-x-neoass:lim-me=,lim-me,"['𒅆', '𒈨']",𒅆𒈨,lim-me,"['complete', 'complete']",0.0,,P336921,30,1,,date
8797,P336921.30.2,%akk-x-neoass:{1}{d}aš-šur-LU-x=,{1}{d}aš-šur-⸢LU⸣-[x,"['𒁹', '𒀭', '𒀸', '𒋩', '𒇻', 'X']",𒁹𒀭𒀸𒋩𒇻X,{1}{d}aš-šur-⸢LU⸣-[x],"['complete', 'complete', 'complete', 'complete', 'damaged', 'missing']",0.25,,P336921,30,2,,date
8798,P336921.30.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336921,30,3,,date
8799,P336921.30.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336921,30,4,,date
8800,P336921.30.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336921,30,5,,date
8801,P336921.31.1,%akk-x-neoass:{ITI}BARAG=,{iti}BARAG,"['𒌗', '𒁈']",𒌗𒁈,{ITI}BARAG,"['complete', 'complete']",0.0,,P336921,31,1,,date
8802,P336921.31.2,%akk-x-neoass:UD-14-KAM=,UD-14-[KAM],"['𒌓', '𒌋𒐉', '𒄰']",𒌓𒌋𒐉𒄰,UD-14-[KAM],"['complete', 'complete', 'missing']",0.33,,P336921,31,2,,date
