Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
4153,P527287.5.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527287,5,1,witness
4154,P527287.5.2,+x-duri[]PN$,{m}x-x]-BAD₃,x-duri,x-duri,1,PN,"['𒁹', 'X', 'X', '𒂦']",𒁹XX𒂦,{[m]}[x-x]-BAD₃,"['missing', 'missing', 'missing', 'complete']",0.75,PN,,P527287,5,2,witness
4155,P527287.6.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527287,6,1,witness
4156,P527287.6.2,+x-saka[]PN$,{m}x-x]-sa-ka,x-saka,x-saka,1,PN,"['𒁹', 'X', 'X', '𒊓', '𒅗']",𒁹XX𒊓𒅗,{[m]}[x-x]-sa-ka,"['missing', 'missing', 'missing', 'complete', 'complete']",0.6,PN,,P527287,6,2,witness
4157,P527287.7.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527287,7,1,witness
4158,P527287.7.2,Ereš-Issar[1]PN,{m]}⸢KAM⸣-eš-15,Ereš-Issar,Ereš-Issar,1,PN,"['𒁹', '𒄰', '𒌍', '𒌋𒐊']",𒁹𒄰𒌍𒌋𒐊,{[m]}⸢KAM⸣-eš-15,"['missing', 'damaged', 'complete', 'complete']",0.38,PN,,P527287,7,2,witness
4159,P527287.7.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527287,7,3,witness
4160,P527287.7.4,Hamadi[1]PN,{m}[ha-ma-di],Hamadi,Hamadi,1,PN,"['𒁹', '𒄩', '𒈠', '𒁲']",𒁹𒄩𒈠𒁲,{m}[ha-ma-di],"['complete', 'missing', 'missing', 'missing']",0.75,PN,,P527287,7,4,witness
4161,P527287.8.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527287,8,1,witness
4162,P527287.8.2,+Xer-Issar[]PN$,{⸢m⸣}NUMUN-{d}15,Xer-Issar,Xer-Issar,1,PN,"['𒁹', '𒆰', '𒀭', '𒌋𒐊']",𒁹𒆰𒀭𒌋𒐊,{⸢m⸣}NUMUN-{d}15,"['damaged', 'complete', 'complete', 'complete']",0.12,PN,,P527287,8,2,witness
4163,P527287.9.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527287,9,1,witness
4164,P527287.9.2,+Bani-lešir[]PN$,{m}DU₃-GIŠ,Bani-lešir,Bani-lešir,1,PN,"['𒁹', '𒆕', '𒄑']",𒁹𒆕𒄑,{m}DU₃-GIŠ,"['complete', 'complete', 'complete']",0.0,PN,,P527287,9,2,witness
4165,P527287.10.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527287,10,1,witness
4166,P527287.10.2,Nabu-ahu-iddina[1]PN,{m]}{d}PA-PAB-AŠ,Nabu-ahu-iddina,Nabu-ahu-iddina,1,PN,"['𒁹', '𒀭', '𒉺', '𒉽', '𒀸']",𒁹𒀭𒉺𒉽𒀸,{[m]}{d}PA-PAB-AŠ,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,PN,,P527287,10,2,witness
4167,P527287.11.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527287,11,1,witness
4168,P527287.11.2,Šamaš-ahu-uṣur[1]PN,{m]}{d}UTU-PAB-PAB,Šamaš-ahu-uṣur,Šamaš-ahu-uṣur,1,PN,"['𒁹', '𒀭', '𒌓', '𒉽', '𒉽']",𒁹𒀭𒌓𒉽𒉽,{[m]}{d}UTU-PAB-PAB,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,PN,,P527287,11,2,witness
4169,P527287.11.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527287,11,3,witness
4170,P527287.11.4,Šamaš-šumu-iidina[1]PN,{m}{[d}UTU-MU-AŠ],Šamaš-šumu-iidina,Šamaš-šumu-iidina,1,PN,"['𒁹', '𒀭', '𒌓', '𒈬', '𒀸']",𒁹𒀭𒌓𒈬𒀸,{m}{[d]}[UTU-MU-AŠ],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527287,11,4,witness
4171,P527287.12.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527287,12,1,witness
4172,P527287.12.2,+x-nanana[]PN$,{m}x]-na-na-na,x-nanana,x-nanana,1,PN,"['𒁹', 'X', '𒈾', '𒈾', '𒈾']",𒁹X𒈾𒈾𒈾,{[m]}[x]-na-na-na,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,PN,,P527287,12,2,witness
4173,P527287.13.1,x[1]MN,{[iti}x],x,x,1,MN,"['𒌗', 'X']",𒌗X,{[ITI]}[x],"['missing', 'missing']",1.0,MN,,P527287,13,1,date
4174,P527287.13.2,n,UD-me-13-KAM,,,,n,"['𒌓', '𒈨', '𒌋𒐈', '𒄰']",𒌓𒈨𒌋𒐈𒄰,UD-me-13-KAM,"['complete', 'complete', 'complete', 'complete']",0.0,NUMBER,,P527287,13,2,date
