Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
14311,P527227.6.1,n,10,,,,n,['𒌋'],𒌋,10,['complete'],0.0,NUMBER,,P527227,6,1,penalties for litigation: penalty
14312,P527227.6.2,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P527227,6,2,penalties for litigation: penalty
14313,P527227.6.3,X,KU₃.BABBAR,,,,X,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P527227,6,3,penalties for litigation: penalty
14314,P527227.6.4,X,⸢ana⸣,,,,X,['𒁹'],𒁹,⸢ana⸣,['damaged'],0.5,,,P527227,6,4,penalties for litigation: penalty
14315,P527227.6.5,+x[]DN$,{[d}x-(x)],x,x,1,DN,"['𒀭', 'X', 'X']",𒀭XX,{[d]}[x-x],"['missing', 'missing', 'missing']",1.0,DN,,P527227,6,5,penalties for litigation: penalty
14316,P527227.7.1,X,[SUM]-an,,,,X,"['𒋧', '𒀭']",𒋧𒀭,[SUM]-an,"['missing', 'complete']",0.5,,,P527227,7,1,penalties for litigation: penalty
14317,P527227.7.2,X,kas-pu,,,,X,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,P527227,7,2,penalties for litigation: penalty
14318,P527227.7.3,ana[to]PRP,a-[na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-[na],"['complete', 'missing']",0.5,,,P527227,7,3,penalties for litigation: penalty
14319,P527227.7.4,n,03.MEŠ],,,,n,"['0₃', '𒈨𒌍']",0₃𒈨𒌍,[03].[MEŠ],"['missing', 'missing']",1.0,NUMBER,,P527227,7,4,penalties for litigation: penalty
14320,P527227.8.1,ana[to]PRP,[a]-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a]-na,"['missing', 'complete']",0.5,,,P527227,8,1,penalties for litigation: penalty
14321,P527227.8.2,X,EN.MEŠ,,,,X,"['𒂗', '𒈨𒌍']",𒂗𒈨𒌍,EN.MEŠ,"['complete', 'complete']",0.0,,,P527227,8,2,penalties for litigation: penalty
14322,P527227.8.3,X,GUR-[ra],,,,X,"['𒄥', '𒊏']",𒄥𒊏,GUR-[ra],"['complete', 'missing']",0.5,,,P527227,8,3,penalties for litigation: penalty
14323,P527227.9.1,ina[at]PRP,[ina,ina,ina,at,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527227,9,1,penalties for litigation: penalty
14324,P527227.9.2,X,de-ni-šu₂],,,,X,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,[de-ni-šu₂],"['missing', 'missing', 'missing']",1.0,,,P527227,9,2,penalties for litigation: penalty
