Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
1284,P336922.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P336922,2,1,,seal identification
1285,P336922.2.2,%akk-x-neoass:{1}ia-ti-ʾa=,{1}ia-ti-ʾa,"['𒁹', '𒅀', '𒋾', '𒀪']",𒁹𒅀𒋾𒀪,{1}ia-ti-ʾa,"['complete', 'complete', 'complete', 'complete']",0.0,,P336922,2,2,,seal identification
1286,P336922.2.3,%akk-x-neoass:{LU₂}ša₂-UGU-URU=,{lu₂}ša₂-UGU-URU,"['𒇽', '𒃻', '𒌋𒅗', '𒌷']",𒇽𒃻𒌋𒅗𒌷,{LU₂}ša₂-UGU-URU,"['complete', 'complete', 'complete', 'complete']",0.0,,P336922,2,3,,seal identification
1287,P336922.8.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336922,8,1,,witness
1288,P336922.8.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336922,8,2,,witness
1289,P336922.8.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336922,8,3,,witness
1290,P336922.8.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336922,8,4,,witness
1291,P336922.8.5,%akk-x-neoass:{LU₂}NAR₃.GAL=,{⸢lu₂}NAR₃⸣.[GAL],"['𒇽', '𒉪', '𒃲']",𒇽𒉪𒃲,{⸢LU₂⸣}⸢NAR₃⸣.[GAL],"['damaged', 'damaged', 'missing']",0.67,,P336922,8,5,,witness
1292,P336922.9.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336922,9,1,,witness
1293,P336922.9.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336922,9,2,,witness
1294,P336922.9.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336922,9,3,,witness
1295,P336922.9.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336922,9,4,,witness
1296,P336922.9.5,%akk-x-neoass:{LU₂}NAR₃.GAL₂=,{⸢lu₂⸣}NAR₃.GAL₂,"['𒇽', '𒉪', '𒅅']",𒇽𒉪𒅅,{⸢LU₂⸣}NAR₃.GAL₂,"['damaged', 'complete', 'complete']",0.17,,P336922,9,5,,witness
1297,P336922.9.6,%akk-x-neoass:ša₂=,ša₂,['𒃻'],𒃻,ša₂,['complete'],0.0,,P336922,9,6,,witness
1298,P336922.9.7,%akk-x-neoass:{d}30=,{d}30,"['𒀭', '𒌍']",𒀭𒌍,{d}30,"['complete', 'complete']",0.0,,P336922,9,7,,witness
1299,P336922.9.8,%akk-x-neoass:{d}ša₂-maš=,{d}ša₂-maš,"['𒀭', '𒃻', '𒈦']",𒀭𒃻𒈦,{d}ša₂-maš,"['complete', 'complete', 'complete']",0.0,,P336922,9,8,,witness
1300,P336922.10.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336922,10,1,,witness
1301,P336922.10.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336922,10,2,,witness
1302,P336922.10.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336922,10,3,,witness
1303,P336922.10.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336922,10,4,,witness
1304,P336922.10.5,%akk-x-neoass:{LU₂}A.ZU=,{⸢lu₂⸣}A.ZU,"['𒇽', '𒀀', '𒍪']",𒇽𒀀𒍪,{⸢LU₂⸣}A.ZU,"['damaged', 'complete', 'complete']",0.17,,P336922,10,5,,witness
1305,P336922.11.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336922,11,1,,witness
1306,P336922.11.2,%akk-x-neoass:{1}{d}x-x-MEŠ-SU=,{1}{d}x-x]-MEŠ-SU,"['𒁹', '𒀭', 'X', 'X', '𒈨𒌍', '𒋢']",𒁹𒀭XX𒈨𒌍𒋢,{[1]}{[d]}[x-x]-MEŠ-SU,"['missing', 'missing', 'missing', 'missing', 'complete', 'complete']",0.67,,P336922,11,2,,witness
1307,P336922.11.3,%akk-x-neoass:{LU₂}A.BA=,{lu₂}A.BA,"['𒇽', '𒀀', '𒁀']",𒇽𒀀𒁀,{LU₂}A.BA,"['complete', 'complete', 'complete']",0.0,,P336922,11,3,,witness
1308,P336922.12.1,%akk-x-neoass:IGI=,[IGI],['𒅆'],𒅆,[IGI],['missing'],1.0,,P336922,12,1,,witness
1309,P336922.12.2,%akk-x-neoass:{1}aš-šur-de-nu-IGI.LAL=,{1}aš-šur-de-nu-IGI.LAL,"['𒁹', '𒀸', '𒋩', '𒁲', '𒉡', '𒅆', '𒇲']",𒁹𒀸𒋩𒁲𒉡𒅆𒇲,{1}aš-šur-de-nu-IGI.LAL,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336922,12,2,,witness
1310,P336922.13.1,%akk-x-neoass:IGI=,[IGI],['𒅆'],𒅆,[IGI],['missing'],1.0,,P336922,13,1,,witness
1311,P336922.13.2,%akk-x-neoass:{1}{d}IM-PAB-ir=,{1}{d}IM-PAB-ir,"['𒁹', '𒀭', '𒅎', '𒉽', '𒅕']",𒁹𒀭𒅎𒉽𒅕,{1}{d}IM-PAB-ir,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336922,13,2,,witness
1312,P336922.14.1,%akk-x-neoass:{LU₂}še-lap-pa-a.a=,{⸢lu₂⸣}še-lap-pa-a.⸢a⸣,"['𒇽', '𒊺', '𒆗', '𒉺', '𒀀', '𒀀']",𒇽𒊺𒆗𒉺𒀀𒀀,{⸢LU₂⸣}še-lap-pa-a.⸢a⸣,"['damaged', 'complete', 'complete', 'complete', 'complete', 'damaged']",0.17,,P336922,14,1,,witness
1313,P336922.15.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336922,15,1,,witness
1314,P336922.15.2,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336922,15,2,,witness
1315,P336922.15.3,%akk-x-neoass:x=,⸢x,['X'],X,⸢x⸣,['damaged'],0.5,,P336922,15,3,,witness
1316,P336922.15.4,%akk-x-neoass:x=,x,['X'],X,⸢x⸣,['damaged'],0.5,,P336922,15,4,,witness
1317,P336922.15.5,%akk-x-neoass:x=,x,['X'],X,⸢x⸣,['damaged'],0.5,,P336922,15,5,,witness
1318,P336922.15.6,%akk-x-neoass:x=,x,['X'],X,⸢x⸣,['damaged'],0.5,,P336922,15,6,,witness
1319,P336922.15.7,%akk-x-neoass:x=,x⸣,['X'],X,⸢x⸣,['damaged'],0.5,,P336922,15,7,,witness
1320,P336922.17.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336922,17,1,,witness
1321,P336922.17.2,%akk-x-neoass:{1}man-nu-ki-x=,{1}man-[nu-ki-x,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', 'X']",𒁹𒌋𒌋𒉡𒆠X,{1}man-[nu-ki-x],"['complete', 'complete', 'missing', 'missing', 'missing']",0.6,,P336922,17,2,,witness
1322,P336922.17.3,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336922,17,3,,witness
1323,P336922.18.1,%akk-x-neoass:IGI=,⸢IGI⸣,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P336922,18,1,,witness
1324,P336922.18.2,%akk-x-neoass:{1}ba-x=,{1}ba-[x,"['𒁹', '𒁀', 'X']",𒁹𒁀X,{[1]}ba-[x],"['missing', 'complete', 'missing']",0.67,,P336922,18,2,,witness
1325,P336922.18.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336922,18,3,,witness
1326,P336922.18.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336922,18,4,,witness
1327,P336922.19.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336922,19,1,,witness
1328,P336922.19.2,%akk-x-neoass:{1}a-ta-na-ah-x=,{1}a-ta-[na-ah-x,"['𒁹', '𒀀', '𒋫', '𒈾', '𒄴', 'X']",𒁹𒀀𒋫𒈾𒄴X,{1}a-ta-[na-ah-x],"['complete', 'complete', 'complete', 'missing', 'missing', 'missing']",0.5,,P336922,19,2,,witness
1329,P336922.19.3,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336922,19,3,,witness
