Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
0,P337077.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{[na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,P337077,2,1,,seal identification
1,P337077.2.2,%akk-x-neoass:{1}man-nu-ki-x=,{1}man-nu-⸢ki⸣-[x,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', 'X']",𒁹𒌋𒌋𒉡𒆠X,{[1]}man-nu-⸢ki⸣-[x],"['missing', 'complete', 'complete', 'damaged', 'missing']",0.5,,P337077,2,2,,seal identification
2,P337077.2.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337077,2,3,,seal identification
3,P337077.2.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337077,2,4,,seal identification
4,P337077.3.1,%akk-x-neoass:{NA₄}KIŠIB=,{[na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,P337077,3,1,,seal identification
5,P337077.3.2,%akk-x-neoass:{1}ma-a-x+x=,{1}ma-a-x+[x,"['𒁹', '𒈠', '𒀀', 'X', 'X']",𒁹𒈠𒀀XX,{[1]}ma-a-x+[x],"['missing', 'complete', 'complete', 'complete', 'missing']",0.4,,P337077,3,2,,seal identification
6,P337077.3.3,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337077,3,3,,seal identification
7,P337077.4.1,%akk-x-neoass:EN=,[EN],['𒂗'],𒂗,[EN],['missing'],1.0,,P337077,4,1,,seal identification
8,P337077.4.2,%akk-x-neoass:ARAD=,ARAD,['𒀴'],𒀴,ARAD,['complete'],0.0,,P337077,4,2,,seal identification
9,P337077.4.3,%akk-x-neoass:ta-da-ni=,⸢ta⸣-[da-ni],"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,⸢ta⸣-[da-ni],"['damaged', 'missing', 'missing']",0.83,,P337077,4,3,,seal identification
10,P337077.7.1,%akk-x-neoass:{1}mu-ni-piš-DINGIR=,{1}mu-ni-piš-DINGIR,"['𒁹', '𒈬', '𒉌', '𒄫', '𒀭']",𒁹𒈬𒉌𒄫𒀭,{1}mu-ni-piš-DINGIR,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337077,7,1,,object sold
11,P337077.7.2,%akk-x-neoass:ARAD-šu₂=,ARAD-šu₂,"['𒀴', '𒋙']",𒀴𒋙,ARAD-šu₂,"['complete', 'complete']",0.0,,P337077,7,2,,object sold
12,P337077.8.1,%akk-x-neoass:u₂-piš-ma=,u₂-piš-ma,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,P337077,8,1,,initiation of transaction
13,P337077.8.2,%akk-x-neoass:{1}bur-aš-šur=,{1}bur-aš-šur,"['𒁹', '𒁓', '𒀸', '𒋩']",𒁹𒁓𒀸𒋩,{1}bur-aš-šur,"['complete', 'complete', 'complete', 'complete']",0.0,,P337077,8,2,,initiation of transaction
