Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
10561,P337064.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{⸢na₄}KIŠIB⸣,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}⸢KIŠIB⸣,"['damaged', 'damaged']",0.5,,P337064,2,1,,seal identification
10562,P337064.2.2,%akk-x-neoass:{1}{d}AMAR.UTU-x+x=,{1}{[d}AMAR].UTU-x+[x,"['𒁹', '𒀭', '𒀫', '𒌓', 'X', 'X']",𒁹𒀭𒀫𒌓XX,{1}{[d]}[AMAR].UTU-x+[x],"['complete', 'missing', 'missing', 'complete', 'complete', 'missing']",0.5,,P337064,2,2,,seal identification
10563,P337064.2.3,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337064,2,3,,seal identification
10564,P337064.3.1,%akk-x-neoass:EN=,EN,['𒂗'],𒂗,EN,['complete'],0.0,,P337064,3,1,,seal identification
10565,P337064.3.2,%akk-x-neoass:A.ŠA₃.GA=,A.ŠA₃.GA,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,P337064,3,2,,seal identification
10566,P337064.3.3,%akk-x-neoass:SUM-an=,SUM-an,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,P337064,3,3,,seal identification
10567,P337064.5.1,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,E₂,['complete'],0.0,,P337064,5,1,,object sold
10568,P337064.5.2,%akk-x-neoass:10=,10,['𒌋'],𒌋,10,['complete'],0.0,,P337064,5,2,,object sold
10569,P337064.5.3,%akk-x-neoass:ANŠE=,ANŠE,['𒀲'],𒀲,ANŠE,['complete'],0.0,,P337064,5,3,,object sold
10570,P337064.5.4,%akk-x-neoass:A.ŠA₃.GA=,A.ŠA₃.GA,"['𒀀', '𒊮', '𒂵']",𒀀𒊮𒂵,A.ŠA₃.GA,"['complete', 'complete', 'complete']",0.0,,P337064,5,4,,object sold
10571,P337064.5.5,%akk-x-neoass:x+x=,x+[x,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,P337064,5,5,,object sold
10572,P337064.5.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337064,5,6,,object sold
