Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
23767,P335642.2.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335642,2,1,penalties for litigation: penalty
23768,P335642.2.2,MA].NA,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].NA,"['missing', 'complete']",0.5,manê,manû,a unit of weight,,,P335642,2,2,penalties for litigation: penalty
23769,P335642.2.3,KUG.UD,ṣarpu[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpu,ṣarpu,silver,,,P335642,2,3,penalties for litigation: penalty
23770,P335642.2.4,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335642,2,4,penalties for litigation: penalty
23771,P335642.2.5,MA.[NA,manû[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.[NA],"['complete', 'missing']",0.5,manû,manû,a unit of weight,,,P335642,2,5,penalties for litigation: penalty
23772,P335642.2.6,KUG.GI],hurāṣu[gold]N,N,"['𒆬', '𒄀']",𒆬𒄀,[KUG].[GI],"['missing', 'missing']",1.0,hurāṣu,hurāṣu,gold,,,P335642,2,6,penalties for litigation: penalty
23773,P335642.3.1,[a]-na,ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a]-na,"['missing', 'complete']",0.5,ana,ana,to,,,P335642,3,1,penalties for litigation: penalty
23774,P335642.3.2,{d}MAŠ,Inurta[1]DN,DN,"['𒀭', '𒈦']",𒀭𒈦,{d}MAŠ,"['complete', 'complete']",0.0,Inurta,Inurta,1,DN,,P335642,3,2,penalties for litigation: penalty
23775,P335642.3.3,[SUM-an],iddan[pay]V,V,"['𒋧', '𒀭']",𒋧𒀭,[SUM-an],"['missing', 'missing']",1.0,iddan,tadānu,pay,,,P335642,3,3,penalties for litigation: penalty
23776,P335642.4.1,⸢kas⸣-pu,kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,⸢kas⸣-pu,"['damaged', 'complete']",0.25,kaspu,kaspu,money,,,P335642,4,1,penalties for litigation: penalty
23777,P335642.4.2,a-na,ana[to+=tenfold]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,,P335642,4,2,penalties for litigation: penalty
23778,P335642.4.3,10-[MEŠ],ešrāti[tenfold]AV,AV,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10-[MEŠ],"['complete', 'missing']",0.5,ešrāti,ešriātu,tenfold,,,P335642,4,3,penalties for litigation: penalty
23779,P335642.5.1,[a-na],ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,ana,ana,to,,,P335642,5,1,penalties for litigation: penalty
23780,P335642.5.2,⸢EN⸣-MEŠ-[šu₂,bēlēšu[owner]N,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,⸢EN⸣-MEŠ-[šu₂],"['damaged', 'complete', 'missing']",0.5,bēlēšu,bēlu,owner,,,P335642,5,2,penalties for litigation: penalty
23781,P335642.5.3,GUR],+târu[turn//return]V'V$utâr,V,['𒄥'],𒄥,[GUR],['missing'],1.0,utâr,târu,return,,,P335642,5,3,penalties for litigation: penalty
