Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
16582,P527280.5.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527280,5,1,witness
16583,P527280.5.2,x-a[1]PN,{m}x-x-x]-a,x-a,x-a,1,PN,"['𒁹', 'X', 'X', 'X', '𒀀']",𒁹XXX𒀀,{[m]}[x-x-x]-a,"['missing', 'missing', 'missing', 'missing', 'complete']",0.8,PN,,P527280,5,2,witness
16584,P527280.6.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527280,6,1,witness
16585,P527280.6.2,+x-naša[]PN$,{m}x-x-x]-na-ša₂,x-naša,x-naša,1,PN,"['𒁹', 'X', 'X', 'X', '𒈾', '𒃻']",𒁹XXX𒈾𒃻,{[m]}[x-x-x]-na-ša₂,"['missing', 'missing', 'missing', 'missing', 'complete', 'complete']",0.67,PN,,P527280,6,2,witness
16586,P527280.7.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527280,7,1,witness
16587,P527280.7.2,Nabu-mar-šarri-uṣur[1]PN,{m}{d}PA]-DUMU-MAN-PAB,Nabu-mar-šarri-uṣur,Nabu-mar-šarri-uṣur,1,PN,"['𒁹', '𒀭', '𒉺', '𒌉', '𒌋𒌋', '𒉽']",𒁹𒀭𒉺𒌉𒌋𒌋𒉽,{[m]}{[d]}[PA]-DUMU-MAN-PAB,"['missing', 'missing', 'missing', 'complete', 'complete', 'complete']",0.5,PN,,P527280,7,2,witness
16588,P527280.8.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527280,8,1,witness
16589,P527280.8.2,Salmanu-abu-uṣur[1]PN,{m}DI-man]-AD-PAB,Salmanu-abu-uṣur,Salmanu-abu-uṣur,1,PN,"['𒁹', '𒁲', '𒌋𒌋', '𒀜', '𒉽']",𒁹𒁲𒌋𒌋𒀜𒉽,{[m]}[DI-man]-AD-PAB,"['missing', 'missing', 'missing', 'complete', 'complete']",0.6,PN,,P527280,8,2,witness
16590,P527280.10.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527280,10,1,witness
16591,P527280.10.2,Ahu-tabši[1]PN,{m}PAB]-⸢tab⸣-[ši],Ahu-tabši,Ahu-tabši,1,PN,"['𒁹', '𒉽', '𒋰', '𒅆']",𒁹𒉽𒋰𒅆,{[m]}[PAB]-⸢tab⸣-[ši],"['missing', 'missing', 'damaged', 'missing']",0.88,PN,,P527280,10,2,witness
