Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
12531,P527265.2.1,kunuk[seal]N,{[na₄]}⸢KIŠIB⸣,kunuk,kunukku,seal,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}⸢KIŠIB⸣,"['missing', 'damaged']",0.75,,,P527265,2,1,seal identification
12532,P527265.2.2,+Maduku[]PN$Maduki,{m}ma-du-ki,Maduki,Maduku,1,PN,"['𒁹', '𒈠', '𒁺', '𒆠']",𒁹𒈠𒁺𒆠,{m}ma-du-ki,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527265,2,2,seal identification
12533,P527265.4.1,mār[son]N,[A/DUMU,mār,māru,son,N,"['𒀀', '𒌉']",𒀀𒌉,[A]/[DUMU],"['missing', 'missing']",1.0,,,P527265,4,1,seal identification
12534,P527265.4.2,+Haditiʾ[]PN$,{m}ha-di]-ti-iʾ,Haditiʾ,Haditiʾ,1,PN,"['𒁹', '𒄩', '𒁲', '𒋾', '𒀪']",𒁹𒄩𒁲𒋾𒀪,{[m]}[ha-di]-ti-iʾ,"['missing', 'missing', 'missing', 'complete', 'complete']",0.6,PN,,P527265,4,2,seal identification
12535,P527265.5.1,bēl[owner]N,[EN,bēl,bēlu,owner,N,['𒂗'],𒂗,[EN],['missing'],1.0,,,P527265,5,1,seal identification
12536,P527265.5.2,u,x,,,,u,['X'],X,[x],['missing'],1.0,,,P527265,5,2,seal identification
12537,P527265.5.3,X,ta]-da-a-ni,,,,X,"['𒋫', '𒁕', '𒀀', '𒉌']",𒋫𒁕𒀀𒉌,[ta]-da-a-ni,"['missing', 'complete', 'complete', 'complete']",0.25,,,P527265,5,3,seal identification
12538,P527265.9.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527265,9,1,witness
12539,P527265.9.2,+x-ru-x[]PN$,{m}x]-ru-[x-x-x-x],x-ru-x,x-ru-x,1,PN,"['𒁹', 'X', '𒊒', 'X', 'X', 'X', 'X']",𒁹X𒊒XXXX,{[m]}[x]-ru-[x-x-x-x],"['missing', 'missing', 'complete', 'missing', 'missing', 'missing', 'missing']",0.86,PN,,P527265,9,2,witness
12540,P527265.10.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527265,10,1,witness
12541,P527265.10.2,Nabu-x[1]PN,{m}{d}PA-[x-x-x-x],Nabu-x,Nabu-x,1,PN,"['𒁹', '𒀭', '𒉺', 'X', 'X', 'X', 'X']",𒁹𒀭𒉺XXXX,{m}{d}PA-[x-x-x-x],"['complete', 'complete', 'complete', 'missing', 'missing', 'missing', 'missing']",0.57,PN,,P527265,10,2,witness
12542,P527265.11.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527265,11,1,witness
12543,P527265.11.2,+Šarru-x[]PN$,{m}MAN-x-[x-x-x-x],Šarru-x,Šarru-x,1,PN,"['𒁹', '𒌋𒌋', 'X', 'X', 'X', 'X', 'X']",𒁹𒌋𒌋XXXXX,{m}MAN-x-[x-x-x-x],"['complete', 'complete', 'complete', 'missing', 'missing', 'missing', 'missing']",0.57,PN,,P527265,11,2,witness
12544,P527265.12.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527265,12,1,witness
12545,P527265.12.2,+Na-x[]PN$,{m}na-[x-x-x-x-x],Na-x,Na-x,1,PN,"['𒁹', '𒈾', 'X', 'X', 'X', 'X', 'X']",𒁹𒈾XXXXX,{m}na-[x-x-x-x-x],"['complete', 'complete', 'missing', 'missing', 'missing', 'missing', 'missing']",0.71,PN,,P527265,12,2,witness
12546,P527265.13.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,,P527265,13,1,witness
12547,P527265.13.2,+Ahu-x-ahši[]PN$,{m}PAB-[x-x-x-x]-⸢ah⸣-ši,Ahu-x-ahši,Ahu-x-ahši,1,PN,"['𒁹', '𒉽', 'X', 'X', 'X', 'X', '𒄴', '𒅆']",𒁹𒉽XXXX𒄴𒅆,{m}PAB-[x-x-x-x]-⸢ah⸣-ši,"['complete', 'complete', 'missing', 'missing', 'missing', 'missing', 'damaged', 'complete']",0.56,PN,,P527265,13,2,witness
12548,P527265.14.1,Šabaṭu[Shebat]MN,{iti}ZIZ₂,Šabaṭi,Šabaṭu,Shebat,MN,"['𒌗', '𒍩']",𒌗𒍩,{ITI}ZIZ₂,"['complete', 'complete']",0.0,MN,,P527265,14,1,date
12549,P527265.14.2,n,UD-me-14-KAM,,,,n,"['𒌓', '𒈨', '𒌋𒐉', '𒄰']",𒌓𒈨𒌋𒐉𒄰,UD-me-14-KAM,"['complete', 'complete', 'complete', 'complete']",0.0,NUMBER,,P527265,14,2,date
12550,P527265.15.1,limme[eponym (of year)]N,lim-me,limme,līmu,eponym (of year),N,"['𒅆', '𒈨']",𒅆𒈨,lim-me,"['complete', 'complete']",0.0,,,P527265,15,1,date
12551,P527265.15.2,Aššur-naṣir[1]PN,{m}aš-šur-PAB-ir,Aššur-naṣir,Aššur-naṣir,1,PN,"['𒁹', '𒀸', '𒋩', '𒉽', '𒅕']",𒁹𒀸𒋩𒉽𒅕,{m}aš-šur-PAB-ir,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,,P527265,15,2,date
