Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
16468,P336944.19.1,%akk-x-neoass:lu-u=,lu-⸢u,"['𒇻', '𒌋']",𒇻𒌋,lu-⸢u⸣,"['complete', 'damaged']",0.25,,P336944,19,1,,penalties for litigation: contravention
16469,P336944.19.2,%akk-x-neoass:DUMU-šu₂=,DUMU⸣-šu₂,"['𒌉', '𒋙']",𒌉𒋙,⸢DUMU⸣-šu₂,"['damaged', 'complete']",0.25,,P336944,19,2,,penalties for litigation: contravention
16470,P336944.19.3,%akk-x-neoass:lu-u=,lu-u,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P336944,19,3,,penalties for litigation: contravention
16471,P336944.19.4,%akk-x-neoass:DUMU-DUMU-MEŠ-šu₂=,⸢DUMU-DUMU-MEŠ-šu₂⸣,"['𒌉', '𒌉', '𒈨𒌍', '𒋙']",𒌉𒌉𒈨𒌍𒋙,⸢DUMU-DUMU-MEŠ-šu₂⸣,"['damaged', 'damaged', 'damaged', 'damaged']",0.5,,P336944,19,4,,penalties for litigation: contravention
16472,P336944.20.1,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,lu,['complete'],0.0,,P336944,20,1,,penalties for litigation: contravention
16473,P336944.20.2,%akk-x-neoass:PAB-MEŠ-šu₂=,PAB-MEŠ-šu₂,"['𒉽', '𒈨𒌍', '𒋙']",𒉽𒈨𒌍𒋙,PAB-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P336944,20,2,,penalties for litigation: contravention
16474,P336944.20.3,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,lu,['complete'],0.0,,P336944,20,3,,penalties for litigation: contravention
16475,P336944.20.4,%akk-x-neoass:A-PAB-šu₂=,A-PAB-šu₂,"['𒀀', '𒉽', '𒋙']",𒀀𒉽𒋙,A-PAB-šu₂,"['complete', 'complete', 'complete']",0.0,,P336944,20,4,,penalties for litigation: contravention
16476,P336944.21.1,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336944,21,1,,penalties for litigation: contravention
16477,P336944.21.2,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,TA,['complete'],0.0,,P336944,21,2,,penalties for litigation: contravention
16478,P336944.21.3,%akk-x-neoass:{1}{d}UTU-SU=,{1}{d}UTU-SU,"['𒁹', '𒀭', '𒌓', '𒋢']",𒁹𒀭𒌓𒋢,{1}{d}UTU-SU,"['complete', 'complete', 'complete', 'complete']",0.0,,P336944,21,3,,penalties for litigation: contravention
16479,P336944.22.1,%akk-x-neoass:de-nu=,de-nu,"['𒁲', '𒉡']",𒁲𒉡,de-nu,"['complete', 'complete']",0.0,,P336944,22,1,,penalties for litigation: contravention
16480,P336944.22.2,%akk-x-neoass:DUG₄.DUG₄=,DUG₄.DUG₄,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,P336944,22,2,,penalties for litigation: contravention
16481,P336944.22.3,%akk-x-neoass:ub-ta-u-ni=,ub-ta-u-ni,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,ub-ta-u-ni,"['complete', 'complete', 'complete', 'complete']",0.0,,P336944,22,3,,penalties for litigation: contravention
16482,P336944.23.1,%akk-x-neoass:10=,10,['𒌋'],𒌋,10,['complete'],0.0,,P336944,23,1,,penalties for litigation: penalty
16483,P336944.23.2,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P336944,23,2,,penalties for litigation: penalty
16484,P336944.23.3,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P336944,23,3,,penalties for litigation: penalty
16485,P336944.23.4,%akk-x-neoass:02=,02,['0₂'],0₂,02,['complete'],0.0,,P336944,23,4,,penalties for litigation: penalty
16486,P336944.23.5,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P336944,23,5,,penalties for litigation: penalty
16487,P336944.23.6,%akk-x-neoass:KU₃.GI=,⸢KU₃.GI⸣,"['𒆬', '𒄀']",𒆬𒄀,⸢KU₃⸣.⸢GI⸣,"['damaged', 'damaged']",0.5,,P336944,23,6,,penalties for litigation: penalty
16488,P336944.24.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336944,24,1,,penalties for litigation: penalty
16489,P336944.24.2,%akk-x-neoass:bur-ki=,bur-ki,"['𒁓', '𒆠']",𒁓𒆠,bur-ki,"['complete', 'complete']",0.0,,P336944,24,2,,penalties for litigation: penalty
16490,P336944.24.3,%akk-x-neoass:{d}MAŠ=,{d}MAŠ,"['𒀭', '𒈦']",𒀭𒈦,{d}MAŠ,"['complete', 'complete']",0.0,,P336944,24,3,,penalties for litigation: penalty
16491,P336944.24.4,%akk-x-neoass:a-šib=,a-šib,"['𒀀', '𒈨']",𒀀𒈨,a-šib,"['complete', 'complete']",0.0,,P336944,24,4,,penalties for litigation: penalty
16492,P336944.24.5,%akk-x-neoass:{URU}kal-hi=,{uru}⸢kal-hi⸣,"['𒌷', '𒆗', '𒄭']",𒌷𒆗𒄭,{URU}⸢kal-hi⸣,"['complete', 'damaged', 'damaged']",0.33,,P336944,24,5,,penalties for litigation: penalty
16493,P336944.25.1,%akk-x-neoass:i-ša₂-kan=,i-ša₂-⸢kan⸣,"['𒄿', '𒃻', '𒃶']",𒄿𒃻𒃶,i-ša₂-⸢kan⸣,"['complete', 'complete', 'damaged']",0.17,,P336944,25,1,,penalties for litigation: penalty
16494,P336944.25.2,%akk-x-neoass:ṣib-tu₂=,[ṣib]-tu₂,"['𒍦', '𒌓']",𒍦𒌓,[ṣib]-tu₂,"['missing', 'complete']",0.5,,P336944,25,2,,guarantee clauses for slaves
16495,P336944.25.3,%akk-x-neoass:be-en-nu=,be-en-[nu],"['𒁁', '𒂗', '𒉡']",𒁁𒂗𒉡,be-en-[nu],"['complete', 'complete', 'missing']",0.33,,P336944,25,3,,guarantee clauses for slaves
16496,P336944.26.1,%akk-x-neoass:a-na=,a-na,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P336944,26,1,,guarantee clauses for slaves
16497,P336944.26.2,%akk-x-neoass:01-me=,01-⸢me⸣,"['01', '𒈨']",01𒈨,01-⸢me⸣,"['complete', 'damaged']",0.25,,P336944,26,2,,guarantee clauses for slaves
16498,P336944.26.3,%akk-x-neoass:UD-MEŠ=,[UD]-⸢MEŠ⸣,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,[UD]-⸢MEŠ⸣,"['missing', 'damaged']",0.75,,P336944,26,3,,guarantee clauses for slaves
16499,P336944.26.4,%akk-x-neoass:sa-ar-tu=,sa-ar-tu,"['𒊓', '𒅈', '𒌅']",𒊓𒅈𒌅,sa-ar-tu,"['complete', 'complete', 'complete']",0.0,,P336944,26,4,,guarantee clauses for slaves
16500,P336944.27.1,%akk-x-neoass:a-na=,a-na,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P336944,27,1,,guarantee clauses for slaves
16501,P336944.27.2,%akk-x-neoass:kal=,⸢kal⸣,['𒆗'],𒆗,⸢kal⸣,['damaged'],0.5,,P336944,27,2,,guarantee clauses for slaves
16502,P336944.27.3,%akk-x-neoass:MU.AN.NA-MEŠ=,MU.AN.NA-MEŠ,"['𒈬', '𒀭', '𒈾', '𒈨𒌍']",𒈬𒀭𒈾𒈨𒌍,MU.AN.NA-MEŠ,"['complete', 'complete', 'complete', 'complete']",0.0,,P336944,27,3,,guarantee clauses for slaves
16503,P336944.29.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336944,29,1,,witness
16504,P336944.29.2,%akk-x-neoass:{1}PAB-MEŠ-SU=,{1}PAB-⸢MEŠ⸣-SU,"['𒁹', '𒉽', '𒈨𒌍', '𒋢']",𒁹𒉽𒈨𒌍𒋢,{1}PAB-⸢MEŠ⸣-SU,"['complete', 'complete', 'damaged', 'complete']",0.12,,P336944,29,2,,witness
16505,P336944.30.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336944,30,1,,witness
16506,P336944.30.2,%akk-x-neoass:{1}mi-nu-lam-ši=,{1}mi-nu-lam-ši,"['𒁹', '𒈪', '𒉡', '𒇴', '𒅆']",𒁹𒈪𒉡𒇴𒅆,{1}mi-nu-lam-ši,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336944,30,2,,witness
16507,P336944.31.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336944,31,1,,witness
16508,P336944.31.2,%akk-x-neoass:{1}10-PAB-ir=,{1}10-PAB-ir,"['𒁹', '𒌋', '𒉽', '𒅕']",𒁹𒌋𒉽𒅕,{1}10-PAB-ir,"['complete', 'complete', 'complete', 'complete']",0.0,,P336944,31,2,,witness
16509,P336944.32.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336944,32,1,,witness
16510,P336944.32.2,%akk-x-neoass:{1}{d}NU-MAN-iq-bi=,{1}{d}NU-MAN-iq-bi,"['𒁹', '𒀭', '𒉡', '𒌋𒌋', '𒅅', '𒁉']",𒁹𒀭𒉡𒌋𒌋𒅅𒁉,{1}{d}NU-MAN-iq-bi,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336944,32,2,,witness
16511,P336944.33.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336944,33,1,,witness
16512,P336944.33.2,%akk-x-neoass:{1}la-tu₂-ba-ša₂-ana-10=,{1}la-tu₂-ba-ša₂-ana-10,"['𒁹', '𒆷', '𒌓', '𒁀', '𒃻', '𒁹', '𒌋']",𒁹𒆷𒌓𒁀𒃻𒁹𒌋,{1}la-tu₂-ba-ša₂-ana-10,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336944,33,2,,witness
16513,P336944.34.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336944,34,1,,witness
16514,P336944.34.2,%akk-x-neoass:{1}si-in-qi-15=,{1}si-in-qi-15,"['𒁹', '𒋛', '𒅔', '𒆥', '𒌋𒐊']",𒁹𒋛𒅔𒆥𒌋𒐊,{1}si-in-qi-15,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336944,34,2,,witness
16515,P336944.35.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336944,35,1,,witness
16516,P336944.35.2,%akk-x-neoass:{1}mi-nu-ah-ṭi-ana-DINGIR=,{1}mi-nu-ah-ṭi-ana-DINGIR,"['𒁹', '𒈪', '𒉡', '𒄴', '𒁲', '𒁹', '𒀭']",𒁹𒈪𒉡𒄴𒁲𒁹𒀭,{1}mi-nu-ah-ṭi-ana-DINGIR,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336944,35,2,,witness
16517,P336944.36.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336944,36,1,,witness
16518,P336944.36.2,%akk-x-neoass:{1}x-il-an-sa-a=,{1}x]-il-an-⸢sa⸣-a,"['𒁹', 'X', '𒅋', '𒀭', '𒊓', '𒀀']",𒁹X𒅋𒀭𒊓𒀀,{[1]}[x]-il-an-⸢sa⸣-a,"['missing', 'missing', 'complete', 'complete', 'damaged', 'complete']",0.42,,P336944,36,2,,witness
16519,P336944.37.1,%akk-x-neoass:IGI=,⸢IGI⸣,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P336944,37,1,,witness
16520,P336944.37.2,%akk-x-neoass:{1}{d}PA-TI-su=,{1}{d}PA-TI-su,"['𒁹', '𒀭', '𒉺', '𒋾', '𒋢']",𒁹𒀭𒉺𒋾𒋢,{1}{d}PA-TI-su,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336944,37,2,,witness
16521,P336944.38.1,%akk-x-neoass:{ITI}ZIZ₂=,{[iti]}ZIZ₂,"['𒌗', '𒍩']",𒌗𒍩,{[ITI]}ZIZ₂,"['missing', 'complete']",0.5,,P336944,38,1,,date
16522,P336944.38.2,%akk-x-neoass:UD-10-KAM₂=,UD-10-KAM₂,"['𒌓', '𒌋', '𒆚']",𒌓𒌋𒆚,UD-10-KAM₂,"['complete', 'complete', 'complete']",0.0,,P336944,38,2,,date
16523,P336944.39.1,%akk-x-neoass:lim-me=,[lim-me,"['𒅆', '𒈨']",𒅆𒈨,[lim-me],"['missing', 'missing']",1.0,,P336944,39,1,,date
16524,P336944.39.2,%akk-x-neoass:{1}mil-ki-ra-am=,{1}⸢mil-ki⸣-ra-⸢am⸣,"['𒁹', '𒅖', '𒆠', '𒊏', '𒄠']",𒁹𒅖𒆠𒊏𒄠,{[1]}⸢mil-ki⸣-ra-⸢am⸣,"['missing', 'damaged', 'damaged', 'complete', 'damaged']",0.5,,P336944,39,2,,date
