Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
12803,P336954.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{[na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,P336954,2,1,,seal identification
12804,P336954.2.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336954,2,2,,seal identification
12805,P336954.2.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336954,2,3,,seal identification
12806,P336954.2.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336954,2,4,,seal identification
12807,P336954.2.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336954,2,5,,seal identification
12808,P336954.2.6,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336954,2,6,,seal identification
12809,P336954.3.1,%akk-x-neoass:A=,A,['𒀀'],𒀀,A,['complete'],0.0,,P336954,3,1,,seal identification
12810,P336954.3.2,%akk-x-neoass:{1}SU-aš-šur=,{1}SU-aš-šur,"['𒁹', '𒋢', '𒀸', '𒋩']",𒁹𒋢𒀸𒋩,{1}SU-aš-šur,"['complete', 'complete', 'complete', 'complete']",0.0,,P336954,3,2,,seal identification
12811,P336954.3.3,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336954,3,3,,seal identification
12812,P336954.3.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336954,3,4,,seal identification
12813,P336954.3.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336954,3,5,,seal identification
12814,P336954.4.1,%akk-x-neoass:EN=,EN,['𒂗'],𒂗,EN,['complete'],0.0,,P336954,4,1,,seal identification
12815,P336954.4.2,%akk-x-neoass:MI₂=,MI₂,['𒊩'],𒊩,MI₂,['complete'],0.0,,P336954,4,2,,seal identification
12816,P336954.4.3,%akk-x-neoass:ta-da-ni=,ta-[da-ni],"['𒋫', '𒁕', '𒉌']",𒋫𒁕𒉌,ta-[da-ni],"['complete', 'missing', 'missing']",0.67,,P336954,4,3,,seal identification
12817,P336954.8.1,%akk-x-neoass:{MI₂}x=,{[mi₂}x,"['𒊩', 'X']",𒊩X,{[MI₂]}[x],"['missing', 'missing']",1.0,,P336954,8,1,,object sold
12818,P336954.8.2,%akk-x-neoass:x-šir-AD=,x]-šir-AD,"['X', '𒋓', '𒀜']",X𒋓𒀜,[x]-šir-AD,"['missing', 'complete', 'complete']",0.33,,P336954,8,2,,object sold
12819,P336954.8.3,%akk-x-neoass:GEME₂-šu₂=,GEME₂-šu₂,"['𒊩𒆳', '𒋙']",𒊩𒆳𒋙,GEME₂-šu₂,"['complete', 'complete']",0.0,,P336954,8,3,,object sold
12820,P336954.9.1,%akk-x-neoass:u₂-piš-ma=,⸢u₂-piš⸣-ma,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,⸢u₂-piš⸣-ma,"['damaged', 'damaged', 'complete']",0.33,,P336954,9,1,,initiation of transaction
12821,P336954.9.2,%akk-x-neoass:{1}sa-me-du=,{1}sa-me-du,"['𒁹', '𒊓', '𒈨', '𒁺']",𒁹𒊓𒈨𒁺,{1}sa-me-du,"['complete', 'complete', 'complete', 'complete']",0.0,,P336954,9,2,,initiation of transaction
12822,P336954.10.1,%akk-x-neoass:ina=,[ina,['𒀸'],𒀸,[ina],['missing'],1.0,,P336954,10,1,,price
12823,P336954.10.2,%akk-x-neoass:ŠA₃=,ŠA₃],['𒊮'],𒊮,[ŠA₃],['missing'],1.0,,P336954,10,2,,price
12824,P336954.10.3,%akk-x-neoass:40=,40,['𒐏'],𒐏,⸢40⸣,['damaged'],0.5,,P336954,10,3,,price
12825,P336954.10.4,%akk-x-neoass:GIN₂=,GIN₂,['𒂆'],𒂆,GIN₂,['complete'],0.0,,P336954,10,4,,price
12826,P336954.10.5,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,,P336954,10,5,,price
12827,P336954.10.6,%akk-x-neoass:1/2=,1/2,['𒈦'],𒈦,1/2,['complete'],0.0,,P336954,10,6,,price
12828,P336954.10.7,%akk-x-neoass:GIN₂=,GIN₂,['𒂆'],𒂆,GIN₂,['complete'],0.0,,P336954,10,7,,price
