Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
10187,P336977.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P336977,2,1,,seal identification
10188,P336977.2.2,%akk-x-neoass:{1}{d}IM-pi-si-ia₂=,{1}{d}IM-pi-si-ia₂⸣,"['𒁹', '𒀭', '𒅎', '𒉿', '𒋛', '𒐊']",𒁹𒀭𒅎𒉿𒋛𒐊,{⸢1⸣}{⸢d⸣}⸢IM-pi-si-ia₂⸣,"['damaged', 'damaged', 'damaged', 'damaged', 'damaged', 'damaged']",0.5,,P336977,2,2,,seal identification
10189,P336977.3.1,%akk-x-neoass:{LU₂}ka-ṣir=,{lu₂}ka-ṣir,"['𒇽', '𒅗', '𒈲']",𒇽𒅗𒈲,{LU₂}ka-ṣir,"['complete', 'complete', 'complete']",0.0,,P336977,3,1,,seal identification
10190,P336977.3.2,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336977,3,2,,seal identification
10191,P336977.3.3,%akk-x-neoass:E₂.GAL=,E₂.GAL,"['𒂍', '𒃲']",𒂍𒃲,E₂.GAL,"['complete', 'complete']",0.0,,P336977,3,3,,seal identification
10192,P336977.3.4,%akk-x-neoass:MAN=,MAN,['𒌋𒌋'],𒌋𒌋,MAN,['complete'],0.0,,P336977,3,4,,seal identification
10193,P336977.4.1,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,TA,['complete'],0.0,,P336977,4,1,,seal identification
10194,P336977.4.2,%akk-x-neoass:{URU}da-ri-a=,{uru}⸢da-ri⸣-a,"['𒌷', '𒁕', '𒊑', '𒀀']",𒌷𒁕𒊑𒀀,{URU}⸢da-ri⸣-a,"['complete', 'damaged', 'damaged', 'complete']",0.25,,P336977,4,2,,seal identification
10195,P336977.5.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P336977,5,1,,seal identification
10196,P336977.5.2,%akk-x-neoass:{1}{d}IM-la-u₂-ki-id=,{1}{⸢d⸣}[IM-la-u₂-ki]-⸢id⸣,"['𒁹', '𒀭', '𒅎', '𒆷', '𒌑', '𒆠', '𒀉']",𒁹𒀭𒅎𒆷𒌑𒆠𒀉,{1}{⸢d⸣}[IM-la-u₂-ki]-⸢id⸣,"['complete', 'damaged', 'missing', 'missing', 'missing', 'missing', 'damaged']",0.71,,P336977,5,2,,seal identification
10197,P336977.5.3,%akk-x-neoass:A-šu₂=,A-šu₂,"['𒀀', '𒋙']",𒀀𒋙,A-šu₂,"['complete', 'complete']",0.0,,P336977,5,3,,seal identification
10198,P336977.6.1,%akk-x-neoass:EN=,EN,['𒂗'],𒂗,EN,['complete'],0.0,,P336977,6,1,,seal identification
10199,P336977.6.2,%akk-x-neoass:GEME₂=,⸢GEME₂,['𒊩𒆳'],𒊩𒆳,⸢GEME₂⸣,['damaged'],0.5,,P336977,6,2,,seal identification
10200,P336977.6.3,%akk-x-neoass:SUM-nu=,SUM⸣-nu,"['𒋧', '𒉡']",𒋧𒉡,⸢SUM⸣-nu,"['damaged', 'complete']",0.25,,P336977,6,3,,seal identification
10201,P336977.8.1,%akk-x-neoass:{MI₂}{1}{d}rem₂-tu-BAD₃=,{mi₂}{1}{d}rem₂-tu-BAD₃,"['𒊩', '𒁹', '𒀭', '𒀖', '𒌅', '𒂦']",𒊩𒁹𒀭𒀖𒌅𒂦,{MI₂}{1}{d}rem₂-tu-BAD₃,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336977,8,1,,object sold
10202,P336977.8.2,%akk-x-neoass:GEME₂-šu₂-nu=,GEME₂-šu₂-nu,"['𒊩𒆳', '𒋙', '𒉡']",𒊩𒆳𒋙𒉡,GEME₂-šu₂-nu,"['complete', 'complete', 'complete']",0.0,,P336977,8,2,,object sold
10203,P336977.9.1,%akk-x-neoass:ša₂=,ša₂,['𒃻'],𒃻,ša₂,['complete'],0.0,,P336977,9,1,,object sold
10204,P336977.9.2,%akk-x-neoass:{1}{d}IM-pi-si-ia₂=,{1}{d}IM-pi-si-ia₂,"['𒁹', '𒀭', '𒅎', '𒉿', '𒋛', '𒐊']",𒁹𒀭𒅎𒉿𒋛𒐊,{1}{d}IM-pi-si-ia₂,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336977,9,2,,object sold
10205,P336977.9.3,%akk-x-neoass:ša₂=,ša₂,['𒃻'],𒃻,ša₂,['complete'],0.0,,P336977,9,3,,object sold
10206,P336977.9.4,%akk-x-neoass:{1}{d}IM-la-u₂-ki-id=,{1}{d}IM-la-u₂-ki-id,"['𒁹', '𒀭', '𒅎', '𒆷', '𒌑', '𒆠', '𒀉']",𒁹𒀭𒅎𒆷𒌑𒆠𒀉,{1}{d}IM-la-u₂-ki-id,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336977,9,4,,object sold
10207,P336977.10.1,%akk-x-neoass:u₂-piš-ma=,u₂-piš-ma,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-piš-ma,"['complete', 'complete', 'complete']",0.0,,P336977,10,1,,initiation of transaction
10208,P336977.10.2,%akk-x-neoass:{1}ki-ṣir-aš-šur=,{1}ki-ṣir-aš-šur,"['𒁹', '𒆠', '𒈲', '𒀸', '𒋩']",𒁹𒆠𒈲𒀸𒋩,{1}ki-ṣir-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336977,10,2,,initiation of transaction
10209,P336977.11.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336977,11,1,,price
10210,P336977.11.2,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,,P336977,11,2,,price
10211,P336977.11.3,%akk-x-neoass:MA.NA=,⸢MA.NA⸣,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.⸢NA⸣,"['damaged', 'damaged']",0.5,,P336977,11,3,,price
10212,P336977.11.4,%akk-x-neoass:04=,04,['0₄'],0₄,04,['complete'],0.0,,P336977,11,4,,price
10213,P336977.11.5,%akk-x-neoass:GIN₂-MEŠ=,GIN₂-MEŠ,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,GIN₂-MEŠ,"['complete', 'complete']",0.0,,P336977,11,5,,price
