Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
12515,P336823.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{[na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,P336823,2,1,,seal identification
12516,P336823.2.2,%akk-x-neoass:{1}10-SU=,{1}10-SU,"['𒁹', '𒌋', '𒋢']",𒁹𒌋𒋢,{[1]}10-SU,"['missing', 'complete', 'complete']",0.33,,P336823,2,2,,seal identification
12517,P336823.2.3,%akk-x-neoass:x+x=,x+[x,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,P336823,2,3,,seal identification
12518,P336823.2.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336823,2,4,,seal identification
12519,P336823.2.5,%akk-x-neoass:x+x=,x]+x,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,P336823,2,5,,seal identification
12520,P336823.2.6,%akk-x-neoass:ŠID=,ŠID,['𒋃'],𒋃,ŠID,['complete'],0.0,,P336823,2,6,,seal identification
12521,P336823.2.7,%akk-x-neoass:ra=,ra,['𒊏'],𒊏,ra,['complete'],0.0,,P336823,2,7,,seal identification
12522,P336823.2.8,%akk-x-neoass:a=,a,['𒀀'],𒀀,a,['complete'],0.0,,P336823,2,8,,seal identification
12523,P336823.3.1,%akk-x-neoass:x+x=,[x]+x,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,P336823,3,1,,object sold
12524,P336823.3.2,%akk-x-neoass:kaq-ri=,kaq-ri,"['𒆕', '𒊑']",𒆕𒊑,kaq-ri,"['complete', 'complete']",0.0,,P336823,3,2,,object sold
12525,P336823.3.3,%akk-x-neoass:pu-ṣe-e=,pu-ṣe-e,"['𒁍', '𒍢', '𒂊']",𒁍𒍢𒂊,pu-ṣe-e,"['complete', 'complete', 'complete']",0.0,,P336823,3,3,,object sold
12526,P336823.3.4,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,TA,['complete'],0.0,,P336823,3,4,,object sold
12527,P336823.3.5,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336823,3,5,,object sold
12528,P336823.3.6,%akk-x-neoass:{1}x=,{1}[x,"['𒁹', 'X']",𒁹X,{1}[x],"['complete', 'missing']",0.5,,P336823,3,6,,object sold
12529,P336823.3.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336823,3,7,,object sold
12530,P336823.3.8,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336823,3,8,,object sold
12531,P336823.4.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336823,4,1,,object sold
12532,P336823.4.2,%akk-x-neoass:ina=,ina],['𒀸'],𒀸,[ina],['missing'],1.0,,P336823,4,2,,object sold
12533,P336823.4.3,%akk-x-neoass:KUŠ₃=,KUŠ₃,['𒌑'],𒌑,KUŠ₃,['complete'],0.0,,P336823,4,3,,object sold
12534,P336823.4.4,%akk-x-neoass:GID₂.DA=,GID₂.DA,"['𒁍', '𒁕']",𒁍𒁕,GID₂.DA,"['complete', 'complete']",0.0,,P336823,4,4,,object sold
12535,P336823.4.5,%akk-x-neoass:26=,26,['𒌋𒌋𒐋'],𒌋𒌋𒐋,⸢26⸣,['damaged'],0.5,,P336823,4,5,,object sold
12536,P336823.4.6,%akk-x-neoass:ina=,[ina,['𒀸'],𒀸,[ina],['missing'],1.0,,P336823,4,6,,object sold
12537,P336823.4.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336823,4,7,,object sold
12538,P336823.4.8,%akk-x-neoass:KUŠ₃=,KUŠ₃,['𒌑'],𒌑,[KUŠ₃],['missing'],1.0,,P336823,4,8,,object sold
12539,P336823.4.9,%akk-x-neoass:DAGAL=,DAGAL],['𒂼'],𒂼,[DAGAL],['missing'],1.0,,P336823,4,9,,object sold
