Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
5773,P335417.2.1,lu-[u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-[u],"['complete', 'missing']",0.5,lū,lū,may,,,P335417,2,1,penalties for litigation: contravention
5774,P335417.2.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335417,2,2,penalties for litigation: contravention
5775,P335417.2.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335417,2,3,penalties for litigation: contravention
5776,P335417.2.4,x]-ni,u,u,"['x', '𒉌']",x𒉌,[x]-ni,"['missing', 'complete']",0.5,,,,,,P335417,2,4,penalties for litigation: contravention
5777,P335417.2.5,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335417,2,5,penalties for litigation: contravention
5778,P335417.2.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335417,2,6,penalties for litigation: contravention
5779,P335417.2.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335417,2,7,penalties for litigation: contravention
5780,P335417.3.1,lu-u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,may,,,P335417,3,1,penalties for litigation: contravention
5781,P335417.3.2,{1}[x,u,u,"['𒁹', 'x']",𒁹x,{1}[x],"['complete', 'missing']",0.5,,,,,,P335417,3,2,penalties for litigation: contravention
5782,P335417.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335417,3,3,penalties for litigation: contravention
5783,P335417.3.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335417,3,4,penalties for litigation: contravention
5784,P335417.3.5,DUMU-šu₂,māršu[son]N,N,"['𒌉', '𒋙']",𒌉𒋙,DUMU-šu₂,"['complete', 'complete']",0.0,māršu,māru,son,,,P335417,3,5,penalties for litigation: contravention
5785,P335417.3.6,PAB-⸢MEŠ-šu₂⸣,ahhēšu[brother]N,N,"['𒉽', '𒈨𒌍', '𒋙']",𒉽𒈨𒌍𒋙,PAB-⸢MEŠ-šu₂⸣,"['complete', 'damaged', 'damaged']",0.33,ahhēšu,ahu,brother,,,P335417,3,6,penalties for litigation: contravention
5786,P335417.4.1,lu-u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,may,,,P335417,4,1,penalties for litigation: contravention
5787,P335417.4.2,mam₂-[ma]-⸢nu⸣-šu₂,+mammanu-[whosoever//relative]XP'N$mammannūšu,XP,"['𒊩', '𒈠', '𒉡', '𒋙']",𒊩𒈠𒉡𒋙,mam₂-[ma]-⸢nu⸣-šu₂,"['complete', 'missing', 'damaged', 'complete']",0.38,mammannūšu,mammanu-,relative,,,P335417,4,2,penalties for litigation: contravention
5788,P335417.4.3,lu-u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,may,,,P335417,4,3,penalties for litigation: contravention
5789,P335417.4.4,ša₂-kan-šu,šaknu[appointee//prefect]N$šakanšu,N,"['𒃻', '𒃶', '𒋗']",𒃻𒃶𒋗,ša₂-kan-šu,"['complete', 'complete', 'complete']",0.0,šakanšu,šaknu,prefect,,,P335417,4,4,penalties for litigation: contravention
5790,P335417.5.1,de-ni,dēni[lawsuit]N,N,"['𒁲', '𒉌']",𒁲𒉌,de-ni,"['complete', 'complete']",0.0,dēni,dīnu,lawsuit,,,P335417,5,1,penalties for litigation: contravention
5791,P335417.5.2,TA@v,issi[with]PRP,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issi,išti,with,,,P335417,5,2,penalties for litigation: contravention
5792,P335417.5.3,{1}30—MAŠ,Sin-ašared[1]PN$,PN,"['𒁹', '𒌍', '𒈦']",𒁹𒌍𒈦,{1}30-MAŠ,"['complete', 'complete', 'complete']",0.0,Sin-ašared,Sin-ašared,1,PN,,P335417,5,3,penalties for litigation: contravention
5793,P335417.6.1,TA@v,issi[with]PRP,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issi,išti,with,,,P335417,6,1,penalties for litigation: contravention
5794,P335417.6.2,DUMU-MEŠ-šu₂,marʾēšu[son]N,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,DUMU-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,marʾēšu,māru,son,,,P335417,6,2,penalties for litigation: contravention
5795,P335417.6.3,ub-ta-u-ni,ubtaʾʾūni[seek]V,V,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,ub-ta-u-ni,"['complete', 'complete', 'complete', 'complete']",0.0,ubtaʾʾūni,buʾʾû,seek,,,P335417,6,3,penalties for litigation: contravention
