Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
1037,P336930.7.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336930,7,5,,penalties for litigation: contravention
1038,P336930.7.6,%akk-x-neoass:lu=,⸢lu⸣,['𒇻'],𒇻,⸢lu⸣,['damaged'],0.5,,P336930,7,6,,penalties for litigation: contravention
1039,P336930.7.7,%akk-x-neoass:ŠEŠ-MEŠ-šu₂=,ŠEŠ-MEŠ-šu₂,"['𒋀', '𒈨𒌍', '𒋙']",𒋀𒈨𒌍𒋙,ŠEŠ-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,P336930,7,7,,penalties for litigation: contravention
1040,P336930.9.1,%akk-x-neoass:kas-pu=,[kas-pu,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,P336930,9,1,,penalties for litigation: penalty
1041,P336930.9.2,%akk-x-neoass:a-na=,a-na,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,P336930,9,2,,penalties for litigation: penalty
1042,P336930.9.3,%akk-x-neoass:10-MEŠ-te=,10-MEŠ-te],"['𒌋', '𒈨𒌍', '𒋼']",𒌋𒈨𒌍𒋼,[10-MEŠ-te],"['missing', 'missing', 'missing']",1.0,,P336930,9,3,,penalties for litigation: penalty
1043,P336930.10.1,%akk-x-neoass:a-na=,[a-na,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,P336930,10,1,,penalties for litigation: penalty
1044,P336930.10.2,%akk-x-neoass:EN-MEŠ-šu₂=,EN-MEŠ-šu₂,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,[EN-MEŠ-šu₂],"['missing', 'missing', 'missing']",1.0,,P336930,10,2,,penalties for litigation: penalty
1045,P336930.10.3,%akk-x-neoass:u₂-ta-ra=,u₂]-ta-ra,"['𒌑', '𒋫', '𒊏']",𒌑𒋫𒊏,[u₂]-ta-ra,"['missing', 'complete', 'complete']",0.33,,P336930,10,3,,penalties for litigation: penalty
1046,P336930.11.1,%akk-x-neoass:ina=,[ina,['𒀸'],𒀸,[ina],['missing'],1.0,,P336930,11,1,,penalties for litigation: penalty
1047,P336930.11.2,%akk-x-neoass:de-ni-šu₂=,de-ni-šu₂,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,[de-ni-šu₂],"['missing', 'missing', 'missing']",1.0,,P336930,11,2,,penalties for litigation: penalty
1048,P336930.11.3,%akk-x-neoass:DUG₄.DUG₄-ma=,DUG₄].⸢DUG₄⸣-ma,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,[DUG₄].⸢DUG₄⸣-ma,"['missing', 'damaged', 'complete']",0.5,,P336930,11,3,,penalties for litigation: penalty
1049,P336930.12.1,%akk-x-neoass:la=,[la,['𒆷'],𒆷,[la],['missing'],1.0,,P336930,12,1,,penalties for litigation: penalty
1050,P336930.12.2,%akk-x-neoass:i-laq-qi=,i]-⸢laq⸣-qi,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,[i]-⸢laq⸣-qi,"['missing', 'damaged', 'complete']",0.5,,P336930,12,2,,penalties for litigation: penalty
1051,P336930.14.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336930,14,1,,witness
1052,P336930.14.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336930,14,2,,witness
1053,P336930.14.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336930,14,3,,witness
1054,P336930.14.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336930,14,4,,witness
1055,P336930.14.5,%akk-x-neoass:x+x-a=,x]+x-a,"['X', 'X', '𒀀']",XX𒀀,[x]+x-a,"['missing', 'complete', 'complete']",0.33,,P336930,14,5,,witness
1056,P336930.15.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P336930,15,1,,witness
1057,P336930.15.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336930,15,2,,witness
1058,P336930.15.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336930,15,3,,witness
1059,P336930.15.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336930,15,4,,witness
1060,P336930.15.5,%akk-x-neoass:x+x-MEŠ=,x]+x-MEŠ,"['X', 'X', '𒈨𒌍']",XX𒈨𒌍,[x]+x-MEŠ,"['missing', 'complete', 'complete']",0.33,,P336930,15,5,,witness
