Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
7163,P224518.4.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,4,1,none
7164,P224518.4.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,4,2,none
7165,P224518.4.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,4,3,none
7166,P224518.4.4,u,x]+x-⸢MEŠ⸣,,u,"['X', 'X', '𒈨𒌍']",XX𒈨𒌍,[x]+x-⸢MEŠ⸣,"['missing', 'complete', 'damaged']",0.5,,,,P224518,4,4,none
7167,P224518.4.5,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,4,5,none
7168,P224518.4.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,4,6,none
7169,P224518.4.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,4,7,none
7170,P224518.4.8,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224518,4,8,none
7171,P224518.5.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,5,1,none
7172,P224518.5.2,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224518,5,2,none
7173,P224518.5.3,issu[from]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issu,ištu,from,P224518,5,3,none
7174,P224518.5.4,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,5,4,none
7175,P224518.5.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,5,5,none
7176,P224518.5.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,5,6,none
7177,P224518.5.7,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,5,7,none
7178,P224518.5.8,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,5,8,none
7179,P224518.5.9,u,x]+x,,u,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,,,P224518,5,9,none
7180,P224518.6.1,lū[may]MOD,[lu-u₂],,MOD,"['𒇻', '𒌑']",𒇻𒌑,[lu-u₂],"['missing', 'missing']",1.0,lū,lū,may,P224518,6,1,penalties for litigation: contravention
7181,P224518.6.2,u,{1}li-x+[x,,u,"['𒁹', '𒇷', 'X', 'X']",𒁹𒇷XX,{1}li-x+[x],"['complete', 'complete', 'complete', 'missing']",0.25,,,,P224518,6,2,penalties for litigation: contravention
7182,P224518.6.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,6,3,penalties for litigation: contravention
7183,P224518.6.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,6,4,penalties for litigation: contravention
7184,P224518.6.5,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224518,6,5,penalties for litigation: contravention
7185,P224518.6.6,u,ta,,u,['𒋫'],𒋫,ta,['complete'],0.0,,,,P224518,6,6,penalties for litigation: contravention
7186,P224518.6.7,u,⸢x⸣,,u,['X'],X,⸢x⸣,['damaged'],0.5,,,,P224518,6,7,penalties for litigation: contravention
7187,P224518.6.8,u,x+[x,,u,"['X', 'X']",XX,x+[x],"['complete', 'missing']",0.5,,,,P224518,6,8,penalties for litigation: contravention
7188,P224518.6.9,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224518,6,9,penalties for litigation: contravention
7189,P224518.7.1,lū[or]CNJ,[lu]-u₂,,CNJ,"['𒇻', '𒌑']",𒇻𒌑,[lu]-u₂,"['missing', 'complete']",0.5,lū,lū,or,P224518,7,1,penalties for litigation: contravention
7190,P224518.7.2,u,{1}{d}x+[x,,u,"['𒁹', '𒀭', 'X', 'X']",𒁹𒀭XX,{1}{d}x+[x],"['complete', 'complete', 'complete', 'missing']",0.25,,,,P224518,7,2,penalties for litigation: contravention
7191,P224518.7.3,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,7,3,penalties for litigation: contravention
7192,P224518.7.4,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,7,4,penalties for litigation: contravention
7193,P224518.7.5,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224518,7,5,penalties for litigation: contravention
7194,P224518.7.6,u,bi,,u,['𒁉'],𒁉,bi,['complete'],0.0,,,,P224518,7,6,penalties for litigation: contravention
7195,P224518.8.1,lū[or]CNJ,[lu-u₂],,CNJ,"['𒇻', '𒌑']",𒇻𒌑,[lu-u₂],"['missing', 'missing']",1.0,lū,lū,or,P224518,8,1,penalties for litigation: contravention
7196,P224518.8.2,ṣābāni[men]N,⸢ERIM⸣-MEŠ,,N,"['𒂟', '𒈨𒌍']",𒂟𒈨𒌍,⸢ERIM⸣-MEŠ,"['damaged', 'complete']",0.25,ṣābāni,ṣābu,men,P224518,8,2,penalties for litigation: contravention
7197,P224518.8.3,bēl[lord]N&ilkišunu[state service]N,EN-⸢il⸣-[ki-šu₂]-nu,,N,"['𒂗', '𒅋', '𒆠', '𒋙', '𒉡']",𒂗𒅋𒆠𒋙𒉡,EN-⸢il⸣-[ki-šu₂]-nu,"['complete', 'damaged', 'missing', 'missing', 'complete']",0.5,bēl,bēlu,lord,P224518,8,3,penalties for litigation: contravention
7199,P224518.9.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,9,1,penalties for litigation: contravention
7200,P224518.9.2,u,x]-⸢mu⸣-šu₂-nu,,u,"['X', '𒈬', '𒋙', '𒉡']",X𒈬𒋙𒉡,[x]-⸢mu⸣-šu₂-nu,"['missing', 'damaged', 'complete', 'complete']",0.38,,,,P224518,9,2,penalties for litigation: contravention
7201,P224518.9.3,ṣābāni[troops]N,ERIM,,N,['𒂟'],𒂟,ERIM,['complete'],0.0,ṣābāni,ṣābu,troops,P224518,9,3,penalties for litigation: contravention
7202,P224518.9.4,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,9,4,penalties for litigation: contravention
7203,P224518.9.5,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,9,5,penalties for litigation: contravention
7204,P224518.9.6,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224518,9,6,penalties for litigation: contravention
7205,P224518.9.7,u,a,,u,['𒀀'],𒀀,a,['complete'],0.0,,,,P224518,9,7,penalties for litigation: contravention
7206,P224518.10.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,10,1,penalties for litigation: contravention
7207,P224518.10.2,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,10,2,penalties for litigation: contravention
7208,P224518.10.3,u,x]+x-MEŠ-šu₂-nu,,u,"['X', 'X', '𒈨𒌍', '𒋙', '𒉡']",XX𒈨𒌍𒋙𒉡,[x]+x-MEŠ-šu₂-nu,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,,,,P224518,10,3,penalties for litigation: contravention
7209,P224518.10.4,issi[with]PRP,TA,,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issi,išti,with,P224518,10,4,penalties for litigation: contravention
7210,P224518.10.5,u,{1}ma-[x,,u,"['𒁹', '𒈠', 'X']",𒁹𒈠X,{1}ma-[x],"['complete', 'complete', 'missing']",0.33,,,,P224518,10,5,penalties for litigation: contravention
7211,P224518.10.6,u,x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,10,6,penalties for litigation: contravention
7212,P224518.10.7,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224518,10,7,penalties for litigation: contravention
7213,P224518.11.1,dēnu[lawsuit]N,[de-nu],,N,"['𒁲', '𒉡']",𒁲𒉡,[de-nu],"['missing', 'missing']",1.0,dēnu,dīnu,lawsuit,P224518,11,1,penalties for litigation: contravention
7214,P224518.11.2,dabābu[litigation]'N,⸢da⸣-ba-bu,,V,"['𒁕', '𒁀', '𒁍']",𒁕𒁀𒁍,⸢da⸣-ba-bu,"['damaged', 'complete', 'complete']",0.17,dabābu,dabābu,litigation,P224518,11,2,penalties for litigation: contravention
7215,P224518.11.3,ubtaʾʾūni[seek]V,⸢ub⸣-ta-⸢ʾu⸣-u₂-⸢ni⸣,,V,"['𒌒', '𒋫', '𒀪', '𒌑', '𒉌']",𒌒𒋫𒀪𒌑𒉌,⸢ub⸣-ta-⸢ʾu⸣-u₂-⸢ni⸣,"['damaged', 'complete', 'damaged', 'complete', 'damaged']",0.3,ubtaʾʾūni,buʾʾû,seek,P224518,11,3,penalties for litigation: contravention
7216,P224518.12.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,12,1,penalties for litigation: penalty
7217,P224518.12.2,manā[a unit of weight]N,MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,manā,manû,a unit of weight,P224518,12,2,penalties for litigation: penalty
7218,P224518.12.3,hurāṣi[gold]N,KUG].GI,,N,"['𒆬', '𒄀']",𒆬𒄀,[KUG].GI,"['missing', 'complete']",0.5,hurāṣi,hurāṣu,gold,P224518,12,3,penalties for litigation: penalty
7219,P224518.12.4,n,03,NUMBER,n,['0₃'],0₃,03,['complete'],0.0,,,,P224518,12,4,penalties for litigation: penalty
7220,P224518.12.5,manā[a unit of weight]N,MA.NA,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manā,manû,a unit of weight,P224518,12,5,penalties for litigation: penalty
7221,P224518.12.6,ṣarpī[silver]N,KUG.UD-MEŠ,,N,"['𒆬', '𒌓', '𒈨𒌍']",𒆬𒌓𒈨𒌍,KUG.UD-MEŠ,"['complete', 'complete', 'complete']",0.0,ṣarpī,ṣarpu,silver,P224518,12,6,penalties for litigation: penalty
7222,P224518.13.1,ina[in]PRP,[ina,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,P224518,13,1,penalties for litigation: penalty
7223,P224518.13.2,burki[lap]N,bur]-ki,,N,"['𒁓', '𒆠']",𒁓𒆠,[bur]-ki,"['missing', 'complete']",0.5,burki,burku,lap,P224518,13,2,penalties for litigation: penalty
7224,P224518.13.3,Inurta[1]DN,{d}MAŠ,DN,DN,"['𒀭', '𒈦']",𒀭𒈦,{d}MAŠ,"['complete', 'complete']",0.0,Inurta,Ninurta,1,P224518,13,3,penalties for litigation: penalty
7225,P224518.13.4,išakkan[place]V,GAR-an,,V,"['𒃻', '𒀭']",𒃻𒀭,GAR-an,"['complete', 'complete']",0.0,išakkan,šakānu,place,P224518,13,4,penalties for litigation: penalty
7226,P224518.14.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,14,1,penalties for litigation: penalty
7227,P224518.14.2,sissê[horse]N,{anše}KUR].⸢RA⸣-MEŠ,,N,"['𒀲', '𒆳', '𒊏', '𒈨𒌍']",𒀲𒆳𒊏𒈨𒌍,{[ANŠE]}[KUR].⸢RA⸣-MEŠ,"['missing', 'missing', 'damaged', 'complete']",0.62,sissê,sisû,horse,P224518,14,2,penalties for litigation: penalty
7228,P224518.14.3,paṣūti[white]AJ,BABBAR-MEŠ,,AJ,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,BABBAR-MEŠ,"['complete', 'complete']",0.0,paṣūti,peṣû,white,P224518,14,3,penalties for litigation: penalty
7229,P224518.14.4,ana[to]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,P224518,14,4,penalties for litigation: penalty
7230,P224518.14.5,Aššur[1]DN,aš-šur,DN,DN,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,Aššur,Aššur,1,P224518,14,5,penalties for litigation: penalty
7231,P224518.14.6,iddan[give]V,SUM-an,,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,iddan,tadānu,give,P224518,14,6,penalties for litigation: penalty
7232,P224518.15.1,u,[x,,u,['X'],X,[x],['missing'],1.0,,,,P224518,15,1,penalties for litigation: penalty
7233,P224518.15.2,u,x],,u,['X'],X,[x],['missing'],1.0,,,,P224518,15,2,penalties for litigation: penalty
7234,P224518.15.3,annikī[tin]N,⸢AN⸣.NA-MEŠ,,N,"['𒀭', '𒈾', '𒈨𒌍']",𒀭𒈾𒈨𒌍,⸢AN⸣.NA-MEŠ,"['damaged', 'complete', 'complete']",0.17,annikī,annaku,tin,P224518,15,3,penalties for litigation: penalty
7235,P224518.15.4,ana[to]PRP,a-na,,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,P224518,15,4,penalties for litigation: penalty
7236,P224518.15.5,pāhat[governor]N,{lu₂}EN.⸢NAM⸣,,N,"['𒇽', '𒂗', '𒉆']",𒇽𒂗𒉆,{LU₂}EN.⸢NAM⸣,"['complete', 'complete', 'damaged']",0.17,pāhat,pīhātu,governor,P224518,15,5,penalties for litigation: penalty
7237,P224518.15.6,ālīšu[town]N,[URU]-šu₂,,N,"['𒌷', '𒋙']",𒌷𒋙,[URU]-šu₂,"['missing', 'complete']",0.5,ālīšu,ālu,town,P224518,15,6,penalties for litigation: penalty
7238,P224518.16.1,iddan[give]V,[(SUM-an),,V,"['𒋧', '𒀭']",𒋧𒀭,[SUM-an],"['missing', 'missing']",1.0,iddan,tadānu,give,P224518,16,1,penalties for litigation: penalty
