Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
7004,P336945.6.1,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336945,6,1,,object sold
7005,P336945.6.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336945,6,2,,object sold
7006,P336945.6.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336945,6,3,,object sold
7007,P336945.6.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336945,6,4,,object sold
7008,P336945.6.5,%akk-x-neoass:{1}mar-duk=,{1}mar-duk,"['𒁹', '𒈥', '𒂁']",𒁹𒈥𒂁,{[1]}mar-duk,"['missing', 'complete', 'complete']",0.33,,P336945,6,5,,object sold
7009,P336945.6.6,%akk-x-neoass:DUMU-šu₂=,DUMU-šu₂,"['𒌉', '𒋙']",𒌉𒋙,DUMU-šu₂,"['complete', 'complete']",0.0,,P336945,6,6,,object sold
7010,P336945.7.1,%akk-x-neoass:{MI₂}x=,{[mi₂}x,"['𒊩', 'X']",𒊩X,{[MI₂]}[x],"['missing', 'missing']",1.0,,P336945,7,1,,object sold
7011,P336945.7.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336945,7,2,,object sold
7012,P336945.7.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336945,7,3,,object sold
7013,P336945.7.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336945,7,4,,object sold
7014,P336945.7.5,%akk-x-neoass:MI₂-su=,MI₂-su],"['𒊩', '𒋢']",𒊩𒋢,[MI₂-su],"['missing', 'missing']",1.0,,P336945,7,5,,object sold
7015,P336945.7.6,%akk-x-neoass:DUMU.MI₂-su=,DUMU.MI₂-su,"['𒌉', '𒊩', '𒋢']",𒌉𒊩𒋢,DUMU.MI₂-su,"['complete', 'complete', 'complete']",0.0,,P336945,7,6,,object sold
7016,P336945.8.1,%akk-x-neoass:PAB=,[PAB,['𒉽'],𒉽,[PAB],['missing'],1.0,,P336945,8,1,,object sold
7017,P336945.8.2,%akk-x-neoass:04=,04,['0₄'],0₄,[04],['missing'],1.0,,P336945,8,2,,object sold
7018,P336945.8.3,%akk-x-neoass:ZI-MEŠ=,ZI-MEŠ,"['𒍣', '𒈨𒌍']",𒍣𒈨𒌍,[ZI-MEŠ],"['missing', 'missing']",1.0,,P336945,8,3,,object sold
7019,P336945.8.4,%akk-x-neoass:u₂-piš-ma=,u₂-piš-ma],"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,,P336945,8,4,,initiation of transaction
7020,P336945.8.5,%akk-x-neoass:{1}{d}PA-NUMUN-AŠ=,{1}{d}PA-NUMUN-AŠ,"['𒁹', '𒀭', '𒉺', '𒆰', '𒀸']",𒁹𒀭𒉺𒆰𒀸,{1}{d}PA-NUMUN-AŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336945,8,5,,initiation of transaction
7021,P336945.9.1,%akk-x-neoass:ina=,[ina,['𒀸'],𒀸,[ina],['missing'],1.0,,P336945,9,1,,price
7022,P336945.9.2,%akk-x-neoass:ŠA₃-bi=,ŠA₃-bi,"['𒊮', '𒁉']",𒊮𒁉,[ŠA₃-bi],"['missing', 'missing']",1.0,,P336945,9,2,,price
7023,P336945.9.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336945,9,3,,price
7024,P336945.9.4,%akk-x-neoass:GIN₂-MEŠ=,GIN₂]-MEŠ,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,[GIN₂]-MEŠ,"['missing', 'complete']",0.5,,P336945,9,4,,price
7025,P336945.9.5,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P336945,9,5,,price
7026,P336945.9.6,%akk-x-neoass:il-qi=,il-qi,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,,P336945,9,6,,completion of transaction
7027,P336945.10.1,%akk-x-neoass:kas-pu=,[kas-pu,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,P336945,10,1,,confirmation of transfer 1
7028,P336945.10.2,%akk-x-neoass:gam-mur=,gam-mur],"['𒃵', '𒄯']",𒃵𒄯,[gam-mur],"['missing', 'missing']",1.0,,P336945,10,2,,confirmation of transfer 1
7029,P336945.10.3,%akk-x-neoass:ta-a-din=,⸢ta⸣-a-din,"['𒋫', '𒀀', '𒁷']",𒋫𒀀𒁷,⸢ta⸣-a-din,"['damaged', 'complete', 'complete']",0.17,,P336945,10,3,,confirmation of transfer 1
7030,P336945.10.4,%akk-x-neoass:x=,⸢x⸣,['X'],X,⸢x⸣,['damaged'],0.5,,P336945,10,4,,none
7031,P336945.10.5,%akk-x-neoass:x=,[x],['X'],X,[x],['missing'],1.0,,P336945,10,5,,none
