Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
4549,P336911.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{[na₄}KIŠIB],"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,P336911,2,1,,seal identification
4550,P336911.2.2,%akk-x-neoass:{1}sam-si-x=,{1}sam-si-⸢x,"['𒁹', '𒌑', '𒋛', 'X']",𒁹𒌑𒋛X,{1}sam-si-⸢x⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,P336911,2,2,,seal identification
4551,P336911.2.3,%akk-x-neoass:x-ba-nu=,x⸣-ba-nu,"['X', '𒁀', '𒉡']",X𒁀𒉡,⸢x⸣-ba-nu,"['damaged', 'complete', 'complete']",0.17,,P336911,2,3,,seal identification
4552,P336911.3.1,%akk-x-neoass:EN=,[EN,['𒂗'],𒂗,[EN],['missing'],1.0,,P336911,3,1,,seal identification
4553,P336911.3.2,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336911,3,2,,seal identification
4554,P336911.3.3,%akk-x-neoass:SUM-na=,SUM-na,"['𒋧', '𒈾']",𒋧𒈾,SUM-na,"['complete', 'complete']",0.0,,P336911,3,3,,seal identification
4555,P336911.9.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336911,9,1,,none
4556,P336911.9.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336911,9,2,,none
4557,P336911.9.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336911,9,3,,none
4558,P336911.9.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336911,9,4,,none
4559,P336911.9.5,%akk-x-neoass:ga=,ga,['𒂵'],𒂵,ga,['complete'],0.0,,P336911,9,5,,none
4560,P336911.10.1,%akk-x-neoass:{ITI}ŠE=,{[iti]}⸢ŠE⸣,"['𒌗', '𒊺']",𒌗𒊺,{[ITI]}⸢ŠE⸣,"['missing', 'damaged']",0.75,,P336911,10,1,,date
4561,P336911.10.2,%akk-x-neoass:UD-13-KAM=,UD-13-KAM,"['𒌓', '𒌋𒐈', '𒄰']",𒌓𒌋𒐈𒄰,UD-13-KAM,"['complete', 'complete', 'complete']",0.0,,P336911,10,2,,date
4562,P336911.11.1,%akk-x-neoass:lim-mu=,[lim-mu,"['𒅆', '𒈬']",𒅆𒈬,[lim-mu],"['missing', 'missing']",1.0,,P336911,11,1,,date
