Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
22656,P335422.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,3,1,none
22657,P335422.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,3,2,none
22658,P335422.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,3,3,none
22659,P335422.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,3,4,none
22660,P335422.3.5,x]+⸢x⸣,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335422,3,5,none
22661,P335422.3.6,qi,u,u,['𒆥'],𒆥,qi,['complete'],0.0,,,,,,P335422,3,6,none
22662,P335422.3.7,⸢x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P335422,3,7,none
22663,P335422.3.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,3,8,none
22664,P335422.3.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,3,9,none
22665,P335422.3.10,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,3,10,none
22666,P335422.4.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,4,1,none
22667,P335422.4.2,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,4,2,none
22668,P335422.4.3,ta-din,tadin[paid]AJ,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,tadin,tadnu,paid,,,P335422,4,3,confirmation of transfer 1
22669,P335422.4.4,{lu₂v}[x,u,u,"['𒇽', 'x']",𒇽x,{LU₂~v}[x],"['complete', 'missing']",0.5,,,,,,P335422,4,4,confirmation of transfer 2
22670,P335422.4.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,4,5,confirmation of transfer 2
22671,P335422.5.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,5,1,confirmation of transfer 2
22672,P335422.5.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,5,2,confirmation of transfer 2
22673,P335422.5.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335422,5,3,confirmation of transfer 2
22674,P335422.5.4,za]-rip,zarip[purchased]AJ,AJ,"['𒍝', '𒆗']",𒍝𒆗,[za]-rip,"['missing', 'complete']",0.5,zarip,zarpu,purchased,,,P335422,5,4,confirmation of transfer 2
22675,P335422.5.5,laq-qi,laqqi[acquired]AJ,AJ,"['𒋃', '𒆥']",𒋃𒆥,laq-qi,"['complete', 'complete']",0.0,laqqi,leqû,acquired,,,P335422,5,5,confirmation of transfer 2
