Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
14185,P337065.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{na₄}KIŠIB,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,,P337065,2,1,,seal identification
14186,P337065.2.2,%akk-x-neoass:{1}aš-šur-EN-LAL=,{1}aš-šur-EN-LAL,"['𒁹', '𒀸', '𒋩', '𒂗', '𒇲']",𒁹𒀸𒋩𒂗𒇲,{1}aš-šur-EN-LAL,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337065,2,2,,seal identification
14187,P337065.2.3,%akk-x-neoass:{LU₂}ša₂-UGU-URU=,{lu₂}ša₂-⸢UGU⸣-[URU],"['𒇽', '𒃻', '𒌋𒅗', '𒌷']",𒇽𒃻𒌋𒅗𒌷,{LU₂}ša₂-⸢UGU⸣-[URU],"['complete', 'complete', 'damaged', 'missing']",0.38,,P337065,2,3,,seal identification
14188,P337065.3.1,%akk-x-neoass:ša₂=,⸢ša₂,['𒃻'],𒃻,⸢ša₂⸣,['damaged'],0.5,,P337065,3,1,,seal identification
14189,P337065.3.2,%akk-x-neoass:{URU}ŠA₃-URU=,{uru⸣}ŠA₃-[URU],"['𒌷', '𒊮', '𒌷']",𒌷𒊮𒌷,{⸢URU⸣}ŠA₃-[URU],"['damaged', 'complete', 'missing']",0.5,,P337065,3,2,,seal identification
14190,P337065.5.1,%akk-x-neoass:E₂=,E₂,['𒂍'],𒂍,E₂,['complete'],0.0,,P337065,5,1,,object sold
14191,P337065.5.2,%akk-x-neoass:{1}aš-šur-ri-bi=,{1}aš-šur-ri-bi,"['𒁹', '𒀸', '𒋩', '𒊑', '𒁉']",𒁹𒀸𒋩𒊑𒁉,{1}aš-šur-ri-bi,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337065,5,2,,object sold
14192,P337065.5.3,%akk-x-neoass:{URU}kal-hu-a.a=,{uru}kal-hu-a.[a],"['𒌷', '𒆗', '𒄷', '𒀀', '𒀀']",𒌷𒆗𒄷𒀀𒀀,{URU}kal-hu-a.[a],"['complete', 'complete', 'complete', 'complete', 'missing']",0.2,,P337065,5,3,,object sold
14193,P337065.6.1,%akk-x-neoass:a-na=,a-na,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P337065,6,1,,object sold
14194,P337065.6.2,%akk-x-neoass:gi-mir-te-šu=,gi-mir-te-šu,"['𒄀', '𒂇', '𒋼', '𒋗']",𒄀𒂇𒋼𒋗,gi-mir-te-šu,"['complete', 'complete', 'complete', 'complete']",0.0,,P337065,6,2,,object sold
14195,P337065.7.1,%akk-x-neoass:i-na=,i-na,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,,P337065,7,1,,object sold
14196,P337065.7.2,%akk-x-neoass:bir-ti=,bir-ti,"['𒄵', '𒋾']",𒄵𒋾,bir-ti,"['complete', 'complete']",0.0,,P337065,7,2,,object sold
14197,P337065.7.3,%akk-x-neoass:BAD₃-MEŠ-ni=,BAD₃-MEŠ-ni,"['𒂦', '𒈨𒌍', '𒉌']",𒂦𒈨𒌍𒉌,BAD₃-MEŠ-ni,"['complete', 'complete', 'complete']",0.0,,P337065,7,3,,object sold
14198,P337065.8.1,%akk-x-neoass:{1}aš-šur-EN-LAL=,{1}aš-šur-EN-LAL,"['𒁹', '𒀸', '𒋩', '𒂗', '𒇲']",𒁹𒀸𒋩𒂗𒇲,{1}aš-šur-EN-LAL,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337065,8,1,,initiation of transaction
14199,P337065.8.2,%akk-x-neoass:{LU₂}ša₂-UGU-URU=,{lu₂}ša₂-UGU-URU,"['𒇽', '𒃻', '𒌋𒅗', '𒌷']",𒇽𒃻𒌋𒅗𒌷,{LU₂}ša₂-UGU-URU,"['complete', 'complete', 'complete', 'complete']",0.0,,P337065,8,2,,initiation of transaction
14200,P337065.9.1,%akk-x-neoass:ša₂=,[ša₂],['𒃻'],𒃻,[ša₂],['missing'],1.0,,P337065,9,1,,initiation of transaction
14201,P337065.9.2,%akk-x-neoass:{URU}ŠA₃-URU=,{uru}ŠA₃-URU,"['𒌷', '𒊮', '𒌷']",𒌷𒊮𒌷,{URU}ŠA₃-URU,"['complete', 'complete', 'complete']",0.0,,P337065,9,2,,initiation of transaction
14202,P337065.10.1,%akk-x-neoass:u₂-zak-ki-ma=,[u₂]-zak-ki-ma,"['𒌑', '𒍠', '𒆠', '𒈠']",𒌑𒍠𒆠𒈠,[u₂]-zak-ki-ma,"['missing', 'complete', 'complete', 'complete']",0.25,,P337065,10,1,,initiation of transaction
14203,P337065.11.1,%akk-x-neoass:ki-i=,[ki-i],"['𒆠', '𒄿']",𒆠𒄿,[ki-i],"['missing', 'missing']",1.0,,P337065,11,1,,completion of transaction
14204,P337065.11.2,%akk-x-neoass:re-mut-te=,re-mut-te,"['𒊑', '𒄷𒄭', '𒋼']",𒊑𒄷𒄭𒋼,re-mut-te,"['complete', 'complete', 'complete']",0.0,,P337065,11,2,,completion of transaction
14205,P337065.13.1,%akk-x-neoass:a-na=,[a-na,"['𒀀', '𒈾']",𒀀𒈾,[a-na],"['missing', 'missing']",1.0,,P337065,13,1,,completion of transaction
14206,P337065.13.2,%akk-x-neoass:{1}GIR₃.2-aš-šur=,{1}GIR₃.2-aš-šur,"['𒁹', '𒄊', '𒈫', '𒀸', '𒋩']",𒁹𒄊𒈫𒀸𒋩,{[1]}[GIR₃].[2]-aš-šur,"['missing', 'missing', 'missing', 'complete', 'complete']",0.6,,P337065,13,2,,completion of transaction
14207,P337065.14.1,%akk-x-neoass:{URU}kal-hu-a.a=,{[uru]}⸢kal-hu⸣-a.a,"['𒌷', '𒆗', '𒄷', '𒀀', '𒀀']",𒌷𒆗𒄷𒀀𒀀,{[URU]}⸢kal-hu⸣-a.a,"['missing', 'damaged', 'damaged', 'complete', 'complete']",0.4,,P337065,14,1,,completion of transaction
14208,P337065.15.1,%akk-x-neoass:u₃=,[u₃,['𒅇'],𒅇,[u₃],['missing'],1.0,,P337065,15,1,,completion of transaction
14209,P337065.15.2,%akk-x-neoass:DUMU-MEŠ-šu=,DUMU]-MEŠ-šu,"['𒌉', '𒈨𒌍', '𒋗']",𒌉𒈨𒌍𒋗,[DUMU]-MEŠ-šu,"['missing', 'complete', 'complete']",0.33,,P337065,15,2,,completion of transaction
14210,P337065.16.1,%akk-x-neoass:id-di-in=,[id]-di-in,"['𒀉', '𒁲', '𒅔']",𒀉𒁲𒅔,[id]-di-in,"['missing', 'complete', 'complete']",0.33,,P337065,16,1,,completion of transaction
14211,P337065.17.1,%akk-x-neoass:x=,[x],['X'],X,[x],['missing'],1.0,,P337065,17,1,,penalties for litigation: contravention
14212,P337065.17.2,%akk-x-neoass:PAD=,⸢PAD⸣,['𒉻'],𒉻,⸢PAD⸣,['damaged'],0.5,,P337065,17,2,,penalties for litigation: contravention
14213,P337065.17.3,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P337065,17,3,,penalties for litigation: contravention
14214,P337065.17.4,%akk-x-neoass:im-ma-ti-ma=,im-ma-ti-ma,"['𒅎', '𒈠', '𒋾', '𒈠']",𒅎𒈠𒋾𒈠,im-ma-ti-ma,"['complete', 'complete', 'complete', 'complete']",0.0,,P337065,17,4,,penalties for litigation: contravention
14215,P337065.18.1,%akk-x-neoass:mim-ma=,⸢mim⸣-ma,"['𒊩', '𒈠']",𒊩𒈠,⸢mim⸣-ma,"['damaged', 'complete']",0.25,,P337065,18,1,,penalties for litigation: contravention
14216,P337065.18.2,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,TA,['complete'],0.0,,P337065,18,2,,penalties for litigation: contravention
14217,P337065.18.3,%akk-x-neoass:{1}GIR₃.2-aš-šur=,{1}GIR₃.2-aš-šur,"['𒁹', '𒄊', '𒈫', '𒀸', '𒋩']",𒁹𒄊𒈫𒀸𒋩,{1}GIR₃.2-aš-šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337065,18,3,,penalties for litigation: contravention
14218,P337065.19.1,%akk-x-neoass:u₃=,⸢u₃⸣,['𒅇'],𒅇,⸢u₃⸣,['damaged'],0.5,,P337065,19,1,,penalties for litigation: contravention
14219,P337065.19.2,%akk-x-neoass:DUMU-MEŠ-šu=,DUMU-MEŠ-šu,"['𒌉', '𒈨𒌍', '𒋗']",𒌉𒈨𒌍𒋗,DUMU-MEŠ-šu,"['complete', 'complete', 'complete']",0.0,,P337065,19,2,,penalties for litigation: contravention
14220,P337065.20.1,%akk-x-neoass:la=,⸢la⸣,['𒆷'],𒆷,⸢la⸣,['damaged'],0.5,,P337065,20,1,,penalties for litigation: contravention
14221,P337065.20.2,%akk-x-neoass:i-da-bu-bu=,i-da-bu-bu,"['𒄿', '𒁕', '𒁍', '𒁍']",𒄿𒁕𒁍𒁍,i-da-bu-bu,"['complete', 'complete', 'complete', 'complete']",0.0,,P337065,20,2,,penalties for litigation: contravention
14222,P337065.21.1,%akk-x-neoass:man-nu=,[man]-nu,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man]-nu,"['missing', 'complete']",0.5,,P337065,21,1,,penalties for litigation: contravention
14223,P337065.21.2,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P337065,21,2,,penalties for litigation: contravention
14224,P337065.21.3,%akk-x-neoass:ib-ba-la-ka-tu-u-ni=,ib-ba-la-ka-tu-u-ni,"['𒅁', '𒁀', '𒆷', '𒅗', '𒌅', '𒌋', '𒉌']",𒅁𒁀𒆷𒅗𒌅𒌋𒉌,ib-ba-la-ka-tu-u-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337065,21,3,,penalties for litigation: contravention
14225,P337065.22.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337065,22,1,,penalties for litigation: penalty
14226,P337065.22.2,%akk-x-neoass:MA.NA=,MA].NA,"['𒈠', '𒈾']",𒈠𒈾,[MA].NA,"['missing', 'complete']",0.5,,P337065,22,2,,penalties for litigation: penalty
14227,P337065.22.3,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P337065,22,3,,penalties for litigation: penalty
14228,P337065.22.4,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,,P337065,22,4,,penalties for litigation: penalty
14229,P337065.22.5,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P337065,22,5,,penalties for litigation: penalty
14230,P337065.22.6,%akk-x-neoass:KU₃.GI=,KU₃.GI,"['𒆬', '𒄀']",𒆬𒄀,KU₃.GI,"['complete', 'complete']",0.0,,P337065,22,6,,penalties for litigation: penalty
14231,P337065.22.7,%akk-x-neoass:i-na=,i-na,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,,P337065,22,7,,penalties for litigation: penalty
14232,P337065.22.8,%akk-x-neoass:bur-ki=,bur-ki,"['𒁓', '𒆠']",𒁓𒆠,bur-ki,"['complete', 'complete']",0.0,,P337065,22,8,,penalties for litigation: penalty
14233,P337065.23.1,%akk-x-neoass:{d}NIN.LIL₂=,{[d]}NIN.LIL₂,"['𒀭', '𒊩𒌆', '𒆤']",𒀭𒊩𒌆𒆤,{[d]}NIN.LIL₂,"['missing', 'complete', 'complete']",0.33,,P337065,23,1,,penalties for litigation: penalty
14234,P337065.23.2,%akk-x-neoass:i-ša₂-kan-na=,i-ša₂-kan-na,"['𒄿', '𒃻', '𒃶', '𒈾']",𒄿𒃻𒃶𒈾,i-ša₂-kan-na,"['complete', 'complete', 'complete', 'complete']",0.0,,P337065,23,2,,penalties for litigation: penalty
14235,P337065.24.1,%akk-x-neoass:x=,[x],['X'],X,[x],['missing'],1.0,,P337065,24,1,,penalties for litigation: penalty
