Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
17292,P527236.4.1,X,DUG₄.DUG₄,,,,X,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P527236,4,1,exclusion of litigation
17293,P527236.4.2,X,la-a-šu₂,,,,X,"['𒆷', '𒀀', '𒋙']",𒆷𒀀𒋙,la-a-šu₂,"['complete', 'complete', 'complete']",0.0,,,P527236,4,2,exclusion of litigation
17294,P527236.5.1,X,man-nu,,,,X,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,,P527236,5,1,penalties for litigation: contravention
17295,P527236.5.2,ša[of]DET,ša,ša,ša,of,DET,['𒊭'],𒊭,ša,['complete'],0.0,,,P527236,5,2,penalties for litigation: contravention
17296,P527236.5.3,X,i-par-rik-u-nu,,,,X,"['𒄿', '𒌓', '𒋆', '𒌋', '𒉡']",𒄿𒌓𒋆𒌋𒉡,i-par-rik-u-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P527236,5,3,penalties for litigation: contravention
17297,P527236.6.1,X,kas-pu,,,,X,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,P527236,6,1,penalties for litigation: penalty
17298,P527236.6.2,n,03-šu₂-a-te,,,,n,"['0₃', '𒋙', '𒀀', '𒋼']",0₃𒋙𒀀𒋼,03-šu₂-a-te,"['complete', 'complete', 'complete', 'complete']",0.0,NUMBER,,P527236,6,2,penalties for litigation: penalty
17299,P527236.7.1,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,,P527236,7,1,penalties for litigation: penalty
17300,P527236.7.2,X,EN.MEŠ-šu₂,,,,X,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN.MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,,,P527236,7,2,penalties for litigation: penalty
17301,P527236.8.1,X,GUR-ra,,,,X,"['𒄥', '𒊏']",𒄥𒊏,GUR-ra,"['complete', 'complete']",0.0,,,P527236,8,1,penalties for litigation: penalty
17302,P527236.8.2,ina[at]PRP,ina,ina,ina,at,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,,P527236,8,2,penalties for litigation: penalty
17303,P527236.8.3,X,de-e-ni-šu₂,,,,X,"['𒁲', '𒂊', '𒉌', '𒋙']",𒁲𒂊𒉌𒋙,de-e-ni-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,,,P527236,8,3,penalties for litigation: penalty
17304,P527236.9.1,X,i-da-bu-ub-ma,,,,X,"['𒄿', '𒁕', '𒁍', '𒌒', '𒈠']",𒄿𒁕𒁍𒌒𒈠,i-da-bu-ub-ma,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P527236,9,1,penalties for litigation: penalty
17305,P527236.10.1,X,la,,,,X,['𒆷'],𒆷,la,['complete'],0.0,,,P527236,10,1,penalties for litigation: penalty
17306,P527236.10.2,ilaqqe[purchase]V,i-laq-qe,ilaqqe,leqû,purchase,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,i-laq-qe,"['complete', 'complete', 'complete']",0.0,,,P527236,10,2,penalties for litigation: penalty
17307,P527236.12.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527236,12,1,witness
17308,P527236.12.2,+Salmanu-dan[]PN$,{m}DI-man-KALAG,Salmanu-dan,Salmanu-dan,1,PN,"['𒁹', '𒁲', '𒌋𒌋', '𒆗']",𒁹𒁲𒌋𒌋𒆗,{m}DI-man-KALAG,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527236,12,2,witness
17309,P527236.12.3,X,SAG,,,,X,['𒊕'],𒊕,SAG,['complete'],0.0,,,P527236,12,3,witness
17310,P527236.13.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527236,13,1,witness
17311,P527236.13.2,Salmanu-naʾid[1]PN,{m}DI-man-[na]-⸢id⸣,Salmanu-naʾid,Salmanu-naʾid,1,PN,"['𒁹', '𒁲', '𒌋𒌋', '𒈾', '𒀉']",𒁹𒁲𒌋𒌋𒈾𒀉,{m}DI-man-[na]-⸢id⸣,"['complete', 'complete', 'complete', 'missing', 'damaged']",0.3,PN,,P527236,13,2,witness
17312,P527236.14.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527236,14,1,witness
