Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
2098,P527231.5.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527231,5,1,witness
2099,P527231.5.2,Iddin-ahhe[1]PN,{m]}⸢AŠ-PAB⸣.[MEŠ],Iddin-ahhe,Iddin-ahhe,1,PN,"['𒁹', '𒀸', '𒉽', '𒈨𒌍']",𒁹𒀸𒉽𒈨𒌍,{[m]}⸢AŠ-PAB⸣.[MEŠ],"['missing', 'damaged', 'damaged', 'missing']",0.75,PN,,P527231,5,2,witness
2100,P527231.6.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,,P527231,6,1,witness
2101,P527231.6.2,+Saka[]PN$,{m}⸢sa⸣-ka-a,Saka,Saka,1,PN,"['𒁹', '𒊓', '𒅗', '𒀀']",𒁹𒊓𒅗𒀀,{m}⸢sa⸣-ka-a,"['complete', 'damaged', 'complete', 'complete']",0.12,PN,,P527231,6,2,witness
2102,P527231.7.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527231,7,1,witness
2103,P527231.7.2,+Ilu-naṣa[]PN$,{m}DINGIR-na-ṣa,Ilu-naṣa,Ilu-naṣa,1,PN,"['𒁹', '𒀭', '𒈾', '𒍝']",𒁹𒀭𒈾𒍝,{m}DINGIR-na-ṣa,"['complete', 'complete', 'complete', 'complete']",0.0,PN,,P527231,7,2,witness
2104,P527231.8.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527231,8,1,witness
2105,P527231.8.2,A-x[1]PN,{m}a-[x-x],A-x,A-x,1,PN,"['𒁹', '𒀀', 'X', 'X']",𒁹𒀀XX,{m}a-[x-x],"['complete', 'complete', 'missing', 'missing']",0.5,PN,,P527231,8,2,witness
2106,P527231.9.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527231,9,1,witness
2107,P527231.9.2,+x-ša[]PN$,{m}x-x-x-x]-x-ša,x-ša,x-ša,1,PN,"['𒁹', 'X', 'X', 'X', 'X', 'X', '𒊭']",𒁹XXXXX𒊭,{[m]}[x-x-x-x]-x-ša,"['missing', 'missing', 'missing', 'missing', 'missing', 'complete', 'complete']",0.71,PN,,P527231,9,2,witness
2108,P527231.10.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,,P527231,10,1,witness
2109,P527231.10.2,x[1]PN,{m}[x-x-x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{m}[x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527231,10,2,witness
2110,P527231.11.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527231,11,1,witness
2111,P527231.11.2,Adad-x[1]PN,{m}10-[x-x-(x)],Adad-x,Adad-x,1,PN,"['𒁹', '𒌋', 'X', 'X', 'X']",𒁹𒌋XXX,{m}10-[x-x-x],"['complete', 'complete', 'missing', 'missing', 'missing']",0.6,PN,,P527231,11,2,witness
2112,P527231.12.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527231,12,1,witness
2113,P527231.12.2,x[1]PN,{m}[x-x-x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{m}[x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527231,12,2,witness
2114,P527231.13.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527231,13,1,witness
2115,P527231.13.2,x[1]PN,{m}[x-x-x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{m}[x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527231,13,2,witness
2116,P527231.14.1,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,,P527231,14,1,witness
2117,P527231.14.2,Ahu-x[1]PN,{m}PAB-[x-x-(x)],Ahu-x,Ahu-x,1,PN,"['𒁹', '𒉽', 'X', 'X', 'X']",𒁹𒉽XXX,{m}PAB-[x-x-x],"['complete', 'complete', 'missing', 'missing', 'missing']",0.6,PN,,P527231,14,2,witness
2118,P527231.15.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P527231,15,1,witness
2119,P527231.15.2,x[1]PN,{m}{d}[x-x-x-(x)],x,x,1,PN,"['𒁹', '𒀭', 'X', 'X', 'X', 'X']",𒁹𒀭XXXX,{m}{d}[x-x-x-x],"['complete', 'complete', 'missing', 'missing', 'missing', 'missing']",0.67,PN,,P527231,15,2,witness
2120,P527231.16.1,Nisannu[Nisan]MN,{⸢iti⸣}BARAG,Nisanni,Nisannu,Nisan,MN,"['𒌗', '𒁈']",𒌗𒁈,{⸢ITI⸣}BARAG,"['damaged', 'complete']",0.25,MN,,P527231,16,1,date
2121,P527231.16.2,n,[UD-x-KAM/KAM₂],,,,n,"['𒌓', 'X', '𒄰', '𒆚']",𒌓X𒄰𒆚,[UD-x-KAM]/[KAM₂],"['missing', 'missing', 'missing', 'missing']",1.0,NUMBER,,P527231,16,2,date
