Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
29469,P224977.5.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,5,1,none
29470,P224977.5.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,5,2,none
29471,P224977.5.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,5,3,none
29472,P224977.5.4,x]+⸢x⸣-šu₂,u,u,"['x', 'x', '𒋙']",xx𒋙,[x]+⸢x⸣-šu₂,"['missing', 'damaged', 'complete']",0.5,,,,,,P224977,5,4,none
29473,P224977.5.5,⸢x⸣+[x,u,u,"['x', 'x']",xx,⸢x⸣+[x],"['damaged', 'missing']",0.75,,,,,,P224977,5,5,none
29474,P224977.5.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,5,6,none
29475,P224977.5.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,5,7,none
29476,P224977.5.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,5,8,none
29477,P224977.5.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,5,9,none
29478,P224977.5.10,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,5,10,none
29479,P224977.5.11,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,5,11,none
29480,P224977.6.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,6,1,none
29481,P224977.6.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,6,2,none
29482,P224977.6.3,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,6,3,none
29483,P224977.6.4,{⸢lu₂⸣}NAM,pīhātu[responsibility//governor]N$pāhut,N,"['𒇽', '𒉆']",𒇽𒉆,{⸢LU₂⸣}NAM,"['damaged', 'complete']",0.25,pāhut,pīhātu,governor,,,P224977,6,4,penalties for litigation: contravention
29484,P224977.6.5,URU-šu₂,ālīšu[town]N,N,"['𒌷', '𒋙']",𒌷𒋙,URU-šu₂,"['complete', 'complete']",0.0,ālīšu,ālu,town,,,P224977,6,5,penalties for litigation: contravention
29485,P224977.6.6,⸢lu⸣-[u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,⸢lu⸣-[u],"['damaged', 'missing']",0.75,lū,lū,may,,,P224977,6,6,penalties for litigation: contravention
29486,P224977.6.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,6,7,penalties for litigation: contravention
29487,P224977.6.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,6,8,penalties for litigation: contravention
29488,P224977.6.9,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,6,9,penalties for litigation: contravention
29489,P224977.7.1,[lu-u],lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,[lu-u],"['missing', 'missing']",1.0,lū,lū,may,,,P224977,7,1,penalties for litigation: contravention
29490,P224977.7.2,{⸢lu₂⸣}A.BA,ṭupšarru[scribe+=city scribe]N$ṭupšar,N,"['𒇽', '𒀀', '𒁀']",𒇽𒀀𒁀,{⸢LU₂⸣}A.BA,"['damaged', 'complete', 'complete']",0.17,ṭupšar,ṭupšarru,scribe,,,P224977,7,2,penalties for litigation: contravention
29491,P224977.7.3,URU-šu₂,ālu[city]N$ālīšu,N,"['𒌷', '𒋙']",𒌷𒋙,URU-šu₂,"['complete', 'complete']",0.0,ālīšu,ālu,city,,,P224977,7,3,penalties for litigation: contravention
29492,P224977.7.4,lu-[u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-[u],"['complete', 'missing']",0.5,lū,lū,may,,,P224977,7,4,penalties for litigation: contravention
29493,P224977.7.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,7,5,penalties for litigation: contravention
29494,P224977.7.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,7,6,penalties for litigation: contravention
29495,P224977.7.7,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,7,7,penalties for litigation: contravention
29496,P224977.8.1,[ša,ša[who]REL,REL,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,who,,,P224977,8,1,penalties for litigation: contravention
29497,P224977.8.2,de]-e-nu,dēnu[lawsuit]N,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de]-e-nu,"['missing', 'complete', 'complete']",0.33,dēnu,dīnu,lawsuit,,,P224977,8,2,penalties for litigation: contravention
29498,P224977.8.3,DUG₄.DUG₄,dabābu[litigation]'N,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,,,P224977,8,3,penalties for litigation: contravention
29499,P224977.8.4,TA@v,issi[with]PRP,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issi,išti,with,,,P224977,8,4,penalties for litigation: contravention
29500,P224977.8.5,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P224977,8,5,penalties for litigation: contravention
29501,P224977.8.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,8,6,penalties for litigation: contravention
29502,P224977.8.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,8,7,penalties for litigation: contravention
29503,P224977.8.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P224977,8,8,penalties for litigation: contravention
29504,P224977.9.1,[TA@v,issi[with]PRP,PRP,['𒋬'],𒋬,[TA@v],['missing'],1.0,issi,išti,with,,,P224977,9,1,penalties for litigation: contravention
