Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
4580,P336907.3.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336907,3,1,,none
4581,P336907.3.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,3,2,,none
4582,P336907.3.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,3,3,,none
4583,P336907.3.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,3,4,,none
4584,P336907.3.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,3,5,,none
4585,P336907.3.6,%akk-x-neoass:x+x=,x]+x,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,P336907,3,6,,none
4586,P336907.4.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336907,4,1,,none
4587,P336907.4.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,4,2,,none
4588,P336907.4.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,4,3,,none
4589,P336907.4.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,4,4,,none
4590,P336907.4.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,4,5,,none
4591,P336907.4.6,%akk-x-neoass:x-PAB=,x]-PAB,"['X', '𒉽']",X𒉽,[x]-PAB,"['missing', 'complete']",0.5,,P336907,4,6,,none
4592,P336907.5.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336907,5,1,,none
4593,P336907.5.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,5,2,,none
4594,P336907.5.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,5,3,,none
4595,P336907.5.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,5,4,,none
4596,P336907.5.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,5,5,,none
4597,P336907.5.6,%akk-x-neoass:x-DINGIR=,x]-DINGIR,"['X', '𒀭']",X𒀭,[x]-DINGIR,"['missing', 'complete']",0.5,,P336907,5,6,,none
4598,P336907.6.1,%akk-x-neoass:u₂-piš-ma=,[u₂-piš-ma,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,,P336907,6,1,,initiation of transaction
4599,P336907.6.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336907,6,2,,initiation of transaction
4600,P336907.6.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,6,3,,initiation of transaction
4601,P336907.6.4,%akk-x-neoass:x+x-TI.LA=,x]+x-TI.LA,"['X', 'X', '𒋾', '𒆷']",XX𒋾𒆷,[x]+x-TI.LA,"['missing', 'complete', 'complete', 'complete']",0.25,,P336907,6,4,,initiation of transaction
4602,P336907.7.1,%akk-x-neoass:ina=,[ina,['𒀸'],𒀸,[ina],['missing'],1.0,,P336907,7,1,,price
4603,P336907.7.2,%akk-x-neoass:ŠA₃=,ŠA₃,['𒊮'],𒊮,[ŠA₃],['missing'],1.0,,P336907,7,2,,price
4604,P336907.7.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,7,3,,price
4605,P336907.7.4,%akk-x-neoass:GIN₂-MEŠ=,GIN₂-MEŠ],"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,[GIN₂-MEŠ],"['missing', 'missing']",1.0,,P336907,7,4,,price
4606,P336907.7.5,%akk-x-neoass:KU₃.BABBAR=,⸢KU₃⸣.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,⸢KU₃⸣.BABBAR,"['damaged', 'complete']",0.25,,P336907,7,5,,price
4607,P336907.8.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336907,8,1,,none
4608,P336907.8.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,8,2,,none
4609,P336907.8.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,8,3,,none
4610,P336907.8.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,8,4,,none
4611,P336907.8.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,8,5,,none
4612,P336907.8.6,%akk-x-neoass:x+x=,x]+x,"['X', 'X']",XX,[x]+x,"['missing', 'complete']",0.5,,P336907,8,6,,none
4613,P336907.9.1,%akk-x-neoass:il-qi=,[il-qi,"['𒅋', '𒆥']",𒅋𒆥,[il-qi],"['missing', 'missing']",1.0,,P336907,9,1,,completion of transaction
4614,P336907.9.2,%akk-x-neoass:kas-pu=,kas-pu,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,P336907,9,2,,confirmation of transfer 1
4615,P336907.9.3,%akk-x-neoass:gam-mur=,gam]-mur,"['𒃵', '𒄯']",𒃵𒄯,[gam]-mur,"['missing', 'complete']",0.5,,P336907,9,3,,confirmation of transfer 1
4616,P336907.9.4,%akk-x-neoass:ta-din=,ta-din,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,,P336907,9,4,,confirmation of transfer 1
4617,P336907.10.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336907,10,1,,confirmation of transfer 2
4618,P336907.10.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336907,10,2,,confirmation of transfer 2
