Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
12676,P335431.4.1,lu-[u,lū[may]MOD,,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-[u],"['complete', 'missing']",0.5,lū,lū,may,,P335431,4,1,penalties for litigation: contravention
12677,P335431.4.2,{1}x,u,,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,P335431,4,2,penalties for litigation: contravention
12678,P335431.4.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335431,4,3,penalties for litigation: contravention
12679,P335431.4.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335431,4,4,penalties for litigation: contravention
12680,P335431.4.5,lu-u,lū[or]CNJ,,CNJ,"['𒇻', '𒌋']",𒇻𒌋,[lu-u],"['missing', 'missing']",1.0,lū,lū,or,,P335431,4,5,penalties for litigation: contravention
12681,P335431.4.6,DUMU-MEŠ-šu₂],marʾēšu[son]N,,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,[DUMU-MEŠ-šu₂],"['missing', 'missing', 'missing']",1.0,marʾēšu,māru,son,,P335431,4,6,penalties for litigation: contravention
12682,P335431.5.1,lu-u,lū[or]CNJ,,CNJ,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,or,,P335431,5,1,penalties for litigation: contravention
12683,P335431.5.2,DUMU—DUMU-MEŠ-⸢šu₂⸣,māru[son]N$mār&māru[son]N$marʾēšu,,N,"['𒌉', '𒌉', '𒈨𒌍', '𒋙']",𒌉𒌉𒈨𒌍𒋙,DUMU-DUMU-MEŠ-⸢šu₂⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,mār,māru,son,,P335431,5,2,penalties for litigation: contravention
12685,P335431.5.3,lu-u,lū[or]CNJ,,CNJ,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,or,,P335431,5,3,penalties for litigation: contravention
12686,P335431.5.4,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335431,5,4,penalties for litigation: contravention
12687,P335431.5.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335431,5,5,penalties for litigation: contravention
12688,P335431.5.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335431,5,6,penalties for litigation: contravention
12689,P335431.5.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335431,5,7,penalties for litigation: contravention
12690,P335431.5.8,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335431,5,8,penalties for litigation: contravention
12691,P335431.6.1,ša,ša[who]REL,,REL,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,who,,P335431,6,1,penalties for litigation: contravention
12692,P335431.6.2,TA@v,issi[with]PRP,,PRP,['𒋬'],𒋬,TA@v,['complete'],0.0,issi,išti,with,,P335431,6,2,penalties for litigation: contravention
12693,P335431.6.3,{1}man-nu—ki—arba-il₃,Mannu-ki-Arbail[1]PN,PN,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒇹', '𒀭']",𒁹𒌋𒌋𒉡𒆠𒇹𒀭,{1}man-nu-ki-arba-il₃,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Mannu-ki-Arbail,Mannu-ki-Arbail,1,,P335431,6,3,penalties for litigation: contravention
12694,P335431.6.4,[u₃,u[and]CNJ,,CNJ,['𒅇'],𒅇,[u₃],['missing'],1.0,u,u,and,,P335431,6,4,penalties for litigation: contravention
12695,P335431.6.5,DUMU-MEŠ-šu₂],marʾēšu[son]N,,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,[DUMU-MEŠ-šu₂],"['missing', 'missing', 'missing']",1.0,marʾēšu,māru,son,,P335431,6,5,penalties for litigation: contravention
12696,P335431.7.1,de-nu,dēnu[lawsuit]N,,N,"['𒁲', '𒉡']",𒁲𒉡,de-nu,"['complete', 'complete']",0.0,dēnu,dīnu,lawsuit,,P335431,7,1,penalties for litigation: contravention
12697,P335431.7.2,DUG₄.DUG₄,dabābu[litigation]'N,,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,,P335431,7,2,penalties for litigation: contravention
12698,P335431.7.3,ub-ta-u-⸢ni⸣,ubtaʾʾūni[seek]V,,V,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,ub-ta-u-⸢ni⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,ubtaʾʾūni,buʾʾû,seek,,P335431,7,3,penalties for litigation: contravention
12699,P335431.8.1,02,n,NUMBER,n,['𒈫'],𒈫,02,['complete'],0.0,,,,,P335431,8,1,penalties for litigation: penalty
12700,P335431.8.2,MA.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,P335431,8,2,penalties for litigation: penalty
12701,P335431.8.3,KUG.UD,ṣarpi[silver]N,,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpi,ṣarpu,silver,,P335431,8,3,penalties for litigation: penalty
12702,P335431.8.4,01,n,NUMBER,n,['𒁹'],𒁹,01,['complete'],0.0,,,,,P335431,8,4,penalties for litigation: penalty
12703,P335431.8.5,MA.NA,manê[a unit of weight]N,,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,P335431,8,5,penalties for litigation: penalty
12704,P335431.8.6,KUG.GI,hurāṣi[gold]N,,N,"['𒆬', '𒄀']",𒆬𒄀,KUG.GI,"['complete', 'complete']",0.0,hurāṣi,hurāṣu,gold,,P335431,8,6,penalties for litigation: penalty
12705,P335431.9.1,ina,ina[in]PRP,,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,P335431,9,1,penalties for litigation: penalty
12706,P335431.9.2,bur-ki,burki[lap]N,,N,"['𒁓', '𒆠']",𒁓𒆠,bur-ki,"['complete', 'complete']",0.0,burki,burku,lap,,P335431,9,2,penalties for litigation: penalty
