Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
0,P335964.3.1,[x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335964,3,1,none
1,P335964.3.2,⸢x⸣,u,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,,P335964,3,2,none
2,P335964.3.3,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335964,3,3,none
3,P335964.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335964,3,4,none
4,P335964.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335964,3,5,none
5,P335964.3.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335964,3,6,none
6,P335964.4.1,[x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335964,4,1,none
7,P335964.4.2,zi-⸢x⸣+[x,u,u,"['𒍣', 'x', 'x']",𒍣xx,zi-⸢x⸣+[x],"['complete', 'damaged', 'missing']",0.5,,,,,,P335964,4,2,none
8,P335964.4.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335964,4,3,none
9,P335964.4.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335964,4,4,none
10,P335964.4.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335964,4,5,none
11,P335964.5.1,[kas]-pu,kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,[kas]-pu,"['missing', 'complete']",0.5,kaspu,kaspu,money,,,P335964,5,1,confirmation of transfer 1
12,P335964.5.2,ga-mur,gammur[completed]AJ,AJ,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,,P335964,5,2,confirmation of transfer 1
13,P335964.5.3,[ta-din],tadin[paid]AJ,AJ,"['𒋫', '𒁷']",𒋫𒁷,[ta-din],"['missing', 'missing']",1.0,tadin,tadnu,paid,,,P335964,5,3,confirmation of transfer 1
14,P335964.6.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335964,6,1,confirmation of transfer 2
15,P335964.6.2,x]-at,u,u,"['x', '𒀜']",x𒀜,[x]-at,"['missing', 'complete']",0.5,,,,,,P335964,6,2,confirmation of transfer 2
16,P335964.6.3,[x]+⸢x,u,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,,P335964,6,3,confirmation of transfer 2
17,P335964.6.4,x⸣,u,u,['x'],x,⸢x⸣,['damaged'],0.5,,,,,,P335964,6,4,confirmation of transfer 2
18,P335964.7.1,[la]-qi₂,laqi[acquired]AJ,AJ,"['𒆷', '𒆠']",𒆷𒆠,[la]-qi₂,"['missing', 'complete']",0.5,laqi,leqû,acquired,,,P335964,7,1,confirmation of transfer 2
